정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB233000772,북양1리.염티고개,37.2221333,126.8390333,2025-10-31,36042.0,31240,경기도 화성시,경기BIS
GGB233000773,양노리,37.22875,126.8596333,2025-10-31,37154.0,31240,경기도 화성시,경기BIS
GGB233000774,삼화리.천산아파트,37.2361,126.8629333,2025-10-31,37161.0,31240,경기도 화성시,경기BIS
GGB233000775,잿말,37.2538333,126.84885,2025-10-31,55858.0,31240,경기도 화성시,경기BIS
GGB233000776,천산아파트,37.23655,126.8659667,2025-10-31,37168.0,31240,경기도 화성시,경기BIS
GGB233000777,비봉초등학교후문.삼화3리,37.2363167,126.86815,2025-10-31,37170.0,31240,경기도 화성시,경기BIS
GGB233000778,비봉중고등학교,37.2367167,126.8732167,2025-10-31,37183.0,31240,경기도 화성시,경기BIS
GGB233000779,구포리과수원,37.24005,126.8821,2025-10-31,37207.0,31240,경기도 화성시,경기BIS
GGB233000780,구포3리,37.24825,126.8920667,2025-10-31,37612.0,31240,경기도 화성시,경기BIS
GGB233000781,천천리입구,37.24385,126.94825,2025-10-31,37321.0,31240,경기도 화성시,경기BIS
GGB233000782,삼미.쌍용아파트,37.2434333,126.9534833,2025-10-31,37325.0,31240,경기도 화성시,경기BIS
GGB233000783,수영오거리.봉담입구,37.23695,126.962,2025-10-31,36147.0,31240,경기도 화성시,경기BIS
GGB233000784,대진아이엠.LH3단지,37.2249667,126.9537833,2025-10-31,36134.0,31240,경기도 화성시,경기BIS
GGB233000785,동화리.동남아파트,37.2231667,126.9523,2025-10-31,36131.0,31240,경기도 화성시,경기BIS
GGB233000786,봉담읍행정복지센터,37.2203333,126.94965,2025-10-31,36122.0,31240,경기도 화성시,경기BIS
GGB233000787,삼봉마을.신안인스빌,37.2178167,126.9459167,2025-10-31,36118.0,31240,경기도 화성시,경기BIS
GGB233000788,장안대학,37.21365,126.944,2025-10-31,36113.0,31240,경기도 화성시,경기BIS
GGB233000789,왕림휴게소,37.2039667,126.9428167,2025-10-31,36110.0,31240,경기도 화성시,경기BIS
GGB233000790,왕림리.상기리입구,37.1972,126.9399667,2025-10-31,36102.0,31240,경기도 화성시,경기BIS
GGB233000791,가톨릭대학교,37.1935833,126.9394167,2025-10-31,36097.0,31240,경기도 화성시,경기BIS
GGB233000792,왕림4리.세곡리,37.1889667,126.9384,2025-10-31,36092.0,31240,경기도 화성시,경기BIS
GGB233000793,당하리.흰돌산기도원입구,37.18515,126.9383833,2025-10-31,36091.0,31240,경기도 화성시,경기BIS
GGB233000794,해병대사령부,37.1776833,126.9363333,2025-10-31,36081.0,31240,경기도 화성시,경기BIS
GGB233000795,화성푸드통합지원센터(로컬푸드직매장),37.1726,126.9366167,2025-10-31,36086.0,31240,경기도 화성시,경기BIS
GGB233000796,덕리,37.1678833,126.93495,2025-10-31,36078.0,31240,경기도 화성시,경기BIS
GGB233000797,진우아파트,37.16185,126.9308833,2025-10-31,36068.0,31240,경기도 화성시,경기BIS
GGB233000798,가재3리.덕우공단입구,37.1567333,126.9281167,2025-10-31,37302.0,31240,경기도 화성시,경기BIS
GGB233000799,가재3리입구.가재4리,37.15295,126.92525,2025-10-31,37294.0,31240,경기도 화성시,경기BIS
GGB233000800,해병대보급중대,37.1429,126.9181167,2025-10-31,37285.0,31240,경기도 화성시,경기BIS
GGB233000801,제약공단사원아파트앞,37.1113833,126.9005167,2025-10-31,36762.0,31240,경기도 화성시,경기BIS
GGB233000802,상신1리마을앞,37.1073667,126.9011667,2025-10-31,36761.0,31240,경기도 화성시,경기BIS
GGB233000803,상신6리,37.1039833,126.90155,2025-10-31,37470.0,31240,경기도 화성시,경기BIS
GGB233000804,한양수자인후문,37.1008167,126.90195,2025-10-31,36760.0,31240,경기도 화성시,경기BIS
GGB233000805,제약공단후문.구문천1리입구,37.0901833,126.91075,2025-10-31,36759.0,31240,경기도 화성시,경기BIS
GGB233000806,구문천리,37.08815,126.9108,2025-10-31,37469.0,31240,경기도 화성시,경기BIS
GGB233000807,잿말,37.2539667,126.8486667,2025-10-31,55859.0,31240,경기도 화성시,경기BIS
GGB233000808,황터입구,37.1396167,127.0330833,2025-10-31,36481.0,31240,경기도 화성시,경기BIS
GGB233000809,사창1리,37.0908833,126.9708333,2025-10-31,55860.0,31240,경기도 화성시,경기BIS
GGB233000810,마도농협,37.2040667,126.77175,2025-10-31,60066.0,31240,경기도 화성시,경기BIS
GGB233000812,구문천리,37.0873833,126.91045,2025-10-31,36758.0,31240,경기도 화성시,경기BIS
GGB233000813,향남제약공단앞,37.09595,126.90695,2025-10-31,37468.0,31240,경기도 화성시,경기BIS
GGB233000814,상신8리마을앞,37.1072667,126.9006833,2025-10-31,36757.0,31240,경기도 화성시,경기BIS
GGB233000815,제약공단사원아파트앞,37.1124,126.9000833,2025-10-31,37467.0,31240,경기도 화성시,경기BIS
GGB233000816,발안농협,37.12945,126.9094167,2025-10-31,37265.0,31240,경기도 화성시,경기BIS
GGB233000817,발안사거리.평리,37.1315333,126.91025,2025-10-31,37268.0,31240,경기도 화성시,경기BIS
GGB233000818,호반6차.제일풍경채,37.1565333,127.1111667,2025-10-31,55684.0,31240,경기도 화성시,경기BIS
GGB233000819,가재4리.해병대보급중대,37.1427833,126.9177,2025-10-31,37282.0,31240,경기도 화성시,경기BIS
GGB233000820,가재1리입구.자연샘,37.1454,126.9194667,2025-10-31,36764.0,31240,경기도 화성시,경기BIS
GGB233000821,가재3리.가재3리입구,37.1535833,126.9255167,2025-10-31,37296.0,31240,경기도 화성시,경기BIS
GGB233000822,가재3리.덕우공단입구,37.15625,126.9275333,2025-10-31,37301.0,31240,경기도 화성시,경기BIS
GGB233000823,진우아파트,37.1625333,126.9308833,2025-10-31,36071.0,31240,경기도 화성시,경기BIS
GGB233000824,팔탄입구,37.1646667,126.93205,2025-10-31,36073.0,31240,경기도 화성시,경기BIS
GGB233000825,덕리,37.16795,126.9347,2025-10-31,36077.0,31240,경기도 화성시,경기BIS
GGB233000826,화성푸드통합지원센터(로컬푸드직매장),37.1723,126.9363167,2025-10-31,36082.0,31240,경기도 화성시,경기BIS
GGB233000827,해병대사령부,37.1786667,126.93635,2025-10-31,36083.0,31240,경기도 화성시,경기BIS
GGB233000828,당하리.흰돌산기도원입구,37.1854833,126.93815,2025-10-31,36089.0,31240,경기도 화성시,경기BIS
GGB233000829,왕림4리.세곡리,37.18935,126.9382167,2025-10-31,36090.0,31240,경기도 화성시,경기BIS
GGB233000830,가톨릭대학교,37.1935667,126.9391667,2025-10-31,36095.0,31240,경기도 화성시,경기BIS
GGB233000831,왕림리.상기리입구,37.1978833,126.93985,2025-10-31,36103.0,31240,경기도 화성시,경기BIS
GGB233000832,왕림휴게소,37.2044667,126.94275,2025-10-31,36109.0,31240,경기도 화성시,경기BIS
GGB233000833,장안대학,37.2136833,126.9436333,2025-10-31,36111.0,31240,경기도 화성시,경기BIS
GGB233000835,삼봉마을.신안인스빌,37.2179667,126.94565,2025-10-31,36119.0,31240,경기도 화성시,경기BIS
GGB233000836,봉담읍행정복지센터,37.2204,126.9492833,2025-10-31,36123.0,31240,경기도 화성시,경기BIS
GGB233000837,동화리.동남아파트,37.2233,126.9519667,2025-10-31,36128.0,31240,경기도 화성시,경기BIS
GGB233000838,대진아이엠.LH3단지,37.2255333,126.9538333,2025-10-31,36135.0,31240,경기도 화성시,경기BIS
GGB233000839,수영오거리.봉담입구,37.2370333,126.9615,2025-10-31,36146.0,31240,경기도 화성시,경기BIS
GGB233000840,행림마을.삼성래미안,37.2237667,127.0499,2025-10-31,37466.0,31240,경기도 화성시,경기BIS
GGB233000841,남양성지,37.20775,126.8171167,2025-10-31,36015.0,31240,경기도 화성시,경기BIS
GGB233000842,어천역,37.2492,126.9095167,2025-10-31,37565.0,31240,경기도 화성시,경기BIS
GGB233000843,숙곡리천불사,37.2481,126.8987,2025-10-31,37238.0,31240,경기도 화성시,경기BIS
GGB233000844,어천역,37.2493,126.9095167,2025-10-31,37566.0,31240,경기도 화성시,경기BIS
GGB233000845,51사단,37.2509667,126.9208667,2025-10-31,37291.0,31240,경기도 화성시,경기BIS
GGB233001899,북양3리,37.2087,126.8589833,2025-10-31,37036.0,31240,경기도 화성시,경기BIS
GGB233001900,금강1차.왕배초,37.1802667,127.1112667,2025-10-31,37072.0,31240,경기도 화성시,경기BIS
GGB233001901,세영리첼,37.2761667,126.82455,2025-10-31,55333.0,31240,경기도 화성시,경기BIS
GGB233001902,동원.다원중,37.2117833,127.1032667,2025-10-31,37073.0,31240,경기도 화성시,경기BIS
GGB233001903,장외리.오리골,37.1766833,126.66635,2025-10-31,37929.0,31240,경기도 화성시,경기BIS
GGB233001904,제부도입구,37.1735667,126.6609333,2025-10-31,55349.0,31240,경기도 화성시,경기BIS
GGB233001905,하내연수원,37.1844167,126.6898,2025-10-31,37938.0,31240,경기도 화성시,경기BIS
GGB233001906,화성시남부노인복지관입구,37.1285667,126.9360333,2025-10-31,36605.0,31240,경기도 화성시,경기BIS
GGB233001907,광평리.고래몰,37.1789833,126.68965,2025-10-31,37937.0,31240,경기도 화성시,경기BIS
GGB233001909,전곡삼거리,37.18715,126.6893667,2025-10-31,37782.0,31240,경기도 화성시,경기BIS
GGB233001910,세영리첼,37.27635,126.82485,2025-10-31,55334.0,31240,경기도 화성시,경기BIS
GGB233001911,유진레미콘,37.1398167,126.9564167,2025-10-31,37786.0,31240,경기도 화성시,경기BIS
GGB233001912,전곡항.서해랑케이블카,37.1869833,126.6526,2025-10-31,37932.0,31240,경기도 화성시,경기BIS
GGB233001913,전곡리.엠보트,37.1957333,126.6650333,2025-10-31,55063.0,31240,경기도 화성시,경기BIS
GGB233001914,서영정밀,37.11305,126.9894667,2025-10-31,36606.0,31240,경기도 화성시,경기BIS
GGB233001915,광평리.고래몰,37.1789667,126.68955,2025-10-31,37939.0,31240,경기도 화성시,경기BIS
GGB233001920,유앤아이.화성시청소년수련관,37.2031167,127.03435,2025-10-31,37935.0,31240,경기도 화성시,경기BIS
GGB233001921,유앤아이.화성시청소년수련관,37.2023167,127.0347167,2025-10-31,37933.0,31240,경기도 화성시,경기BIS
GGB233001922,반월체육센터,37.2305833,127.0523667,2025-10-31,36607.0,31240,경기도 화성시,경기BIS
GGB233001923,유포리,37.2462167,126.83965,2025-10-31,55363.0,31240,경기도 화성시,경기BIS
GGB233001924,동원로얄듀크,37.2095333,127.1025,2025-10-31,55927.0,31240,경기도 화성시,경기BIS
GGB233001925,전곡1리.당고지,37.1997167,126.7003333,2025-10-31,37922.0,31240,경기도 화성시,경기BIS
GGB233001926,전곡1리마을회관,37.1972,126.69685,2025-10-31,37923.0,31240,경기도 화성시,경기BIS
GGB233001927,전곡삼거리마트,37.1856333,126.6909167,2025-10-31,37780.0,31240,경기도 화성시,경기BIS
GGB233001928,돈말입구,37.17505,126.6638,2025-10-31,55350.0,31240,경기도 화성시,경기BIS
GGB233001929,서신성당,37.1634333,126.7011167,2025-10-31,60102.0,31240,경기도 화성시,경기BIS
GGB233001930,돈말입구,37.1748167,126.6637833,2025-10-31,55351.0,31240,경기도 화성시,경기BIS
GGB233001931,서울종묘앞,37.17395,126.8206,2025-10-31,60107.0,31240,경기도 화성시,경기BIS
GGB233001932,석포3리,37.1205333,126.8311333,2025-10-31,37947.0,31240,경기도 화성시,경기BIS
GGB233001933,화성시청역1번출구,37.18895,126.82065,2025-10-31,60118.0,31240,경기도 화성시,경기BIS
GGB233001934,KEB하나은행발안지점,37.1333667,126.9107833,2025-10-31,37940.0,31240,경기도 화성시,경기BIS
GGB233001935,발안주공아파트,37.1310667,126.8990833,2025-10-31,37941.0,31240,경기도 화성시,경기BIS
GGB233001936,발안기업은행,37.1302833,126.91015,2025-10-31,37277.0,31240,경기도 화성시,경기BIS
GGB233001937,숙곡리,37.2611167,126.9085833,2025-10-31,60112.0,31240,경기도 화성시,경기BIS
GGB233001938,신창아파트,37.2369833,126.9523167,2025-10-31,36608.0,31240,경기도 화성시,경기BIS
GGB233001939,자연앤아너스빌,37.2085667,127.0608,2025-10-31,37943.0,31240,경기도 화성시,경기BIS
GGB233001940,화성시남부복지관,37.1274333,126.9333667,2025-10-31,37018.0,31240,경기도 화성시,경기BIS
GGB233001943,남양뉴타운.상가단지,37.2009167,126.8258167,2025-10-31,36002.0,31240,경기도 화성시,경기BIS
GGB233001944,요당2리,37.0667667,126.91585,2025-10-31,37964.0,31240,경기도 화성시,경기BIS
GGB233001945,서봉마을19단지,37.1104833,126.9039167,2025-10-31,55173.0,31240,경기도 화성시,경기BIS
GGB233001946,화성남양시티프라디움4차,37.2125333,126.8322833,2025-10-31,55928.0,31240,경기도 화성시,경기BIS
GGB233001947,청요2리입구,37.2025,126.893,2025-10-31,37962.0,31240,경기도 화성시,경기BIS
GGB233001948,대양2리,37.0878,126.95035,2025-10-31,55219.0,31240,경기도 화성시,경기BIS
GGB233001949,e편한세상남양뉴타운아파트,37.21195,126.8362667,2025-10-31,55929.0,31240,경기도 화성시,경기BIS
GGB233001950,대양3리마을회관,37.0866667,126.9296,2025-10-31,55408.0,31240,경기도 화성시,경기BIS
GGB233001951,안골목장,37.1216167,126.93965,2025-10-31,37980.0,31240,경기도 화성시,경기BIS
GGB233001952,안골목장,37.1227667,126.9394833,2025-10-31,37981.0,31240,경기도 화성시,경기BIS
GGB233001953,정현초.청림중,37.1723167,127.1129833,2025-10-31,55566.0,31240,경기도 화성시,경기BIS
GGB233001954,호수부영3차,37.1723333,127.1081667,2025-10-31,55567.0,31240,경기도 화성시,경기BIS
GGB233001955,화성소방서.향남홈플러스,37.13045,126.9209167,2025-10-31,37991.0,31240,경기도 화성시,경기BIS
GGB233001956,상록하늘채,37.1311333,126.9252333,2025-10-31,37957.0,31240,경기도 화성시,경기BIS
GGB233001957,대방노블랜드,37.1309333,126.9251833,2025-10-31,37958.0,31240,경기도 화성시,경기BIS
GGB233001960,반석초등학교,37.1934,127.0774667,2025-10-31,37661.0,31240,경기도 화성시,경기BIS
GGB233001961,반송고등학교,37.1932167,127.0773833,2025-10-31,37669.0,31240,경기도 화성시,경기BIS
GGB233001962,사랑의교회,37.1935833,127.08085,2025-10-31,55130.0,31240,경기도 화성시,경기BIS
GGB233001963,반월e편한세상,37.2259833,127.0596667,2025-10-31,36136.0,31240,경기도 화성시,경기BIS
GGB233001964,수작이교차로,37.21305,126.8154833,2025-10-31,55359.0,31240,경기도 화성시,경기BIS
GGB233001965,반월e편한세상,37.2268333,127.0606333,2025-10-31,36137.0,31240,경기도 화성시,경기BIS
GGB233001966,KBS송신소입구,37.211,126.7791,2025-10-31,36609.0,31240,경기도 화성시,경기BIS
GGB233001967,아이들하우스입구,37.2108833,126.77925,2025-10-31,36610.0,31240,경기도 화성시,경기BIS
GGB233001968,롯데캐슬.복합문화센터,37.2012333,127.0707667,2025-10-31,37666.0,31240,경기도 화성시,경기BIS
GGB233001969,방교동일반산업단지,37.1723667,127.0879833,2025-10-31,36154.0,31240,경기도 화성시,경기BIS
GGB233001970,하기등리,37.1456833,126.9357,2025-10-31,37009.0,31240,경기도 화성시,경기BIS
GGB233001971,신일유토빌,37.2072,127.07435,2025-10-31,37988.0,31240,경기도 화성시,경기BIS
GGB233001972,잎새지하차도,37.2094333,127.0716,2025-10-31,55364.0,31240,경기도 화성시,경기BIS
GGB233001973,잎새지하차도,37.2090667,127.0713,2025-10-31,55088.0,31240,경기도 화성시,경기BIS
GGB233001975,남양뉴타운4단지,37.2101,126.8328667,2025-10-31,36742.0,31240,경기도 화성시,경기BIS
GGB233001976,농심물류센터,37.1367,126.9555167,2025-10-31,37955.0,31240,경기도 화성시,경기BIS
GGB233001977,상신3리.검정골(좌회전전용),37.0987833,126.9028833,2025-10-31,37956.0,31240,경기도 화성시,경기BIS
GGB233001978,IT단지(중),37.2247167,127.0741333,2025-10-31,37954.0,31240,경기도 화성시,경기BIS
GGB233001979,모아미래도.자연앤,37.2075833,127.0521,2025-10-31,37974.0,31240,경기도 화성시,경기BIS
GGB233001980,모아미래도.자연앤,37.2075167,127.0523667,2025-10-31,37975.0,31240,경기도 화성시,경기BIS
GGB233001981,푸른마을.두산위브,37.2029167,127.0533667,2025-10-31,37976.0,31240,경기도 화성시,경기BIS
GGB233001982,푸른마을.두산위브,37.2031833,127.0535833,2025-10-31,37977.0,31240,경기도 화성시,경기BIS
GGB233001983,숲속자연앤,37.20715,127.0600333,2025-10-31,37951.0,31240,경기도 화성시,경기BIS
GGB233001984,숲속자연앤,37.2072,127.0603833,2025-10-31,37952.0,31240,경기도 화성시,경기BIS
GGB233001985,모아미래도,37.2002667,127.0592667,2025-10-31,37953.0,31240,경기도 화성시,경기BIS
GGB233000846,원평,37.2503667,126.9232167,2025-10-31,37299.0,31240,경기도 화성시,경기BIS
GGB233000847,전승아파트,37.2463833,126.9306167,2025-10-31,37305.0,31240,경기도 화성시,경기BIS
GGB233000848,일광사,37.2445167,126.9402,2025-10-31,37309.0,31240,경기도 화성시,경기BIS
GGB233000849,천천리,37.2446667,126.9423833,2025-10-31,37313.0,31240,경기도 화성시,경기BIS
GGB233000850,광평삼거리,37.17475,126.6889,2025-10-31,37563.0,31240,경기도 화성시,경기BIS
GGB233000851,광평주유소,37.1728,126.6951,2025-10-31,37579.0,31240,경기도 화성시,경기BIS
GGB233000852,매화리,37.1686,126.7036333,2025-10-31,37040.0,31240,경기도 화성시,경기BIS
GGB233000853,서신터미널,37.1694,126.7052333,2025-10-31,37045.0,31240,경기도 화성시,경기BIS
GGB233000854,육일2리.코스코밸리,37.1995,126.72285,2025-10-31,37068.0,31240,경기도 화성시,경기BIS
GGB233000855,사강복지회관,37.2127,126.7327333,2025-10-31,37080.0,31240,경기도 화성시,경기BIS
GGB233000856,화성의과학대학교입구,37.2042833,126.83855,2025-10-31,55676.0,31240,경기도 화성시,경기BIS
GGB233000857,구리섬앞,37.2087167,126.7646,2025-10-31,37562.0,31240,경기도 화성시,경기BIS
GGB233000858,송산농협.사강정형외과,37.2135,126.7386167,2025-10-31,37089.0,31240,경기도 화성시,경기BIS
GGB233000859,사강시장,37.2131833,126.73645,2025-10-31,37085.0,31240,경기도 화성시,경기BIS
GGB233000860,육일2리.코스코밸리,37.2001667,126.7228833,2025-10-31,37069.0,31240,경기도 화성시,경기BIS
GGB233000861,신흥사,37.1898167,126.7134833,2025-10-31,37061.0,31240,경기도 화성시,경기BIS
GGB233000862,상안2리.SK주유소,37.1795833,126.70815,2025-10-31,37054.0,31240,경기도 화성시,경기BIS
GGB233000863,서신,37.1694333,126.7050833,2025-10-31,37043.0,31240,경기도 화성시,경기BIS
GGB233000864,광평리,37.1729833,126.6944167,2025-10-31,37031.0,31240,경기도 화성시,경기BIS
GGB233000865,장외리,37.17425,126.6807,2025-10-31,37020.0,31240,경기도 화성시,경기BIS
GGB233000866,장외리.지긋말,37.1684,126.6783167,2025-10-31,37016.0,31240,경기도 화성시,경기BIS
GGB233000867,큰말입구,37.1659167,126.6748,2025-10-31,37015.0,31240,경기도 화성시,경기BIS
GGB233000868,송교1리,37.1636833,126.66925,2025-10-31,37012.0,31240,경기도 화성시,경기BIS
GGB233000870,빈정마을입구,37.2705333,126.8622,2025-10-31,55868.0,31240,경기도 화성시,경기BIS
GGB233000871,개경촌,37.1648,126.6643333,2025-10-31,37007.0,31240,경기도 화성시,경기BIS
GGB233000872,제부도입구,37.1721167,126.65855,2025-10-31,37001.0,31240,경기도 화성시,경기BIS
GGB233000873,비봉성당,37.2497167,126.8712,2025-10-31,37175.0,31240,경기도 화성시,경기BIS
GGB233000875,건농골교차로,37.25605,126.84975,2025-10-31,55870.0,31240,경기도 화성시,경기BIS
GGB233000876,건농골교차로,37.2556667,126.8497333,2025-10-31,55871.0,31240,경기도 화성시,경기BIS
GGB233000877,돼지고개.삼존리물미,37.2116833,126.7553833,2025-10-31,37097.0,31240,경기도 화성시,경기BIS
GGB233000878,봉가1리,37.2122833,126.7453167,2025-10-31,37095.0,31240,경기도 화성시,경기BIS
GGB233000879,상안리.한국발효,37.1929833,126.7167167,2025-10-31,36767.0,31240,경기도 화성시,경기BIS
GGB233000881,용두2리,37.1474167,126.7009333,2025-10-31,36766.0,31240,경기도 화성시,경기BIS
GGB233000882,궁평2리.해운초등학교,37.13885,126.7022667,2025-10-31,36765.0,31240,경기도 화성시,경기BIS
GGB233000883,궁평교회,37.13555,126.6986,2025-10-31,37482.0,31240,경기도 화성시,경기BIS
GGB233000884,박고지,37.1298667,126.69345,2025-10-31,37029.0,31240,경기도 화성시,경기BIS
GGB233000885,온석1교차로,37.1643167,126.8446167,2025-10-31,55872.0,31240,경기도 화성시,경기BIS
GGB233000886,남양뉴타운입구,37.2137333,126.8326,2025-10-31,55677.0,31240,경기도 화성시,경기BIS
GGB233000887,장안초등학교,37.0848333,126.8239167,2025-10-31,37621.0,31240,경기도 화성시,경기BIS
GGB233000888,대장골,37.2537,126.8428333,2025-10-31,37610.0,31240,경기도 화성시,경기BIS
GGB233000889,온석1교차로,37.1643333,126.8448167,2025-10-31,55873.0,31240,경기도 화성시,경기BIS
GGB233000890,경찰특공대,37.1455667,127.0115,2025-10-31,36584.0,31240,경기도 화성시,경기BIS
GGB233000891,매송초등학교,37.2489,126.9272167,2025-10-31,37298.0,31240,경기도 화성시,경기BIS
GGB233000892,에듀시티파라곤,37.21785,126.9711333,2025-10-31,55874.0,31240,경기도 화성시,경기BIS
GGB233000893,에듀시티파라곤,37.2180333,126.971,2025-10-31,55875.0,31240,경기도 화성시,경기BIS
GGB233000894,수원대앞(마을),37.2139,126.9793667,2025-10-31,36426.0,31240,경기도 화성시,경기BIS
GGB233000895,청요사거리,37.1977,126.8801,2025-10-31,37576.0,31240,경기도 화성시,경기BIS
GGB233000896,(임시)행복주택,37.18815,127.1418333,2025-10-31,0.0,31240,경기도 화성시,경기BIS
GGB233000897,대한불교조계종앞,37.1744667,126.9065667,2025-10-31,55878.0,31240,경기도 화성시,경기BIS
GGB233000898,청요사거리,37.1982667,126.8800833,2025-10-31,37575.0,31240,경기도 화성시,경기BIS
GGB233000899,청요3리마을회관,37.20065,126.8860667,2025-10-31,37213.0,31240,경기도 화성시,경기BIS
GGB233000900,대한불교조계종앞,37.1746333,126.9064333,2025-10-31,55879.0,31240,경기도 화성시,경기BIS
GGB233000901,기천1리.청솔마을,37.1790667,126.9083833,2025-10-31,55881.0,31240,경기도 화성시,경기BIS
GGB233000902,상기리입구,37.1998,126.94115,2025-10-31,36729.0,31240,경기도 화성시,경기BIS
GGB233000903,아울렛패션몰,37.20005,126.9394833,2025-10-31,36099.0,31240,경기도 화성시,경기BIS
GGB233000904,기천1리.청솔마을,37.1792333,126.9082833,2025-10-31,55882.0,31240,경기도 화성시,경기BIS
GGB233000905,어은1리한양빌라앞,37.0979667,126.8368,2025-10-31,36427.0,31240,경기도 화성시,경기BIS
GGB233000906,세거리.상기1리,37.20315,126.9308667,2025-10-31,36069.0,31240,경기도 화성시,경기BIS
GGB233000907,즘곰마을.상기1리,37.2006667,126.9243833,2025-10-31,36064.0,31240,경기도 화성시,경기BIS
GGB233000908,상기2리,37.1982,126.9159167,2025-10-31,36056.0,31240,경기도 화성시,경기BIS
GGB233000909,초당골,37.19805,126.9107167,2025-10-31,36054.0,31240,경기도 화성시,경기BIS
GGB233000910,기천저수지,37.19375,126.9008667,2025-10-31,37249.0,31240,경기도 화성시,경기BIS
GGB233000911,숙곡1리,37.2638833,126.9119167,2025-10-31,60069.0,31240,경기도 화성시,경기BIS
GGB233000912,수원과학대학,37.1926,126.9798667,2025-10-31,36213.0,31240,경기도 화성시,경기BIS
GGB233000913,수원과학대학,37.1932167,126.9798167,2025-10-31,36212.0,31240,경기도 화성시,경기BIS
GGB233000914,보통리입구,37.1987,126.96925,2025-10-31,36158.0,31240,경기도 화성시,경기BIS
GGB233000915,보통리입구,37.1985667,126.96935,2025-10-31,36156.0,31240,경기도 화성시,경기BIS
GGB233000916,동탄제일병원,37.2167833,127.0784,2025-10-31,55619.0,31240,경기도 화성시,경기BIS
GGB233000917,한신아파트,37.2180833,126.9502667,2025-10-31,36125.0,31240,경기도 화성시,경기BIS
GGB233000918,숙곡1리,37.2637833,126.9122167,2025-10-31,60070.0,31240,경기도 화성시,경기BIS
GGB233000919,전곡산업단지,37.1856667,126.6728667,2025-10-31,37293.0,31240,경기도 화성시,경기BIS
GGB233000920,숙곡1리입구,37.2616333,126.9133167,2025-10-31,60071.0,31240,경기도 화성시,경기BIS
GGB233000921,팔탄입구,37.1645333,126.9322333,2025-10-31,36074.0,31240,경기도 화성시,경기BIS
GGB233000922,삼봉근린공원,37.2252667,126.94375,2025-10-31,55884.0,31240,경기도 화성시,경기BIS
GGB233000923,구장1리(새터말.율암리),37.1552167,126.8989,2025-10-31,36803.0,31240,경기도 화성시,경기BIS
GGB233000924,화성중고등학교,37.1379333,126.90605,2025-10-31,37256.0,31240,경기도 화성시,경기BIS
GGB233000925,지월리입구,37.1450667,126.89805,2025-10-31,37234.0,31240,경기도 화성시,경기BIS
GGB233000926,매곡리,37.1174333,126.8883833,2025-10-31,37216.0,31240,경기도 화성시,경기BIS
GGB233001986,수영리검사소,37.2326833,126.9686333,2025-10-31,55621.0,31240,경기도 화성시,경기BIS
GGB233001987,청요2리입구,37.2026333,126.8932333,2025-10-31,37949.0,31240,경기도 화성시,경기BIS
GGB233001988,신영지웰아파트,37.12605,126.9217,2025-10-31,37978.0,31240,경기도 화성시,경기BIS
GGB233001989,용소2리,37.0743667,126.9744,2025-10-31,36478.0,31240,경기도 화성시,경기BIS
GGB233001990,일마레앞,37.1621333,126.6198667,2025-10-31,60113.0,31240,경기도 화성시,경기BIS
GGB233001991,우림필유,37.20835,126.8312333,2025-10-31,55330.0,31240,경기도 화성시,경기BIS
GGB233001992,현대아이파크,37.2062167,126.8317,2025-10-31,55331.0,31240,경기도 화성시,경기BIS
GGB233001993,동탄행복마을푸르지오아파트,37.2095833,127.1189667,2025-10-31,55584.0,31240,경기도 화성시,경기BIS
GGB233001994,능동은행사거리.동탄시티병원,37.2091667,127.0618667,2025-10-31,55439.0,31240,경기도 화성시,경기BIS
GGB233001995,봉담읍행정복지센터.봉담도서관,37.2196,126.9494667,2025-10-31,37971.0,31240,경기도 화성시,경기BIS
GGB233001996,우방아이유쉘,37.2023667,127.0059,2025-10-31,55572.0,31240,경기도 화성시,경기BIS
GGB233001997,장안대후문,37.2164,126.9458667,2025-10-31,37967.0,31240,경기도 화성시,경기BIS
GGB233001998,협성대학교정문,37.2150667,126.9521333,2025-10-31,37969.0,31240,경기도 화성시,경기BIS
GGB233001999,현대기아연구소,37.1612,126.8182667,2025-10-31,37973.0,31240,경기도 화성시,경기BIS
GGB233002000,신동탄롯데캐슬,37.2281167,127.0674667,2025-10-31,36188.0,31240,경기도 화성시,경기BIS
GGB233002001,화남아파트,37.2130333,127.0371167,2025-10-31,37985.0,31240,경기도 화성시,경기BIS
GGB233002002,색종이어린이공원,37.21435,127.0369,2025-10-31,37725.0,31240,경기도 화성시,경기BIS
GGB233002003,진안중앙교회,37.2144333,127.03675,2025-10-31,37984.0,31240,경기도 화성시,경기BIS
GGB233002004,화리현리입구,37.1161,126.9426167,2025-10-31,37368.0,31240,경기도 화성시,경기BIS
GGB233002005,원룸단지앞,37.2157,127.0397167,2025-10-31,37986.0,31240,경기도 화성시,경기BIS
GGB233002006,호반3차.창의고,37.1797333,127.1197,2025-10-31,55445.0,31240,경기도 화성시,경기BIS
GGB233002007,주공12단지,37.21675,127.0419,2025-10-31,37983.0,31240,경기도 화성시,경기BIS
GGB233002008,신남3리,37.1762833,126.8146,2025-10-31,55058.0,31240,경기도 화성시,경기BIS
