node_id,ars_no,name,lon,lat,in_hwaseong
GGB233000100,36351,홈플러스.벌말초교,127.03815,37.203283,1
GGB233000101,36350,센트럴허브시티.송화초교,127.038217,37.203783,1
GGB233000102,37592,반월1통.반월삼거리,127.065067,37.229183,1
GGB233000105,36388,SK뷰2차아파트,127.0551,37.216283,1
GGB233000106,36386,신미주아파트.주공6단지,127.05175,37.214417,1
GGB233000107,36383,주공7.8단지,127.04955,37.214383,1
GGB233000108,36380,주공8단지,127.048783,37.21515,1
GGB233000109,36710,신미주아파트앞,127.051783,37.214633,1
GGB233000110,55747,호수공원행복주택,127.119033,37.167617,1
GGB233000111,55461,비봉체육공원,126.841383,37.266567,1
GGB233000112,36395,삼성전자,127.062583,37.223733,1
GGB233000114,55748,행복주택35단지,127.121183,37.1668,1
GGB233000115,36405,신동탄롯데캐슬,127.0681,37.230383,1
GGB233000116,36399,반월리큰고개,127.0648,37.232933,1
GGB233000117,36512,신영통현대타운.두산위브,127.0621,37.23535,1
GGB233000118,36393,신영통현대타운.두산위브,127.0625,37.235483,1
GGB233000119,55749,세정초남측,127.124517,37.166417,1
GGB233000120,36409,센트럴힐즈.금강1차,127.109617,37.181433,1
GGB233000121,36463,상록.테크노밸리.GS자이,127.099067,37.208283,1
GGB233000122,36792,센트럴상록.대방디엠시티,127.100033,37.209167,1
GGB233000123,55751,세정초.하우스디,127.124433,37.16785,1
GGB233000124,55400,금강1차.센트럴힐즈,127.108983,37.181433,1
GGB233000125,55401,호반베르디움3차,127.11455,37.179567,0
GGB233000126,55402,호반베르디움3차,127.1141,37.1794,1
GGB233000127,36446,자이.우남퍼스트빌,127.099867,37.204833,1
GGB233000128,37203,바이오밸리,126.769367,37.172267,1
GGB233000129,36460,신안2차.반도4차,127.11605,37.199983,1
GGB233000130,36447,예미지시그너스.우남퍼스트빌,127.0985,37.20315,1
GGB233000131,36812,계룡.영천초,127.104883,37.203933,1
GGB233000132,37297,천산아파트,126.864817,37.235433,1
GGB233000134,36511,호반베르디움.롯데캐슬,127.1112,37.1972,1
GGB233000135,36513,한백초중교,127.114667,37.20705,1
GGB233000136,36440,육일리마을회관,126.724983,37.207283,1
GGB233000137,36436,롯데캐슬.포스코더샵,127.098467,37.1997,1
GGB233000138,36431,남양뉴타운1단지,126.83275,37.208767,1
GGB233000139,36445,한화.호반.대원,127.1049,37.1971,1
GGB233000140,36011,봉담성당앞,126.95605,37.210867,1
GGB233000141,36454,영천1동,127.094233,37.215233,1
GGB233000144,36455,영천1동,127.094517,37.215183,1
GGB233000145,36449,봉담성당앞,126.956217,37.210983,1
GGB233000146,36439,반월자이더파크,127.046467,37.228033,1
GGB233000148,36441,롤링힐스,126.839567,37.19185,1
GGB233000149,36514,한백초중교,127.114767,37.207233,1
GGB233000150,36515,반도유보라.센트럴푸르지오,127.11515,37.198733,1
GGB233000151,36430,금광포란재아파트정문,126.855,37.18695,1
GGB233000157,37367,천산아파트,126.864767,37.23535,1
GGB233000158,37278,비봉우체국,126.869583,37.23505,1
GGB233000159,37279,비봉우체국,126.869817,37.2351,1
GGB233000160,36505,만의사.마을회관,127.13865,37.204917,1
GGB233000161,36487,반도3차.금강1차,127.102683,37.182417,1
GGB233000162,36493,나래학교.더샵레이크,127.105783,37.175917,1
GGB233000163,36506,남양아이파크,126.833467,37.205417,1
GGB233000164,36811,반도1차.경남,127.110767,37.203167,1
GGB233000166,36810,꽃가마약수터,127.09995,37.159083,1
GGB233000167,36809,장지동,127.115367,37.15575,1
GGB233000168,36808,장지동농협,127.117933,37.15505,1
GGB233000170,55750,반도10차,127.127367,37.166333,1
GGB233000173,37276,야목교차로,126.87855,37.26515,1
GGB233000175,55752,행복주택28단지,127.0934,37.163883,1
GGB233000176,55753,행복주택28단지,127.093633,37.163967,1
GGB233000177,36580,매향2리입구,126.772583,37.052117,1
GGB233000178,36581,매향2리입구,126.772767,37.051933,1
GGB233000179,37263,매송면행정복지센터,126.90985,37.252683,1
GGB233000180,37264,매송면행정복지센터,126.910083,37.252533,1
GGB233000183,55755,현대트랜시스.동원4차,127.105533,37.216867,1
GGB233000184,55704,힐스테이트동탄,127.120483,37.1829,1
GGB233000187,36805,기산베스트빌,126.822683,37.19545,1
GGB233000188,36804,남양뉴타운.양우내안애,126.824367,37.202283,1
GGB233000189,36028,화성시청.모두누림센터,126.82845,37.198367,1
GGB233000190,36036,공군부대입구,126.831267,37.19625,1
GGB233000191,36037,대광아파트,126.834067,37.19425,1
GGB233000192,36050,금광포란재아파트,126.85505,37.183367,1
GGB233000193,37165,하저3리.한미약품,126.865817,37.181017,1
GGB233000197,37220,고잔앞들,126.690583,37.120633,1
GGB233000198,37221,고잔앞들,126.6904,37.1209,1
GGB233000199,36209,병점아이파크캐슬.성호플레르빌,127.0246,37.201467,1
GGB233000200,36211,병점아이파크캐슬.성호플레르빌,127.024783,37.201667,1
GGB233000201,37201,율암삼거리,126.880783,37.1668,1
GGB233000204,37164,하저3리.한미약품,126.8656,37.18105,1
GGB233000205,55757,어울림공원,126.943333,37.233583,1
GGB233000206,36051,금광포란재아파트,126.855583,37.183333,1
GGB233000207,36047,무송교차로,126.84485,37.1819,1
GGB233000208,36034,공군부대입구,126.831683,37.1957,1
GGB233000209,55464,창의고,127.122017,37.18175,1
GGB233000210,37567,기업은행,126.81965,37.2073,1
GGB233000211,55758,어울림공원,126.94365,37.2337,1
GGB233000212,37222,백토2리,126.94775,37.122983,1
GGB233000213,37244,백토2리,126.947683,37.123033,1
GGB233000214,37300,백토사거리,126.94555,37.11795,1
GGB233000215,37128,남전2리종점,126.831617,37.244717,1
GGB233000216,37338,백토사거리,126.945733,37.118133,1
GGB233000217,36679,새봄초등학교,127.031183,37.201017,1
GGB233000218,36219,병점역아이파크캐슬,127.029633,37.20375,1
GGB233000219,36220,병점복합타운,127.028867,37.20515,1
GGB233000220,36230,병점복합타운,127.028517,37.204967,1
GGB233000221,36232,병점역아이파크캐슬,127.029417,37.20335,1
GGB233000222,36233,새봄초등학교,127.0306,37.20125,1
GGB233000226,55763,한화포레나,127.098733,37.164683,1
GGB233000227,55764,한화포레나,127.098683,37.164967,1
GGB233000229,36319,망포고등학교,127.04605,37.235083,1
GGB233000231,37386,화리현리입구,126.942467,37.11595,1
GGB233000232,37463,화리현리,126.940117,37.115133,1
GGB233000233,37546,화리현리,126.940667,37.11525,1
GGB233000236,55766,별솔공원,126.831333,37.274483,1
GGB233000237,55767,별솔공원,126.832,37.274233,1
GGB233000238,55768,화남초등학교,127.096867,37.16395,1
GGB233000240,36357,육일2리.창말,126.720167,37.1967,1
GGB233000242,55608,동탄파크자이정문,127.111833,37.211283,1
GGB233000243,55607,동탄파크자이정문,127.111617,37.2113,1
GGB233000249,36368,진우물류센터,127.096617,37.159067,1
GGB233000250,55777,송산그린시티EB2.3블록,126.833533,37.272467,1
GGB233000251,60010,장덕2리.전파연구소,126.81055,37.168267,1
GGB233000252,60011,장덕2리.전파연구소,126.81065,37.168317,1
GGB233000253,37788,요리윗말입구,126.9642,37.112267,1
GGB233000254,37790,요리윗말입구,126.9641,37.1123,1
GGB233000263,60020,비봉상업지구,126.873317,37.2465,1
GGB233000264,60021,비봉상업지구,126.873167,37.246433,1
GGB233000267,37088,사강정형외과,126.739,37.213333,1
GGB233000268,37084,사강시장,126.736667,37.213,1
GGB233000269,37369,육일리.육교동입구,126.728117,37.209583,1
GGB233000270,37370,육일리.육교동입구,126.727783,37.209417,1
GGB233000271,37081,사강복지회관,126.732567,37.212917,1
GGB233000273,55779,내리,126.9244,37.237017,1
GGB233000274,55780,내리,126.924383,37.236367,1
GGB233000275,55781,화남초등학교,127.096633,37.163367,1
GGB233000276,36377,정조효공원.LH1단지,126.998717,37.205683,1
GGB233000277,36382,LH1단지,126.999033,37.205583,1
GGB233000286,55782,우미린.LH2단지,127.003267,37.20475,1
GGB233000287,55783,LH2단지.우미린,127.003017,37.204667,1
GGB233000288,55784,우미린.LH1단지,127.001417,37.205833,1
GGB233000289,37094,봉가1리,126.744917,37.212283,1
GGB233000290,55785,LH1단지.우미린,127.001283,37.20565,1
GGB233000291,55786,우방아이유쉘.우미린,127.005483,37.204367,1
GGB233000293,55787,우미린센트포레.우방,127.005083,37.204483,1
GGB233000295,60022,바이오단지종점,126.765333,37.17265,1
GGB233000297,60023,바이오단지종점,126.765233,37.17245,1
GGB233000301,55788,해병대사령부종점,126.925667,37.17095,1
GGB233000304,55791,안녕우방아이유쉘,127.006067,37.202517,1
GGB233000305,36384,그란비아스타,127.0991,37.193367,1
GGB233000311,37870,봉화산입구,126.691983,37.188633,1
GGB233000312,37866,화남산단삼거리,126.671767,37.164,1
GGB233000317,55798,융건릉사거리앞,126.98755,37.206633,1
GGB233000320,36400,우방아이유쉘1단지,126.9549,37.237467,1
GGB233000322,37399,해운경로당,126.701533,37.137983,1
GGB233000323,36840,용두2리,126.700633,37.1477,1
GGB233000324,37041,매화리,126.703633,37.1687,1
GGB233000325,36839,궁평교회,126.698767,37.135467,1
GGB233000326,37030,박고지,126.693717,37.129817,1
GGB233000327,55799,쎈트럴써밋,127.121267,37.173817,1
GGB233000328,55800,쎈트럴써밋,127.12135,37.1741,1
GGB233000329,55801,제일풍경채.행복주택40단지,127.141617,37.17665,1
GGB233000330,37022,궁평항,126.684933,37.116833,1
GGB233000331,55802,제일풍경채.행복주택40단지,127.1414,37.17715,1
GGB233000332,55803,디루체,127.12575,37.173883,1
GGB233000333,55804,디루체,127.126083,37.1742,1
GGB233000334,36407,봉담읍행정복지센터(좌회전전용),126.950033,37.2209,1
GGB233000337,55806,봉담수정동남메리트,126.948867,37.222233,1
GGB233000338,55807,봉담수정동남메리트,126.948167,37.222383,1
GGB233000339,55808,남수원현대아파트정문앞,127.010133,37.207367,1
GGB233000340,60039,서희스타힐스3.1단지,126.818917,37.193017,1
GGB233000341,60040,서희스타힐스1.3단지,126.81815,37.192667,1
GGB233000342,55811,남양읍행정복지센터.서희스타힐스,126.821567,37.192783,1
GGB233000343,55812,남양읍행정복지센터.서희스타힐스,126.821867,37.19285,1
GGB233000344,37398,상안리삼거리,126.706683,37.173983,1
GGB233000346,37372,전곡2리마을회관.운천동,126.692017,37.1912,1
GGB233000347,37366,육일1리.육도리,126.7193,37.207717,1
GGB233000348,37365,육일1리.육도리,126.7194,37.207667,1
GGB233000349,37363,칠곡리,126.71145,37.2034,1
GGB233000350,37362,전곡1리.당고지,126.700433,37.199783,1
GGB233000351,37359,전곡1리마을회관,126.696833,37.197117,1
GGB233000352,55814,단독주택,127.124583,37.204283,1
GGB233000353,55815,호반써밋동탄,127.13365,37.173017,1
GGB233000354,55816,호반써밋동탄,127.133233,37.173233,1
GGB233000355,55817,동탄9동행정복지센터,127.138,37.179983,1
GGB233000356,55818,동탄9동행정복지센터,127.137733,37.180267,1
GGB233000357,60044,은성정밀앞,126.867783,37.186467,1
GGB233000358,60045,은성정밀앞,126.8678,37.186533,1
GGB233000359,55637,비봉면행정복지센터,126.873283,37.235683,1
GGB233000360,55822,단독주택,127.124683,37.204133,1
GGB233000361,55823,자안공단,126.871983,37.20655,1
GGB233000362,60046,상신3리입구.한양수자인,126.90595,37.099883,1
GGB233000363,60047,상신3리입구.한양수자인,126.905717,37.10015,1
GGB233000364,36417,반정아이파크5단지후문,127.04505,37.2344,1
GGB233000365,36418,반정아이파크5단지정문,127.042317,37.238,1
GGB233000366,36425,반정아이파크5단지후문,127.0442,37.234283,1
GGB233000367,36428,반정아이파크4단지정문,127.04205,37.237233,1
GGB233000368,55824,남양뉴타운20.19단지,126.8416,37.203517,1
GGB233000369,36838,기산베스트빌,126.8224,37.1956,1
GGB233000370,36837,조암4리앞,126.796367,37.082267,1
GGB233000371,36836,우정초등학교,126.8017,37.080817,1
GGB233000372,37397,조암8리,126.81045,37.081267,1
GGB233000373,36022,조암시장남쪽입구,126.819267,37.082983,1
GGB233000374,55465,창의고,127.122533,37.18185,1
GGB233000375,55622,신리사거리,126.980483,37.1641,1
GGB233000376,55623,신리사거리,126.980333,37.163917,1
GGB233000377,36847,금의리,126.843117,37.10315,1
GGB233000379,55625,방교초.레이크자이더테라스,127.10085,37.172367,1
GGB233000380,37167,성문,126.865717,37.10335,1
GGB233000381,36845,해창2리.능인대학원대학교,126.872233,37.1082,1
GGB233000383,55825,남양뉴타운19.20단지,126.841383,37.203417,1
GGB233000384,37248,동양빌딩앞,126.901833,37.12725,1
GGB233000385,36844,만세구보건소앞,126.904933,37.129067,1
GGB233000386,37455,모즐저수지입구,126.705467,37.200983,1
GGB233000387,36876,발안만세시장,126.909417,37.1333,1
GGB233000388,36875,만세구보건소앞,126.9049,37.128783,1
GGB233000389,36874,동양빌딩앞,126.901917,37.127033,1
GGB233000390,37225,한국폴리텍대학,126.8929,37.121783,1
GGB233000391,37217,매곡리,126.888467,37.11725,1
GGB233000392,36873,해창리,126.879167,37.1126,1
GGB233000393,37179,해창2리.능인대학원대학교,126.872517,37.108117,1
GGB233000394,37166,성문,126.865733,37.103233,1
GGB233000395,36872,수촌1리,126.857483,37.102833,1
GGB233000396,36871,수촌3리,126.8517,37.102933,1
GGB233000397,37454,수촌3리,126.843033,37.102933,1
GGB233000398,36870,금의1리입구,126.839317,37.100217,1
GGB233000399,36438,화산리,126.7915,37.062367,1
GGB233000400,37453,어은1리,126.8342,37.095383,1
GGB233000401,36869,어은1정미소앞,126.831317,37.093133,1
GGB233000402,37594,어은삼거리,126.826917,37.086117,1
GGB233000403,36442,신동탄포레자이.율목초후문,127.063333,37.237183,1
GGB233000404,37452,운평2리,126.7807,37.0845,1
GGB233000405,36868,원안3리,126.7858,37.096733,1
GGB233000407,37451,호곡1리,126.78455,37.119717,1
GGB233000408,36866,호곡3리마을회관,126.772067,37.1172,1
GGB233000409,36865,호곡3리입구,126.7763,37.1196,1
GGB233000410,36864,경기요양병원,126.797267,37.11505,1
GGB233000411,37450,호곡리,126.79435,37.117467,1
GGB233000412,36863,경진여객차고지,126.8163,37.072983,1
GGB233000413,36862,선창포구종점,126.796333,37.128183,1
GGB233000414,37449,문화마을,126.795667,37.124033,1
GGB233000415,36861,호곡리,126.7946,37.117483,1
GGB233000416,36443,신왕리,126.9443,37.083483,1
GGB233000421,36857,주곡교회.주곡리,126.815517,37.1277,1
GGB233000422,36856,주곡1리.박우물,126.81195,37.134117,1
GGB233000423,36574,석포1리.한절,126.826017,37.142783,1
GGB233000425,37447,주곡1리마을회관,126.817183,37.125817,1
GGB233000428,55662,금호어울림레이크.우남더테라스,127.108833,37.1619,1
GGB233000430,55663,반도4차.동탄4동복지센터,127.1154,37.2001,1
GGB233000431,55665,중흥클래스에듀,127.113917,37.1731,1
GGB233000432,55666,중흥클래스에듀,127.114133,37.1734,1
GGB233000433,55667,나루마을.한화우림,127.075333,37.195083,1
GGB233000434,55674,남양고,126.825783,37.206,1
GGB233000435,37445,석포5리마을회관앞,126.840617,37.145383,1
GGB233000436,36849,석포5리,126.8419,37.142983,1
GGB233000437,36902,석포리,126.839,37.140683,1
GGB233000438,36901,월문리온천입구,126.877233,37.114317,1
GGB233000439,37444,월문초등학교,126.8714,37.117867,1
GGB233000440,36900,월문리,126.869067,37.119317,1
GGB233000441,36899,화당리,126.865217,37.121667,1
GGB233000442,36898,해창리,126.878,37.112433,1
GGB233000443,37443,서근리,126.8575,37.12615,1
GGB233000444,36897,서근리,126.85235,37.12745,1
GGB233000445,36896,석포삼거리,126.843617,37.130717,1
GGB233000446,37442,석포초등학교,126.840117,37.130017,1
GGB233000447,36895,석포2리,126.837517,37.129117,1
GGB233000448,36894,석포2리,126.835133,37.1264,1
GGB233000449,37441,석포3리,126.83185,37.12125,1
GGB233000450,36893,금의3리,126.8278,37.11715,1
GGB233000451,36892,주곡1리,126.819533,37.116317,1
GGB233000452,36891,화수사거리,126.802067,37.109767,1
GGB233000453,37440,만세길방문자센터.화수2리,126.7997,37.109083,1
GGB233000454,36890,원안3리,126.791033,37.1004,1
GGB233000455,36889,원안2리,126.786183,37.100567,1
GGB233000456,37439,금의2리,126.81645,37.116617,1
GGB233000457,36888,주곡1리,126.824983,37.11765,1
GGB233000458,36887,금의3리,126.827767,37.11735,1
GGB233000459,36886,석포3리,126.830883,37.120617,1
GGB233000460,37438,석포2리,126.837217,37.129267,1
GGB233000461,36885,석포4리,126.839583,37.13005,1
GGB233000462,36884,화당리,126.864833,37.122017,1
GGB233000463,37437,월문초등학교,126.871517,37.1179,1
GGB233000464,36883,월문온천,126.87755,37.114433,1
GGB233000465,36882,문학2리,126.96855,37.158783,1
GGB233000466,36881,노진리종점,126.8193,37.03425,1
GGB233000467,37436,노진5리,126.8156,37.041917,1
GGB233000468,36880,이화2리앞,126.797683,37.042217,1
GGB233000469,36879,이화3리입구,126.800217,37.040433,1
GGB233000470,36462,애덕가정,126.802367,37.03285,1
GGB233000471,36878,슈마타운,126.803517,37.0361,1
GGB233000473,36906,석천1리포도원,126.793783,37.058033,1
GGB233000475,36905,매향4리,126.7703,37.03945,1
GGB233000476,37434,사곡1리,126.80925,37.0689,1
GGB233000477,36904,기아생활관,126.795883,37.0643,1
GGB233000478,36903,석천2리입구,126.7812,37.056333,1
GGB233000479,36921,매향2리,126.768333,37.050283,1
GGB233000480,37433,양지편,126.765317,37.0484,1
GGB233000481,36920,고온리종점,126.748683,37.037083,1
GGB233000482,36919,매향,126.751517,37.040383,1
GGB233000484,37604,모즐저수지입구,126.705833,37.200983,1
GGB233000485,36918,기아생활관,126.795767,37.06445,1
GGB233000486,36917,장안여자중학교,126.815433,37.0786,1
GGB233000487,37431,사곡사거리,126.81535,37.074917,1
GGB233000488,36916,사곡5리,126.816233,37.068233,1
GGB233000489,36915,사곡2리,126.8154,37.064533,1
GGB233000490,37430,노진리,126.814533,37.0534,1
GGB233000491,36914,노진초등학교,126.809633,37.052467,1
GGB233000493,36912,노진4리,126.81435,37.053533,1
GGB233000494,37429,사곡2리,126.815217,37.064533,1
GGB233000495,36911,사곡5리,126.816,37.068117,1
GGB233000496,36910,사곡사거리,126.815217,37.074833,1
GGB233000497,37125,어은4리,126.828367,37.0818,1
GGB233000498,37127,장안면행정복지센터,126.830567,37.078817,1
GGB233000499,37130,사랑리,126.83425,37.073417,1
GGB233000500,36909,덕다2리앞(구래),126.837717,37.069417,1
GGB233000501,37132,덕다리입구,126.839383,37.066833,1
GGB233000502,37137,독정1리,126.845967,37.06685,1
GGB233000503,37139,독정삼거리,126.849467,37.0703,1
GGB233000504,37142,독정2리,126.85365,37.071917,1
GGB233000505,37148,감드러지.독정3리,126.856917,37.077483,1
GGB233000506,37151,독정3리.거묵골,126.859083,37.07985,1
GGB233000507,37155,독정4리,126.860983,37.081967,1
GGB233000508,37159,용당골,126.8619,37.088717,1
GGB233000509,37158,꽃밭.식염온천,126.861883,37.092967,1
GGB233000510,37157,꽃밭.식염온천,126.8619,37.0931,1
GGB233000511,37156,독정4리,126.861083,37.081883,1
GGB233000512,37152,독정3리,126.859167,37.0798,1
GGB233000513,37140,독정삼거리,126.8495,37.07015,1
GGB233000514,37129,사랑리,126.834,37.073433,1
GGB233000515,37124,어은4리,126.8282,37.081767,1
GGB233000516,37254,팔탄면행정복지센터,126.904183,37.162267,1
GGB233000517,37251,팔탄초등학교,126.903183,37.159633,1
GGB233000519,36061,덕우저수지,126.922783,37.165033,1
GGB233000520,37257,소동촌,126.90795,37.160717,1
GGB233000521,37252,팔탄초등학교,126.90325,37.159483,1
GGB233000522,37428,우림아파트.화성노인회관,126.902067,37.1282,1
GGB233000523,36908,발안마을주공아파트,126.900683,37.129383,1
GGB233000524,37245,주공아파트,126.899967,37.130483,1
GGB233000525,37250,우림아파트.화성노인회관,126.902817,37.127867,1
GGB233000526,37255,화성중고등학교,126.905933,37.137817,1
GGB233000527,37235,지월리입구,126.897367,37.143817,1
GGB233000528,37242,수목원,126.899183,37.148467,1
GGB233000529,37208,금산사입구,126.88315,37.19,1
GGB233000530,37754,자안리,126.873617,37.2041,1
GGB233000531,37177,과학화예비군훈련장앞,126.8723,37.216267,1
GGB233000532,37194,매송휴먼시아,126.878167,37.26615,1
GGB233000533,37214,송라1리,126.88645,37.275433,1
GGB233000534,37210,원리,126.88495,37.27765,1
GGB233000535,37211,원리,126.885117,37.277567,1
GGB233000536,37215,송라리,126.8868,37.2749,1
GGB233000537,37193,야목리,126.877767,37.26525,1
GGB233000538,37176,비봉성당,126.871333,37.249983,1
GGB233000539,37188,양노리,126.873967,37.23095,1
GGB233000540,37755,과학화예비군훈련장앞,126.8723,37.216533,1
GGB233000541,37185,자안리,126.873767,37.204217,1
GGB233000542,37209,금산사입구,126.88335,37.1899,1
GGB233000545,36907,구장1리,126.899117,37.155567,1
GGB233000546,37240,수목원,126.8992,37.147983,1
GGB233000547,37355,노하3리.장나루,126.849567,37.155083,1
GGB233000548,36072,상기1리세거리,126.930917,37.203033,1
GGB233000549,36066,상기1리호현리,126.9277,37.202817,1
GGB233000550,36063,상기1리즘곰마을,126.924417,37.200583,1
GGB233000551,36059,상기2리입구,126.9191,37.1994,1
GGB233000552,36057,상기2리,126.916,37.1981,1
GGB233000553,37247,기천저수지,126.90095,37.193683,1
GGB233000554,37232,청요리,126.897117,37.1995,1
GGB233000555,37199,청요사거리,126.88055,37.1982,1
GGB233000556,36041,북양2리,126.836117,37.217833,1
GGB233000557,36053,북양교차로,126.855983,37.211183,1
GGB233000559,37197,청요사거리,126.8796,37.197883,1
GGB233000560,37212,청요3리,126.886083,37.200783,1
GGB233000561,37233,청요1리,126.897433,37.19955,1
GGB233000562,36055,초당골앞,126.91065,37.198117,1
GGB233000563,36060,상기2리입구,126.919233,37.199483,1
GGB233000564,36067,호현리.상기1리,126.9276,37.202867,1
GGB233000569,55620,한백고등학교,127.11415,37.20775,1
GGB233000570,36124,봉담한신아파트,126.950117,37.218067,1
GGB233000571,55569,정현초.청림중,127.113,37.1726,1
GGB233000575,36210,수원대학교,126.979767,37.213833,1
GGB233000576,36204,수원대학교,126.97915,37.214167,1
GGB233000577,55836,대양3리입구,126.929933,37.08855,1
GGB233000578,55837,대양3리입구,126.92995,37.08845,1
GGB233000579,55838,동양콘크리트입구,126.932517,37.088817,1
GGB233000580,55839,신한바이오캠,126.9379,37.088517,1
GGB233000581,36314,안녕농협삼거리,127.014717,37.205183,1
GGB233000582,36308,남수원현대아파트,127.0106,37.2071,1
GGB233000583,36302,우남블루존.원광병원,127.0092,37.209667,1
GGB233000584,36289,용주사,127.0052,37.21055,1
GGB233000586,36662,신일해피트리2차아파트,126.97845,37.216633,1
GGB233000587,36195,북촌말입구,126.9767,37.21955,1
GGB233000588,36183,봉담이마트,126.9736,37.222533,1
GGB233000589,36174,SK매직.우림그린빌리지,126.97205,37.224783,1
GGB233000590,36169,신일우남아파트,126.971617,37.2266,1
GGB233000591,36159,화성시민캠퍼스,126.97035,37.229117,1
GGB233000592,36152,국립축산과학원,126.965867,37.236117,0
GGB233000593,36148,수영오거리.방송통신대입구,126.962517,37.237517,1
GGB233000594,36172,광도와이드빌,126.971883,37.226583,1
GGB233000595,36176,우림그린빌리지,126.972433,37.22455,1
GGB233000596,36186,신일해피트리1차,126.973933,37.222467,1
GGB233000597,55675,화성의과학대학교입구,126.838533,37.204567,1
GGB233000598,37573,북촌말앞,126.976533,37.220067,1
GGB233000599,36663,홍익대.홍익디자인고,126.978483,37.217067,1
GGB233000601,36288,용주사,127.004317,37.210533,1
GGB233000602,36301,우남블루존.원광병원,127.009233,37.209833,1
GGB233000603,36307,남수원현대아파트,127.010517,37.207667,1
GGB233000604,36312,안녕농협삼거리,127.01425,37.205283,1
GGB233000605,36203,관항2리,126.9792,37.177017,1
GGB233000606,36196,보통2리,126.979933,37.190983,1
GGB233000607,36246,남산공단입구,126.984033,37.19885,1
GGB233000608,36228,그린피아호텔,126.9827,37.203517,1
GGB233000609,36229,그린피아호텔,126.982867,37.203517,1
GGB233000610,36249,남산공단입구,126.98435,37.198833,1
GGB233000611,36206,보통2리,126.979383,37.190367,1
GGB233000612,36739,문학1리,126.963217,37.152567,1
GGB233000613,37606,외골,126.96865,37.153833,1
GGB233000614,55840,양노리입구,126.8579,37.215767,1
GGB233000615,55841,양노리입구,126.8577,37.215617,1
GGB233000616,36087,대양1리.포도원,126.937367,37.100717,1
GGB233000617,37283,향남주공2단지,126.917267,37.116983,1
GGB233000618,37281,방축리,126.918667,37.120033,1
GGB233000620,36088,대양1리.포도원,126.937467,37.100883,1
GGB233000621,36749,한미공조앞,126.956017,37.1177,1
GGB233000622,37383,백토1리,126.950267,37.116567,1
GGB233000623,36748,백토리사거리,126.943817,37.1176,1
GGB233000624,36747,향남초등학교,126.942483,37.118683,1
GGB233000625,37465,백토1리,126.943867,37.1177,1
GGB233000626,37382,백토1리,126.95015,37.116683,1
GGB233000629,37322,동오사거리,126.950933,37.1308,1
GGB233000630,37317,관리입구,126.94755,37.1316,1
GGB233000631,55672,봉담초,126.945317,37.22395,1
GGB233000632,37464,발안초등학교,126.912167,37.131033,1
GGB233000633,37288,향남읍행정복지센터,126.919117,37.13175,1
GGB233000634,37318,관리입구,126.947683,37.1318,1
GGB233000635,37323,동오사거리,126.95155,37.131133,1
GGB233000638,55842,양노공단,126.858733,37.22095,1
GGB233000639,55843,양노공단,126.858533,37.2208,1
GGB233000640,36355,진안동,127.040533,37.2133,1
GGB233000641,36347,병점화남아파트,127.03755,37.211967,1
GGB233000642,36327,동문아파트,127.022233,37.205367,1
GGB233000643,36315,송산동입구,127.0172,37.205567,1
GGB233000644,36311,북촌말입구,127.0136,37.202683,1
GGB233000645,36304,신한미지엔아파트앞,127.0086,37.199917,1
GGB233000646,36293,돌고지,127.005717,37.19415,1
GGB233000647,36292,뱅뱅이,127.006,37.188067,1
GGB233000648,36283,앞말,127.002033,37.18375,1
GGB233000649,36277,새터말,126.997183,37.183167,1
GGB233000650,36275,괘랑2리.차운혁충신정려문,126.9933,37.18275,1
GGB233000651,36261,빼골,126.98835,37.179983,1
GGB233000652,36259,왕재고개,126.986383,37.176217,1
GGB233000653,36240,정남파출소,126.984033,37.173267,1
GGB233000654,36231,정남도서관,126.98335,37.1688,1
GGB233000655,36238,정남초등학교,126.9839,37.167617,1
GGB233000656,36236,동남아파트,126.983567,37.163583,1
GGB233000658,36225,발산리,126.981917,37.155533,1
GGB233000659,37571,계향2리,126.981333,37.152383,1
GGB233000660,36235,동남아파트,126.983333,37.163233,1
GGB233000661,36237,정남초등학교,126.9835,37.1679,1
GGB233000662,55844,양노공단입구,126.859067,37.224217,1
GGB233000663,36234,정남농협,126.983283,37.169817,1
GGB233000664,36254,왕재고개,126.986233,37.176183,1
GGB233000665,36276,새터말,126.9962,37.183533,1
GGB233000666,36290,돌고지,127.0054,37.193933,1
GGB233000667,36305,신한미지엔아파트앞,127.00915,37.20035,1
GGB233000668,36313,안녕동,127.01425,37.2037,1
GGB233000669,36318,송산동입구,127.017783,37.20585,1
GGB233000670,36328,안용중학교.현충공원,127.02205,37.2056,1
GGB233000671,36354,진안동,127.0393,37.213017,1
GGB233000672,55845,양노공단입구,126.8588,37.22405,1
GGB233000673,55847,덕우리마을입구,126.863683,37.135033,1
GGB233000674,55848,누락골,126.86285,37.131317,1
GGB233000675,55849,누락골,126.863317,37.13135,1
GGB233000676,36756,병점구청.하나로마트,127.036133,37.208083,1
GGB233000677,55850,덕우리마을입구,126.863833,37.135217,1
GGB233000678,55851,상기2리,126.9152,37.197583,1
GGB233000680,36467,요리중말,126.965667,37.11045,1
GGB233000683,36471,요리중말,126.965933,37.11045,1
GGB233000684,37195,육일1리입구,126.724667,37.208583,1
GGB233000685,36755,신동탄푸르지오,127.0461,37.228133,1
GGB233000686,36754,신동탄푸르지오,127.04605,37.228917,1
