key,stop_id,ars,name,lon,lat,grid_id,region,board_day,board_day_we,alight_day,board_imputed,n_routes,freq_imputed,freq_am,freq_day,freq_pm,freq_night
233002847,41590-37066,37066,기천1리,126.909217,37.177433,다사4708,팔탄면,0.0,0.0,1.55,0,0,0,0.0,0.0,0.0,0.0
233002848,41590-55888,55888,주유소앞,126.849583,37.166033,다사4207,남양읍,0.67,0.41,0.09,0,0,1,6.19,14.24,6.4,0.522
233002849,41590-55889,55889,주유소앞,126.850033,37.166333,다사4207,남양읍,0.09,0.32,0.0,0,0,1,6.19,14.24,6.4,0.522
233002850,,,온석1동,126.862683,37.174733,다사4308,남양읍,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002851,41590-36636,36636,사창2리.주석골,126.964767,37.10575,다사5200,양감면,0.01,0.0,0.16,0,0,1,2.083,8.017,2.083,0.0
233002853,41590-60014,60014,벧엘기도원,126.80535,37.159767,다사3807,남양읍,0.05,0.09,2.07,0,1,0,1.714,4.174,1.714,0.261
233002854,41590-60013,60013,장덕1리.잡재기,126.806983,37.16275,다사3807,남양읍,3.59,5.65,0.2,0,1,0,1.714,4.174,1.714,0.261
233002855,41590-60016,60016,장덕리,126.803017,37.1583,다사3806,남양읍,0.13,0.21,2.85,0,1,0,1.714,4.174,1.714,0.261
233002856,41590-60017,60017,장덕리,126.803017,37.158217,다사3806,남양읍,3.09,4.18,0.05,0,1,0,1.714,4.174,1.714,0.261
233002857,,,마도소방서,126.773283,37.20665,다사3512,마도면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002858,41590-60015,60015,벧엘기도원,126.805467,37.159767,다사3807,남양읍,1.73,3.35,0.07,0,1,0,1.714,4.174,1.714,0.261
233002859,,,현대수산,126.803733,37.154733,다사3806,남양읍,1.81,1.81,0.0,1,1,0,1.714,4.174,1.714,0.261
233002860,,,현대수산,126.804033,37.15465,다사3806,남양읍,1.81,1.81,0.0,1,1,0,1.714,4.174,1.714,0.261
233002861,,,장덕동수라청,126.798233,37.155567,다사3706,남양읍,1.81,1.81,0.0,1,1,0,3.429,8.348,3.429,0.522
233002862,,,장덕동수라청,126.798317,37.155533,다사3706,남양읍,1.81,1.81,0.0,1,1,0,3.429,8.348,3.429,0.522
233002863,41590-55660,55660,석포6리(마파지),126.816433,37.143183,다사3905,장안면,0.42,2.03,1.89,0,2,0,1.714,4.174,1.714,0.261
233002864,41590-36637,36637,사창2리.주석골,126.964833,37.105767,다사5200,양감면,0.52,0.76,0.36,0,0,1,2.083,8.017,2.083,0.0
233002865,41590-37667,37667,주곡1리.박우물,126.81205,37.134083,다사3804,우정읍,1.76,9.79,0.82,0,2,0,3.714,9.507,3.714,0.594
233002866,41590-37580,37580,주곡리,126.815533,37.127783,다사3903,우정읍,0.79,4.29,1.18,0,2,0,3.714,9.507,3.714,0.594
233002868,,,매바위,126.795283,37.153883,다사3706,남양읍,1.81,1.81,0.0,1,1,0,3.429,8.348,3.429,0.522
233002869,41590-55940,55940,구장산업단지,126.905433,37.170067,다사4708,팔탄면,0.51,0.94,0.45,0,2,0,2.4,3.2,2.4,0.133
233002870,41590-55941,55941,마곡산업단지,126.9052,37.169983,다사4708,팔탄면,0.46,2.97,2.28,0,2,0,2.4,3.2,2.4,0.133
233002871,41590-55457,55457,해문1리,126.744667,37.2036,다사3211,마도면,0.27,0.32,0.81,0,0,1,15.0,42.095,15.0,1.5
233002872,41590-55458,55458,해문1리,126.744483,37.203717,다사3211,마도면,0.54,0.09,0.92,0,0,1,15.0,42.095,15.0,1.5
233002873,,,해문1리.질고개,126.740633,37.2051,다사3212,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002874,,,삼존2리마을회관,126.75225,37.215883,다사3313,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002875,,,사강종점,126.737567,37.214033,다사3213,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002876,,,사강종점,126.737733,37.214083,다사3213,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002877,,,사강3리.양짓말,126.71815,37.222783,다사3014,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002878,,,사강3리.양짓말,126.718133,37.222917,다사3014,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002879,,,인애농원앞,126.715233,37.224817,다사3014,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002880,,,인애농원앞,126.715117,37.225,다사3014,송산면,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
233002881,41590-60002,60002,각골입구,126.709817,37.227633,다사2914,송산면,1.33,0.74,0.0,0,0,1,4.571,15.42,5.071,0.0
233000441,41590-36899,36899,화당리,126.865217,37.121667,다사4302,팔탄면,6.35,10.35,1.49,0,2,0,3.5,10.98,3.5,0.333
233000442,41590-36898,36898,해창리,126.878,37.112433,다사4401,팔탄면,1.42,1.44,5.21,0,3,0,12.889,41.524,12.889,4.306
233000443,41590-37443,37443,서근리,126.8575,37.12615,다사4203,팔탄면,16.89,54.06,1.89,0,3,0,4.643,14.82,5.5,0.333
233000444,41590-36897,36897,서근리,126.85235,37.12745,다사4203,팔탄면,9.22,37.44,0.45,0,3,0,4.643,14.82,5.5,0.333
233000445,41590-36896,36896,석포삼거리,126.843617,37.130717,다사4103,장안면,36.89,65.91,2.38,0,3,0,4.643,14.82,5.5,0.333
233000446,41590-37442,37442,석포초등학교,126.840117,37.130017,다사4103,장안면,1.32,1.26,0.13,0,1,0,1.5,5.647,1.5,0.0
233000447,41590-36895,36895,석포2리,126.837517,37.129117,다사4103,장안면,2.54,4.06,0.51,0,1,0,1.5,5.647,1.5,0.0
233000448,41590-36894,36894,석포2리,126.835133,37.1264,다사4003,장안면,0.51,1.03,1.09,0,1,0,1.5,5.647,1.5,0.0
233000449,41590-37441,37441,석포3리,126.83185,37.12125,다사4002,장안면,3.73,6.03,0.31,0,1,0,1.5,5.647,1.5,0.0
233000450,41590-36893,36893,금의3리,126.8278,37.11715,다사4002,장안면,2.76,8.91,2.13,0,1,0,1.5,5.647,1.5,0.0
233000451,41590-36892,36892,주곡1리,126.819533,37.116317,다사3902,우정읍,9.44,27.15,0.55,0,1,0,1.5,5.647,1.5,0.0
233000452,41590-36891,36891,화수사거리,126.802067,37.109767,다사3701,우정읍,3.53,3.47,3.72,0,3,0,5.214,15.154,5.214,0.594
233000453,41590-37440,37440,만세길방문자센터.화수2리,126.7997,37.109083,다사3701,우정읍,0.34,0.44,0.82,0,1,0,1.5,5.647,1.5,0.0
233000454,41590-36890,36890,원안3리,126.791033,37.1004,다사3700,우정읍,0.09,0.0,0.04,0,1,0,1.5,5.647,1.5,0.0
233000455,41590-36889,36889,원안2리,126.786183,37.100567,다사3600,우정읍,0.81,0.81,0.0,1,1,0,1.5,5.647,1.5,0.0
233000456,41590-37439,37439,금의2리,126.81645,37.116617,다사3902,우정읍,5.01,8.15,9.16,0,3,0,5.214,15.154,5.214,0.594
233000457,41590-36888,36888,주곡1리,126.824983,37.11765,다사4002,장안면,0.22,0.74,1.73,0,1,0,1.5,5.647,1.5,0.0
233000458,41590-36887,36887,금의3리,126.827767,37.11735,다사4002,장안면,2.31,2.09,3.08,0,1,0,1.5,5.647,1.5,0.0
233000459,41590-36886,36886,석포3리,126.830883,37.120617,다사4002,장안면,0.32,0.44,1.11,0,1,0,1.5,5.647,1.5,0.0
233000460,41590-37438,37438,석포2리,126.837217,37.129267,다사4103,장안면,0.58,1.21,2.19,0,1,0,1.5,5.647,1.5,0.0
233000461,41590-36885,36885,석포4리,126.839583,37.13005,다사4103,장안면,0.36,0.62,2.29,0,1,0,1.5,5.647,1.5,0.0
233000462,41590-36884,36884,화당리,126.864833,37.122017,다사4302,팔탄면,1.07,2.38,7.07,0,2,0,3.5,10.98,3.5,0.333
233000463,41590-37437,37437,월문초등학교,126.871517,37.1179,다사4402,팔탄면,2.07,0.97,0.96,0,2,0,3.5,10.98,3.5,0.333
233000464,41590-36883,36883,월문온천,126.87755,37.114433,다사4401,팔탄면,1.29,0.59,1.42,0,2,0,3.5,10.98,3.5,0.333
233000465,41590-36882,36882,문학2리,126.96855,37.158783,다사5206,정남면,7.34,5.62,6.91,0,3,0,4.667,15.143,4.667,0.0
233000466,41590-36881,36881,노진리종점,126.8193,37.03425,다바3993,장안면,7.86,4.76,3.96,0,1,0,2.0,8.0,2.0,0.0
233000467,41590-37436,37436,노진5리,126.8156,37.041917,다바3993,장안면,0.02,0.03,1.59,0,1,0,2.0,8.0,2.0,0.0
233000468,41590-36880,36880,이화2리앞,126.797683,37.042217,다바3793,우정읍,6.55,9.35,0.12,0,1,0,3.0,12.0,3.0,0.0
233000469,41590-36879,36879,이화3리입구,126.800217,37.040433,다바3793,우정읍,7.19,5.21,0.08,0,1,0,3.0,12.0,3.0,0.0
233000470,41590-36462,36462,애덕가정,126.802367,37.03285,다바3792,우정읍,0.09,0.26,5.08,0,1,0,3.0,12.0,3.0,0.0
233000471,41590-36878,36878,슈마타운,126.803517,37.0361,다바3893,우정읍,0.12,0.06,1.0,0,1,0,3.0,12.0,3.0,0.0
233000473,41590-36906,36906,석천1리포도원,126.793783,37.058033,다바3795,장안면,1.58,0.35,5.41,0,1,0,3.0,12.0,3.0,0.0
233000474,41590-55830,55830,건농골교차로,126.850267,37.256717,다사4217,비봉면,0.2,0.29,0.45,0,0,1,3.733,6.467,3.8,0.214
233000475,41590-36905,36905,매향4리,126.7703,37.03945,다바3593,우정읍,1.74,1.59,3.38,0,1,0,2.0,6.0,2.0,0.0
233000476,41590-37434,37434,사곡1리,126.80925,37.0689,다바3896,장안면,10.24,8.88,2.46,0,5,0,10.4,29.333,10.4,0.306
233000477,41590-36904,36904,기아생활관,126.795883,37.0643,다바3796,우정읍,28.93,22.79,3.45,0,5,0,10.4,29.333,10.4,0.306
233000478,41590-36903,36903,석천2리입구,126.7812,37.056333,다바3695,우정읍,9.79,5.74,0.27,0,4,0,7.4,17.333,7.4,0.306
233000479,41590-36921,36921,매향2리,126.768333,37.050283,다바3494,우정읍,11.99,14.12,2.56,0,4,0,7.4,17.333,7.4,0.306
233000480,41590-37433,37433,양지편,126.765317,37.0484,다바3494,우정읍,5.76,3.94,0.08,0,2,0,4.4,8.667,4.4,0.306
233000481,41590-36920,36920,고온리종점,126.748683,37.037083,다바3393,우정읍,16.41,10.71,14.01,0,3,0,6.4,14.667,6.4,0.306
233000482,41590-36919,36919,매향,126.751517,37.040383,다바3393,우정읍,0.01,0.0,5.65,0,3,0,6.4,14.667,6.4,0.306
233000484,41590-37604,37604,모즐저수지입구,126.705833,37.200983,다사2911,송산면,1.11,0.97,0.01,0,1,0,0.571,2.087,0.571,0.0
233000485,41590-36918,36918,기아생활관,126.795767,37.06445,다바3796,우정읍,6.42,3.06,23.55,0,5,0,10.4,29.333,10.4,0.306
233000486,41590-36917,36917,장안여자중학교,126.815433,37.0786,다바3997,장안면,31.21,8.82,29.44,0,14,0,53.189,168.536,53.189,4.639
233000487,41590-37431,37431,사곡사거리,126.81535,37.074917,다바3997,장안면,142.44,164.0,44.04,0,14,0,53.189,168.536,53.189,4.639
233000488,41590-36916,36916,사곡5리,126.816233,37.068233,다바3996,장안면,0.62,0.47,0.06,0,1,0,2.0,8.0,2.0,0.0
233000489,41590-36915,36915,사곡2리,126.8154,37.064533,다바3996,장안면,0.48,0.65,0.04,0,1,0,2.0,8.0,2.0,0.0
233000490,41590-37430,37430,노진리,126.814533,37.0534,다바3995,장안면,2.53,2.24,0.01,0,1,0,2.0,8.0,2.0,0.0
233000491,41590-36914,36914,노진초등학교,126.809633,37.052467,다바3895,장안면,2.28,7.62,0.01,0,1,0,2.0,8.0,2.0,0.0
233000492,41590-36913,36913,이화4리,126.806,37.0468,다바3894,우정읍,1.25,1.41,0.87,0,0,1,3.714,12.0,3.714,0.0
233000493,41590-36912,36912,노진4리,126.81435,37.053533,다바3995,장안면,0.04,0.0,1.41,0,1,0,2.0,8.0,2.0,0.0
233000494,41590-37429,37429,사곡2리,126.815217,37.064533,다바3996,장안면,0.01,0.03,1.13,0,1,0,2.0,8.0,2.0,0.0
233000495,41590-36911,36911,사곡5리,126.816,37.068117,다바3996,장안면,0.0,0.03,0.91,0,1,0,2.0,8.0,2.0,0.0
233000496,41590-36910,36910,사곡사거리,126.815217,37.074833,다바3997,장안면,7.58,7.65,120.2,0,14,0,53.189,168.536,53.189,4.639
233000497,41590-37125,37125,어은4리,126.828367,37.0818,다바4098,장안면,1.04,0.32,2.42,0,2,0,5.0,16.457,5.0,0.0
233000498,41590-37127,37127,장안면행정복지센터,126.830567,37.078817,다바4098,장안면,3.52,3.09,4.24,0,2,0,5.0,16.457,5.0,0.0
233000499,41590-37130,37130,사랑리,126.83425,37.073417,다바4097,장안면,7.76,6.18,1.67,0,2,0,5.0,16.457,5.0,0.0
233000500,41590-36909,36909,덕다2리앞(구래),126.837717,37.069417,다바4196,장안면,5.33,17.12,2.65,0,2,0,5.0,16.457,5.0,0.0
233000501,41590-37132,37132,덕다리입구,126.839383,37.066833,다바4196,장안면,0.0,0.0,0.25,0,2,0,5.0,16.457,5.0,0.0
233000502,41590-37137,37137,독정1리,126.845967,37.06685,다바4196,장안면,27.22,14.56,4.19,0,2,0,5.0,16.457,5.0,0.0
233000503,41590-37139,37139,독정삼거리,126.849467,37.0703,다바4297,장안면,17.81,19.79,8.92,0,2,0,5.0,16.457,5.0,0.0
233000504,41590-37142,37142,독정2리,126.85365,37.071917,다바4297,장안면,3.38,7.15,5.87,0,1,0,2.0,6.857,2.0,0.0
233000505,41590-37148,37148,감드러지.독정3리,126.856917,37.077483,다바4297,장안면,3.06,5.47,3.12,0,1,0,2.0,6.857,2.0,0.0
233000506,41590-37151,37151,독정3리.거묵골,126.859083,37.07985,다바4398,장안면,3.14,3.5,10.98,0,2,0,8.0,21.626,8.0,0.0
233000507,41590-37155,37155,독정4리,126.860983,37.081967,다바4398,장안면,1.21,1.09,8.11,0,2,0,8.0,21.626,8.0,0.0
233000508,41590-37159,37159,용당골,126.8619,37.088717,다바4399,장안면,1.09,1.76,6.64,0,1,0,2.0,6.857,2.0,0.0
233000509,41590-37158,37158,꽃밭.식염온천,126.861883,37.092967,다바4399,장안면,2.53,4.26,11.26,0,1,0,2.0,6.857,2.0,0.0
233000510,41590-37157,37157,꽃밭.식염온천,126.8619,37.0931,다바4399,장안면,15.76,51.74,3.12,0,1,0,2.0,6.857,2.0,0.0
233000511,41590-37156,37156,독정4리,126.861083,37.081883,다바4398,장안면,7.46,20.65,2.92,0,2,0,8.0,21.626,8.0,0.0
233000512,41590-37152,37152,독정3리,126.859167,37.0798,다바4398,장안면,8.24,19.15,1.99,0,2,0,8.0,21.626,8.0,0.0
233000513,41590-37140,37140,독정삼거리,126.8495,37.07015,다바4297,장안면,6.85,13.5,17.73,0,2,0,5.0,16.457,5.0,0.0
233000514,41590-37129,37129,사랑리,126.834,37.073433,다바4097,장안면,1.19,1.26,10.24,0,2,0,5.0,16.457,5.0,0.0
233000515,41590-37124,37124,어은4리,126.8282,37.081767,다바4098,장안면,0.13,0.12,1.25,0,1,0,3.0,9.6,3.0,0.0
233000516,41590-37254,37254,팔탄면행정복지센터,126.904183,37.162267,다사4707,팔탄면,92.04,67.35,65.56,0,10,0,13.547,26.189,13.614,0.895
233000517,41590-37251,37251,팔탄초등학교,126.903183,37.159633,다사4706,팔탄면,22.27,21.91,14.66,0,9,0,15.547,30.989,15.614,0.895
233000518,41590-55831,55831,건농골교차로,126.85005,37.256867,다사4217,비봉면,0.02,0.09,0.42,0,0,1,3.733,6.467,3.8,0.214
233000519,41590-36061,36061,덕우저수지,126.922783,37.165033,다사4807,봉담읍,1.42,1.29,1.66,0,4,0,2.0,4.8,2.0,0.0
233000520,41590-37257,37257,소동촌,126.90795,37.160717,다사4707,팔탄면,7.53,9.15,2.78,0,5,0,2.0,4.8,2.0,0.0
233000521,41590-37252,37252,팔탄초등학교,126.90325,37.159483,다사4706,팔탄면,8.01,6.41,17.93,0,9,0,15.547,30.989,15.614,0.895
233000522,41590-37428,37428,우림아파트.화성노인회관,126.902117,37.128133,다사4603,향남읍,1.78,1.21,5.69,0,4,0,8.4,20.19,8.4,0.467
233001581,41590-36702,36702,상기리입구,126.940917,37.199883,다사5011,봉담읍,0.0,0.0,2.14,0,3,0,3.333,7.2,3.333,0.0
233001582,41590-36603,36603,유앤아이.화성청소년수련관,127.03295,37.203883,다사5811,병점1동,5.42,1.44,6.33,0,1,0,2.0,6.0,2.0,0.0
233001583,41590-36464,36464,이화1리마을회관,126.789767,37.042767,다바3694,우정읍,1.54,0.59,1.13,0,0,1,3.714,12.0,3.714,0.0
233001584,41590-36444,36444,이화1리,126.7951,37.046983,다바3794,우정읍,0.06,0.15,5.11,0,1,0,3.0,12.0,3.0,0.0
233001586,41590-37631,37631,공단입구,126.8444,37.103867,다사4100,장안면,0.11,0.0,0.02,0,0,1,3.0,9.6,3.0,0.0
233001587,41590-37042,37042,금호어울림2차,127.100633,37.16095,다사6406,동탄8동,45.15,21.74,31.59,0,3,0,23.2,46.857,23.2,1.262
233001588,41590-37633,37633,공단사거리,126.841917,37.106817,다사4101,장안면,0.02,0.0,0.02,0,0,1,3.0,9.6,3.0,0.0
233001589,41590-37634,37634,파카.3M,126.839517,37.110067,다사4101,장안면,0.46,0.32,2.88,0,0,1,3.0,9.6,3.0,0.0
233001590,41590-55728,55728,향남주공1단지,126.9135,37.119583,다사4702,향남읍,13.07,6.09,50.78,0,2,0,3.867,10.68,3.867,0.0
233001591,41590-37636,37636,존슨메티,126.83775,37.1122,다사4101,장안면,1.53,0.0,0.62,0,0,1,3.0,9.6,3.0,0.0
233001592,41590-37637,37637,노루오토코팅,126.839967,37.11395,다사4101,장안면,0.24,0.06,0.84,0,0,1,3.0,9.6,3.0,0.0
233001593,41590-37639,37639,마하리,126.945783,37.1755,다사5008,봉담읍,1.24,0.26,2.48,0,2,0,2.667,8.286,2.667,0.0
233001594,41590-37640,37640,마하리앞,126.94575,37.175583,다사5008,봉담읍,0.52,1.62,1.31,0,2,0,2.667,8.286,2.667,0.0
233001595,41590-37641,37641,정승마을앞,126.951517,37.170567,다사5108,정남면,6.46,4.0,4.55,0,2,0,2.667,8.286,2.667,0.0
233001596,41590-37642,37642,정승마을앞,126.951533,37.1707,다사5108,정남면,7.24,20.24,7.15,0,2,0,2.667,8.286,2.667,0.0
233001597,41590-37643,37643,백2리앞,126.955367,37.167417,다사5107,정남면,0.35,0.65,0.79,0,2,0,2.667,8.286,2.667,0.0
233001598,41590-37644,37644,백2리앞,126.955383,37.167483,다사5107,정남면,0.89,1.47,0.89,0,2,0,2.667,8.286,2.667,0.0
233001599,41590-37645,37645,백1리,126.95805,37.166433,다사5107,정남면,0.89,1.41,2.45,0,2,0,2.667,8.286,2.667,0.0
233001600,41590-37646,37646,오일리,126.968283,37.166517,다사5207,정남면,2.15,2.15,0.53,0,1,0,0.667,2.286,0.667,0.0
233001601,41590-37647,37647,오일리,126.9682,37.166417,다사5207,정남면,1.2,1.82,0.21,0,1,0,0.667,2.286,0.667,0.0
233001602,41590-37047,37047,금호어울림2차,127.1008,37.161133,다사6407,동탄7동,37.46,15.79,33.72,0,3,0,23.2,46.857,23.2,1.262
233001603,41590-36367,36367,정남중학교,126.978,37.166483,다사5307,정남면,0.24,0.09,0.07,0,1,0,0.667,2.286,0.667,0.0
233001604,41590-37650,37650,문학4리,126.9718,37.151483,다사5305,정남면,2.66,4.32,3.52,0,2,0,2.667,8.286,2.667,0.0
233001605,41590-37652,37652,동오첨단산업단지,126.960167,37.1455,다사5205,정남면,1.75,1.44,5.52,0,2,0,2.667,9.143,2.667,0.0
233001606,41590-37653,37653,동오첨단산업단지,126.9608,37.146767,다사5205,정남면,5.28,4.24,4.38,0,2,0,2.667,9.143,2.667,0.0
233001607,41590-37651,37651,동오리종점,126.953517,37.13195,다사5103,향남읍,14.66,13.26,9.13,0,2,0,2.667,9.143,2.667,0.0
233001608,41590-37654,37654,서희스타힐스.단독주택,127.12,37.173483,다사6608,동탄7동,436.61,269.79,155.89,0,11,0,51.012,119.732,50.012,6.392
233001609,41590-37674,37674,한백고등학교,127.114333,37.207783,다사6512,동탄5동,16.0,9.47,53.74,0,2,0,3.257,7.959,3.257,0.0
233001610,41590-37675,37675,상봉초등학교,126.953967,37.218233,다사5113,봉담읍,45.02,27.76,57.74,0,3,0,27.6,86.0,27.6,8.0
233001611,41590-60094,60094,장덕1리입구,126.79855,37.172217,다사3708,남양읍,1.07,2.26,0.21,0,0,1,6.19,14.24,6.4,0.522
233001612,41590-37677,37677,동화휴먼시아6단지,126.959983,37.2151,다사5213,봉담읍,14.81,8.32,51.53,0,5,0,29.059,74.133,29.059,5.8
233001613,41590-37678,37678,동화중학교.동화초등학교,126.96165,37.214383,다사5212,봉담읍,67.58,45.03,85.21,0,10,0,52.468,125.39,52.468,11.575
233001614,41590-55489,55489,한신더휴,127.123783,37.186517,다사6609,동탄9동,623.64,381.59,87.65,0,17,0,110.612,167.857,109.612,11.772
233001615,41590-37679,37679,동화휴먼시아2단지,126.960083,37.217583,다사5213,봉담읍,74.29,53.15,161.78,0,1,0,9.6,32.0,9.6,3.0
233001616,41590-37680,37680,동화마을1단지.화성고용센터,126.958583,37.217733,다사5113,봉담읍,65.04,37.06,155.6,0,0,1,18.118,35.429,16.118,3.0
233001617,41590-37681,37681,동문아파트.협성대학교.봉담중고교,126.952383,37.217383,다사5113,봉담읍,124.47,43.56,60.05,0,4,0,31.0,89.429,31.0,8.214
233001618,41590-37684,37684,동탄이마트.한림대병원,127.077933,37.214033,다사6212,동탄1동,56.08,22.59,141.33,0,5,0,17.657,38.677,17.657,3.458
233001619,41590-37692,37692,동탄이마트.한림대병원,127.077833,37.214483,다사6212,동탄1동,167.32,77.24,82.85,0,5,0,17.657,38.677,17.657,3.458
233001620,41590-55490,55490,힐스테이트.호반5차,127.122967,37.184783,다사6609,동탄9동,62.28,28.56,609.71,0,18,0,114.412,183.857,115.412,12.439
233001621,41590-37683,37683,구봉산근린공원,127.044217,37.203617,다사5911,진안동,46.56,16.12,19.8,0,0,1,39.429,85.714,39.429,2.286
233001622,41590-37739,37739,센트럴허브시티,127.04195,37.203517,다사5911,진안동,235.91,155.26,267.21,0,6,0,26.467,67.298,26.467,3.877
233001623,41590-37682,37682,동원로얄듀크2차.목동초,127.1233,37.18875,다사6610,동탄9동,44.98,25.03,252.53,0,10,0,43.612,100.657,44.612,4.372
233001624,41590-37686,37686,동화초중교,126.96215,37.2147,다사5213,봉담읍,75.29,44.62,66.53,0,10,0,52.468,125.39,52.468,11.575
233001625,41590-37687,37687,반도5차.파라곤,127.093017,37.196417,다사6310,동탄6동,78.0,52.06,81.29,0,2,0,14.0,15.467,14.0,1.111
233001626,41590-37419,37419,석포6리(마파지),126.81655,37.143283,다사3905,장안면,8.52,39.74,1.58,0,2,0,1.714,4.174,1.714,0.261
233001627,41590-37685,37685,구봉산근린공원,127.04445,37.20365,다사5911,진안동,7.87,3.47,50.32,0,0,1,39.429,85.714,39.429,2.286
233001628,41590-55491,55491,반도5차.파라곤,127.092517,37.1964,다사6310,동탄6동,60.72,35.44,88.15,0,2,0,14.0,15.467,14.0,1.111
233001629,41590-55492,55492,반도유보라6차,127.092533,37.203717,다사6311,동탄6동,88.32,41.62,122.31,0,2,0,14.0,15.467,14.0,1.111
233001630,41590-55355,55355,수작이교차로,126.816417,37.213433,다사3912,남양읍,0.02,0.0,0.51,0,0,1,6.19,14.24,6.4,0.522
233001631,41590-55493,55493,반도유보라6차,127.093033,37.203917,다사6311,동탄6동,63.39,51.26,64.15,0,2,0,14.0,15.467,14.0,1.111
233001632,41590-55494,55494,업무복합부지,127.093017,37.199333,다사6311,동탄6동,88.18,74.79,195.35,0,2,0,14.0,15.467,14.0,1.111
233001633,41590-55352,55352,미득골마을,127.0369,37.219783,다사5813,진안동,16.07,10.12,8.49,0,0,1,39.429,85.714,39.429,2.286
233001634,41590-55495,55495,업무복합부지,127.092517,37.199167,다사6311,동탄6동,130.89,77.15,114.75,0,2,0,14.0,15.467,14.0,1.111
233001635,41590-55496,55496,치동초등학교,127.09255,37.208,다사6312,동탄5동,12.87,2.21,14.93,0,2,0,14.0,15.467,14.0,1.111
233001636,41590-37672,37672,치동초등학교,127.093033,37.207933,다사6312,동탄5동,14.42,10.97,24.89,0,2,0,14.0,15.467,14.0,1.111
233001637,41590-37658,37658,린스트라우스.한화,127.098567,37.19625,다사6410,동탄4동,1140.33,751.21,855.79,0,29,0,176.313,324.233,176.313,16.234
233001638,41590-55484,55484,반도5차,127.09145,37.194467,다사6310,동탄6동,96.68,54.26,20.25,0,2,0,4.0,10.667,4.0,0.0
233001639,41590-37671,37671,동탄2동행정복지센터,127.072883,37.196417,다사6210,동탄2동,99.29,47.68,471.14,0,5,0,49.143,148.433,49.143,7.844
233001640,41590-37662,37662,동탄2동행정복지센터,127.0726,37.19715,다사6211,동탄1동,392.14,196.88,95.01,0,5,0,49.143,148.433,49.143,7.844
233001641,41590-55485,55485,반도5차,127.0908,37.194167,다사6310,동탄6동,22.72,6.35,103.76,0,2,0,4.0,10.667,4.0,0.0
233001642,41590-37673,37673,포스코정문앞,127.070067,37.199017,다사6111,동탄1동,23.79,11.03,13.93,0,1,0,4.0,8.0,4.0,0.75
233001643,41590-37757,37757,거문들,126.829883,37.089467,다바4099,장안면,1.52,1.24,5.67,0,2,0,10.889,34.667,10.889,4.306
233001644,41590-37589,37589,센트럴파크뷰아파트(중),127.06335,37.1995,다사6111,동탄1동,126.2,89.97,206.67,0,9,0,31.05,76.0,30.8,6.958
233001645,41590-55497,55497,어은리,126.837383,37.086417,다바4198,장안면,0.04,0.06,1.2,0,1,0,3.0,7.385,3.0,0.0
233001646,41590-55498,55498,어은리,126.837383,37.0865,다바4198,장안면,0.2,0.18,0.08,0,1,0,3.0,7.385,3.0,0.0
233001648,41590-36993,36993,신미주아파트,127.09255,37.192867,다사6310,동탄6동,20.84,14.24,72.13,0,7,0,26.0,40.71,26.0,1.164
233001649,41590-37965,37965,신미주아파트,127.092983,37.192967,다사6310,동탄6동,71.89,29.94,22.65,0,7,0,26.0,40.71,26.0,1.164
233001650,41590-37749,37749,동탄1동행정복지센터.헌혈의집,127.07235,37.20685,다사6212,동탄1동,839.25,535.65,1096.87,0,9,0,79.81,208.727,79.81,10.947
233001651,41590-37747,37747,현대아이파크,127.070617,37.205733,다사6111,동탄1동,288.94,268.26,184.51,0,7,0,37.667,74.871,37.667,2.977
233001652,41590-37758,37758,예당예원초,127.077583,37.2107,다사6212,동탄1동,186.44,114.09,160.27,0,8,0,75.81,200.727,75.81,10.197
233001653,41590-37798,37798,롯데케슬정문,127.074917,37.209267,다사6212,동탄1동,199.69,114.26,274.54,0,8,0,75.81,200.727,75.81,10.197
233001654,41590-37972,37972,분천리,126.95985,37.209183,다사5212,봉담읍,14.56,6.62,17.33,0,0,1,18.118,35.429,16.118,3.0
233001655,41590-37966,37966,분천리,126.959717,37.209383,다사5212,봉담읍,4.31,1.24,21.22,0,1,0,2.0,6.0,2.0,0.0
233001656,41590-37970,37970,동화중학교,126.961267,37.2136,다사5212,봉담읍,6.69,3.12,17.46,0,1,0,2.4,6.0,2.4,0.0
233001657,41590-37882,37882,주공6단지,126.960933,37.21365,다사5212,봉담읍,10.35,4.21,17.81,0,1,0,2.0,6.0,2.0,0.0
233001658,41590-37881,37881,동일하이빌.화성고용센터,126.958317,37.216333,다사5113,봉담읍,262.61,167.94,439.24,0,10,0,52.249,122.676,50.068,11.575
