grid_id,lon,lat,x_5179,y_5179,region_code,region,region_kind,pop,elderly,elderly_ratio,households,houses,workers,a0009,a1014,a1519,a2024,a2529,a3034,a3539,a4044,a4549,a5054,a5559,a6064,a6569,a70p
다사3300,126.75162,37.10079,933500.0,1900500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3301,126.75154,37.1098,933500.0,1901500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3302,126.75145,37.11881,933500.0,1902500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3303,126.75136,37.12783,933500.0,1903500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3304,126.75127,37.13684,933500.0,1904500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3305,126.75118,37.14585,933500.0,1905500.0,31240150,남양읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3308,126.75091,37.17289,933500.0,1908500.0,31240350,마도면,면,116.0,37.0,0.319,38.0,33.0,261.0,0,0,0.0,16.0,8.0,13.0,8.0,5.0,5.0,8.0,13.0,8.0,8.0,29.0
다사3309,126.75083,37.18191,933500.0,1909500.0,31240350,마도면,면,118.0,42.0,0.3559,53.0,53.0,28.0,5.0,5.0,0.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,13.0,13.0,13.0,29.0
다사3310,126.75074,37.19092,933500.0,1910500.0,31240350,마도면,면,223.0,39.0,0.1749,48.0,33.0,624.0,0,0.0,0.0,13.0,44.0,32.0,23.0,13.0,13.0,13.0,18.0,18.0,13.0,26.0
다사3311,126.75065,37.19993,933500.0,1911500.0,31240350,마도면,면,193.0,52.0,0.2694,78.0,73.0,185.0,10.0,5.0,5.0,8.0,13.0,23.0,8.0,8.0,5.0,13.0,28.0,28.0,13.0,39.0
다사3312,126.75056,37.20895,933500.0,1912500.0,31240350,마도면,면,163.0,42.0,0.2577,71.0,65.0,228.0,5.0,5.0,5.0,8.0,8.0,13.0,8.0,8.0,8.0,23.0,21.0,15.0,13.0,29.0
다사3313,126.75047,37.21796,933500.0,1913500.0,31240360,송산면,면,180.0,83.0,0.4611,78.0,78.0,12.0,0,5.0,5.0,5.0,8.0,15.0,8.0,0.0,13.0,8.0,18.0,23.0,23.0,60.0
다사3314,126.75038,37.22697,933500.0,1914500.0,31240360,송산면,면,58.0,26.0,0.4483,28.0,28.0,11.0,0,5.0,0,5.0,5.0,0,8.0,5.0,0.0,5.0,13.0,8.0,8.0,18.0
다사3315,126.75029,37.23599,933500.0,1915500.0,31240360,송산면,면,89.0,37.0,0.4157,33.0,28.0,27.0,5.0,0,5.0,6.0,5.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,29.0
다사3316,126.7502,37.245,933500.0,1916500.0,31240360,송산면,면,198.0,85.0,0.4293,83.0,78.0,11.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13.0,18.0,18.0,23.0,62.0
다사3317,126.75011,37.25401,933500.0,1917500.0,31240360,송산면,면,33.0,23.0,0.697,13.0,13.0,0,0,0,5.0,5.0,5.0,0,0.0,0,5.0,5.0,5.0,5.0,8.0,15.0
다사3318,126.75002,37.26303,933500.0,1918500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3319,126.74993,37.27204,933500.0,1919500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3320,126.74984,37.28105,933500.0,1920500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3400,126.76288,37.10086,934500.0,1900500.0,31240130,우정읍,읍,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3401,126.76279,37.10987,934500.0,1901500.0,31240130,우정읍,읍,13.0,0,0.0,8.0,0.0,12.0,0,0,5.0,0,5.0,0,0,0,0,5.0,0.0,5.0,0,0
다사3402,126.7627,37.11888,934500.0,1902500.0,31240130,우정읍,읍,48.0,13.0,0.2708,30.0,29.0,3.0,0.0,0,0,0.0,0.0,5.0,8.0,5.0,0.0,5.0,0.0,13.0,8.0,5.0
다사3403,126.76262,37.1279,934500.0,1903500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3404,126.76253,37.13691,934500.0,1904500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3405,126.76244,37.14592,934500.0,1905500.0,31240150,남양읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3407,126.76227,37.16395,934500.0,1907500.0,31240350,마도면,면,29.0,0.0,0.0,5.0,0,441.0,0,0,0,5.0,5.0,11.0,5.0,0.0,0.0,0,0.0,0,0.0,0
다사3408,126.76218,37.17296,934500.0,1908500.0,31240350,마도면,면,320.0,36.0,0.1125,90.0,62.0,1310.0,5.0,0,0,33.0,60.0,77.0,42.0,23.0,18.0,13.0,15.0,13.0,8.0,28.0
다사3409,126.76209,37.18198,934500.0,1909500.0,31240350,마도면,면,430.0,98.0,0.2279,139.0,98.0,636.0,10.0,5.0,8.0,30.0,48.0,53.0,33.0,28.0,23.0,13.0,38.0,48.0,18.0,80.0
다사3410,126.762,37.19099,934500.0,1910500.0,31240350,마도면,면,457.0,102.0,0.2232,151.0,83.0,907.0,10.0,8.0,5.0,33.0,65.0,61.0,38.0,42.0,23.0,18.0,28.0,33.0,38.0,64.0
다사3411,126.76191,37.2,934500.0,1911500.0,31240350,마도면,면,98.0,34.0,0.3469,38.0,33.0,101.0,5.0,5.0,0,5.0,5.0,8.0,5.0,0.0,8.0,5.0,18.0,23.0,8.0,26.0
다사3412,126.76183,37.20902,934500.0,1912500.0,31240350,마도면,면,159.0,48.0,0.3019,82.0,57.0,400.0,0.0,5.0,5.0,8.0,8.0,13.0,8.0,8.0,13.0,12.0,26.0,13.0,18.0,30.0
다사3413,126.76174,37.21803,934500.0,1913500.0,31240360,송산면,면,91.0,45.0,0.4945,18.0,13.0,257.0,0,0,5.0,5.0,0.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,37.0
다사3414,126.76165,37.22704,934500.0,1914500.0,31240360,송산면,면,63.0,36.0,0.5714,33.0,23.0,162.0,0,0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,8.0,13.0,13.0,23.0
다사3415,126.76156,37.23606,934500.0,1915500.0,31240360,송산면,면,48.0,33.0,0.6875,27.0,18.0,78.0,0,0,5.0,0.0,5.0,5.0,0,0,5.0,8.0,8.0,5.0,8.0,25.0
다사3416,126.76148,37.24507,934500.0,1916500.0,31240360,송산면,면,13.0,0.0,0.0,8.0,5.0,3.0,0,0,0,0,0,0,0,0,0.0,0,5.0,5.0,0,0.0
다사3417,126.76139,37.25408,934500.0,1917500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3418,126.7613,37.2631,934500.0,1918500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3419,126.76121,37.27211,934500.0,1919500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3420,126.76112,37.28112,934500.0,1920500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3500,126.77413,37.10093,935500.0,1900500.0,31240130,우정읍,읍,223.0,60.0,0.2691,139.0,131.0,29.0,10.0,0.0,8.0,5.0,18.0,18.0,13.0,8.0,13.0,28.0,28.0,28.0,18.0,42.0
다사3501,126.77404,37.10994,935500.0,1901500.0,31240130,우정읍,읍,58.0,21.0,0.3621,29.0,28.0,3.0,0,0,5.0,0.0,8.0,8.0,5.0,8.0,5.0,5.0,0.0,8.0,5.0,16.0
다사3502,126.77396,37.11895,935500.0,1902500.0,31240130,우정읍,읍,408.0,145.0,0.3554,206.0,195.0,29.0,5.0,8.0,5.0,18.0,23.0,18.0,13.0,18.0,33.0,28.0,43.0,53.0,53.0,92.0
다사3503,126.77387,37.12797,935500.0,1903500.0,31240130,우정읍,읍,165.0,10.0,0.0606,8.0,0.0,528.0,0,0,0.0,13.0,33.0,48.0,28.0,15.0,8.0,8.0,5.0,5.0,0.0,10.0
다사3504,126.77379,37.13698,935500.0,1904500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3506,126.77361,37.15501,935500.0,1906500.0,31240150,남양읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3507,126.77353,37.16402,935500.0,1907500.0,31240350,마도면,면,103.0,0.0,0.0,8.0,0,886.0,0,0,0,8.0,39.0,27.0,13.0,8.0,0.0,5.0,0,0,0.0,0
다사3508,126.77344,37.17303,935500.0,1908500.0,31240350,마도면,면,528.0,26.0,0.0492,116.0,73.0,2260.0,0,5.0,0.0,69.0,128.0,121.0,73.0,29.0,39.0,22.0,18.0,8.0,8.0,18.0
다사3509,126.77336,37.18205,935500.0,1909500.0,31240350,마도면,면,209.0,36.0,0.1722,38.0,18.0,597.0,5.0,0.0,5.0,21.0,26.0,37.0,31.0,21.0,8.0,8.0,13.0,13.0,13.0,23.0
다사3510,126.77327,37.19106,935500.0,1910500.0,31240350,마도면,면,239.0,26.0,0.1088,49.0,18.0,884.0,5.0,5.0,5.0,20.0,46.0,52.0,35.0,18.0,13.0,13.0,13.0,8.0,8.0,18.0
다사3511,126.77318,37.20007,935500.0,1911500.0,31240350,마도면,면,794.0,167.0,0.2103,335.0,271.0,248.0,26.0,23.0,21.0,30.0,43.0,66.0,43.0,56.0,46.0,95.0,81.0,103.0,65.0,102.0
다사3512,126.7731,37.20909,935500.0,1912500.0,31240350,마도면,면,1207.0,188.0,0.1558,506.0,389.0,683.0,40.0,36.0,28.0,81.0,83.0,113.0,90.0,82.0,84.0,130.0,134.0,109.0,73.0,115.0
다사3513,126.77301,37.2181,935500.0,1913500.0,31240360,송산면,면,58.0,0,0.0,5.0,0,313.0,0,0,0.0,5.0,23.0,8.0,13.0,5.0,5.0,5.0,0.0,5.0,0,0
다사3514,126.77292,37.22711,935500.0,1914500.0,31240360,송산면,면,0,0,0.0,0,0,339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3515,126.77284,37.23613,935500.0,1915500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3516,126.77275,37.24514,935500.0,1916500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3517,126.77266,37.25415,935500.0,1917500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3518,126.77258,37.26317,935500.0,1918500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3519,126.77249,37.27218,935500.0,1919500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3600,126.78538,37.10099,936500.0,1900500.0,31240130,우정읍,읍,384.0,138.0,0.3594,229.0,220.0,28.0,10.0,0,8.0,13.0,13.0,23.0,18.0,18.0,20.0,36.0,54.0,48.0,38.0,100.0
다사3601,126.7853,37.11001,936500.0,1901500.0,31240130,우정읍,읍,288.0,85.0,0.2951,132.0,125.0,24.0,10.0,5.0,5.0,8.0,23.0,18.0,13.0,23.0,18.0,28.0,33.0,33.0,28.0,57.0
다사3602,126.78521,37.11902,936500.0,1902500.0,31240130,우정읍,읍,418.0,125.0,0.299,229.0,226.0,88.0,10.0,8.0,5.0,28.0,33.0,28.0,18.0,18.0,28.0,43.0,43.0,43.0,43.0,82.0
다사3603,126.78513,37.12804,936500.0,1903500.0,31240130,우정읍,읍,113.0,39.0,0.3451,56.0,54.0,141.0,5.0,0.0,5.0,0,5.0,8.0,8.0,5.0,8.0,13.0,13.0,13.0,8.0,31.0
다사3604,126.78504,37.13705,936500.0,1904500.0,31240130,우정읍,읍,8.0,0,0.0,0.0,0,43.0,0,0,0,0.0,0,5.0,0.0,0,0.0,0,5.0,0,0,0
다사3606,126.78488,37.15508,936500.0,1906500.0,31240150,남양읍,읍,98.0,44.0,0.449,51.0,43.0,9.0,5.0,0,0,0,8.0,5.0,5.0,5.0,8.0,5.0,13.0,18.0,13.0,31.0
다사3608,126.78471,37.1731,936500.0,1908500.0,31240350,마도면,면,248.0,26.0,0.1048,32.0,13.0,854.0,0,0.0,0.0,36.0,57.0,49.0,30.0,18.0,13.0,8.0,8.0,8.0,8.0,18.0
다사3609,126.78462,37.18212,936500.0,1909500.0,31240350,마도면,면,834.0,77.0,0.0923,277.0,89.0,1839.0,13.0,5.0,5.0,62.0,119.0,155.0,109.0,80.0,60.0,56.0,51.0,51.0,38.0,39.0
다사3610,126.78454,37.19113,936500.0,1910500.0,31240350,마도면,면,323.0,55.0,0.1703,90.0,43.0,723.0,8.0,5.0,8.0,13.0,41.0,58.0,54.0,29.0,18.0,13.0,18.0,18.0,23.0,32.0
다사3611,126.78445,37.20014,936500.0,1911500.0,31240350,마도면,면,379.0,127.0,0.3351,72.0,28.0,679.0,0,8.0,8.0,18.0,33.0,41.0,33.0,30.0,18.0,23.0,24.0,28.0,18.0,109.0
다사3612,126.78437,37.20916,936500.0,1912500.0,31240350,마도면,면,825.0,165.0,0.2,335.0,266.0,429.0,21.0,24.0,23.0,23.0,71.0,68.0,54.0,80.0,67.0,60.0,96.0,74.0,68.0,97.0
다사3613,126.78428,37.21817,936500.0,1913500.0,31240350,마도면,면,284.0,85.0,0.2993,83.0,68.0,359.0,0.0,5.0,5.0,18.0,27.0,35.0,23.0,18.0,18.0,13.0,18.0,18.0,23.0,62.0
다사3614,126.78419,37.22718,936500.0,1914500.0,31240350,마도면,면,53.0,23.0,0.434,23.0,18.0,33.0,0.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,15.0
다사3615,126.78411,37.2362,936500.0,1915500.0,31240150,남양읍,읍,5.0,0,0.0,5.0,5.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0
다사3616,126.78402,37.24521,936500.0,1916500.0,31240150,남양읍,읍,8.0,10.0,1.25,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0
다사3617,126.78394,37.25422,936500.0,1917500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3618,126.78385,37.26324,936500.0,1918500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3619,126.78377,37.27225,936500.0,1919500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3620,126.78368,37.28126,936500.0,1920500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3700,126.79664,37.10106,937500.0,1900500.0,31240130,우정읍,읍,133.0,44.0,0.3308,53.0,43.0,138.0,0.0,0.0,5.0,8.0,8.0,8.0,13.0,8.0,8.0,8.0,13.0,18.0,18.0,26.0
다사3701,126.79655,37.11008,937500.0,1901500.0,31240130,우정읍,읍,310.0,86.0,0.2774,103.0,78.0,376.0,10.0,5.0,5.0,8.0,26.0,18.0,22.0,23.0,13.0,23.0,32.0,40.0,23.0,63.0
다사3702,126.79647,37.11909,937500.0,1902500.0,31240130,우정읍,읍,356.0,97.0,0.2725,163.0,154.0,213.0,13.0,8.0,13.0,23.0,35.0,23.0,18.0,13.0,23.0,33.0,23.0,39.0,43.0,54.0
다사3703,126.79639,37.1281,937500.0,1903500.0,31240130,우정읍,읍,413.0,99.0,0.2397,162.0,122.0,415.0,5.0,8.0,8.0,33.0,36.0,45.0,28.0,18.0,13.0,43.0,33.0,53.0,43.0,56.0
다사3704,126.7963,37.13712,937500.0,1904500.0,31240130,우정읍,읍,85.0,5.0,0.0588,8.0,0.0,306.0,0,0,0,16.0,28.0,17.0,8.0,5.0,5.0,5.0,8.0,0.0,5.0,0.0
다사3705,126.79622,37.14613,937500.0,1905500.0,31240130,우정읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3706,126.79614,37.15514,937500.0,1906500.0,31240150,남양읍,읍,98.0,34.0,0.3469,38.0,28.0,325.0,5.0,5.0,5.0,0.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,13.0,8.0,26.0
다사3707,126.79605,37.16416,937500.0,1907500.0,31240150,남양읍,읍,43.0,10.0,0.2326,8.0,8.0,126.0,0,0,0.0,5.0,8.0,8.0,5.0,0,5.0,5.0,0.0,8.0,5.0,5.0
다사3708,126.79597,37.17317,937500.0,1908500.0,31240150,남양읍,읍,259.0,49.0,0.1892,80.0,72.0,476.0,13.0,8.0,8.0,18.0,26.0,28.0,18.0,13.0,20.0,24.0,18.0,23.0,18.0,31.0
다사3709,126.79589,37.18218,937500.0,1909500.0,31240150,남양읍,읍,266.0,8.0,0.0301,45.0,8.0,1625.0,5.0,5.0,5.0,18.0,62.0,58.0,36.0,18.0,14.0,13.0,13.0,13.0,8.0,0.0
다사3710,126.7958,37.1912,937500.0,1910500.0,31240350,마도면,면,195.0,37.0,0.1897,53.0,33.0,586.0,0,0,0.0,25.0,20.0,31.0,13.0,18.0,8.0,8.0,23.0,18.0,8.0,29.0
다사3711,126.79572,37.20021,937500.0,1911500.0,31240150,남양읍,읍,367.0,59.0,0.1608,154.0,116.0,448.0,16.0,13.0,8.0,18.0,33.0,28.0,18.0,28.0,18.0,28.0,55.0,45.0,28.0,31.0
다사3712,126.79563,37.20922,937500.0,1912500.0,31240350,마도면,면,742.0,160.0,0.2156,297.0,238.0,248.0,36.0,18.0,21.0,18.0,62.0,64.0,56.0,69.0,50.0,52.0,59.0,78.0,41.0,119.0
다사3713,126.79555,37.21824,937500.0,1913500.0,31240350,마도면,면,211.0,31.0,0.1469,44.0,28.0,698.0,0.0,0.0,0.0,13.0,39.0,44.0,24.0,8.0,13.0,13.0,13.0,13.0,13.0,18.0
다사3714,126.79547,37.22725,937500.0,1914500.0,31240150,남양읍,읍,93.0,39.0,0.4194,38.0,33.0,154.0,0,0.0,0,5.0,8.0,13.0,5.0,5.0,5.0,8.0,13.0,13.0,13.0,26.0
다사3715,126.79538,37.23626,937500.0,1915500.0,31240150,남양읍,읍,88.0,49.0,0.5568,43.0,43.0,0,0,5.0,5.0,0.0,0.0,5.0,5.0,0,8.0,5.0,8.0,13.0,13.0,36.0
다사3716,126.7953,37.24528,937500.0,1916500.0,31240150,남양읍,읍,88.0,42.0,0.4773,38.0,33.0,5.0,0,0,0.0,5.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,34.0
다사3717,126.79521,37.25429,937500.0,1917500.0,31240150,남양읍,읍,23.0,10.0,0.4348,8.0,8.0,5.0,5.0,0,0,0.0,8.0,0,0,8.0,0,5.0,5.0,5.0,5.0,5.0
다사3718,126.79513,37.2633,937500.0,1918500.0,31240150,남양읍,읍,23.0,15.0,0.6522,13.0,8.0,3.0,0,0,0,0,0,0,8.0,0,5.0,5.0,5.0,5.0,5.0,10.0
다사3719,126.79505,37.27232,937500.0,1919500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3720,126.79496,37.28133,937500.0,1920500.0,31240360,송산면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3721,126.79488,37.29034,937500.0,1921500.0,31240360,송산면,면,0.0,0,0.0,0,0,97.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
다사3800,126.80789,37.10113,938500.0,1900500.0,31240130,우정읍,읍,98.0,36.0,0.3673,43.0,43.0,16.0,0.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,28.0
다사3801,126.80781,37.11014,938500.0,1901500.0,31240130,우정읍,읍,223.0,103.0,0.4619,63.0,48.0,558.0,10.0,5.0,0.0,5.0,21.0,24.0,21.0,8.0,8.0,8.0,13.0,13.0,23.0,80.0
다사3802,126.80773,37.11916,938500.0,1902500.0,31240130,우정읍,읍,188.0,42.0,0.2234,53.0,43.0,760.0,10.0,0,0,13.0,33.0,33.0,13.0,13.0,5.0,8.0,8.0,23.0,13.0,29.0
다사3803,126.80764,37.12817,938500.0,1903500.0,31240130,우정읍,읍,91.0,18.0,0.1978,23.0,8.0,419.0,0,0,0,8.0,11.0,20.0,8.0,8.0,5.0,5.0,8.0,13.0,8.0,10.0
다사3804,126.80756,37.13718,938500.0,1904500.0,31240130,우정읍,읍,123.0,13.0,0.1057,18.0,5.0,510.0,0,0,0,13.0,18.0,32.0,24.0,8.0,8.0,0.0,8.0,5.0,0,13.0
다사3805,126.80748,37.1462,938500.0,1905500.0,31240390,장안면,면,8.0,10.0,1.25,8.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.0,5.0
다사3806,126.8074,37.15521,938500.0,1906500.0,31240150,남양읍,읍,78.0,23.0,0.2949,18.0,13.0,316.0,5.0,0.0,5.0,8.0,8.0,13.0,13.0,8.0,0.0,8.0,0.0,8.0,0,23.0
다사3807,126.80731,37.16422,938500.0,1907500.0,31240150,남양읍,읍,289.0,78.0,0.2699,133.0,98.0,218.0,10.0,8.0,8.0,19.0,25.0,31.0,18.0,18.0,13.0,23.0,28.0,28.0,28.0,50.0
다사3808,126.80723,37.17324,938500.0,1908500.0,31240150,남양읍,읍,280.0,52.0,0.1857,67.0,44.0,817.0,0,5.0,5.0,33.0,56.0,43.0,32.0,18.0,8.0,13.0,13.0,18.0,18.0,34.0
다사3809,126.80715,37.18225,938500.0,1909500.0,31240150,남양읍,읍,223.0,80.0,0.3587,88.0,78.0,87.0,5.0,8.0,8.0,8.0,13.0,13.0,8.0,5.0,13.0,8.0,23.0,23.0,23.0,57.0
다사3810,126.80707,37.19126,938500.0,1910500.0,31240150,남양읍,읍,63.0,26.0,0.4127,34.0,23.0,76.0,0.0,5.0,0,0,0.0,5.0,8.0,0.0,5.0,5.0,8.0,8.0,8.0,18.0
다사3811,126.80699,37.20028,938500.0,1911500.0,31240150,남양읍,읍,1969.0,373.0,0.1894,810.0,825.0,112.0,100.0,62.0,85.0,90.0,128.0,127.0,109.0,136.0,165.0,196.0,205.0,184.0,136.0,237.0
다사3812,126.8069,37.20929,938500.0,1912500.0,31240150,남양읍,읍,2379.0,572.0,0.2404,844.0,726.0,761.0,130.0,85.0,83.0,118.0,119.0,162.0,135.0,175.0,196.0,208.0,210.0,188.0,140.0,432.0
다사3813,126.80682,37.2183,938500.0,1913500.0,31240150,남양읍,읍,209.0,54.0,0.2584,98.0,85.0,25.0,8.0,5.0,5.0,8.0,13.0,19.0,8.0,8.0,13.0,13.0,28.0,28.0,23.0,31.0
다사3814,126.80674,37.22732,938500.0,1914500.0,31240150,남양읍,읍,128.0,52.0,0.4062,53.0,53.0,5.0,5.0,5.0,5.0,5.0,0,8.0,8.0,13.0,8.0,13.0,13.0,18.0,13.0,39.0
다사3815,126.80666,37.23633,938500.0,1915500.0,31240150,남양읍,읍,93.0,51.0,0.5484,43.0,38.0,11.0,0,0,0.0,8.0,5.0,0,5.0,5.0,8.0,8.0,8.0,8.0,18.0,33.0
다사3816,126.80657,37.24534,938500.0,1916500.0,31240150,남양읍,읍,98.0,34.0,0.3469,43.0,43.0,11.0,5.0,0.0,0.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,5.0,18.0,8.0,26.0
다사3817,126.80649,37.25436,938500.0,1917500.0,31240150,남양읍,읍,5.0,0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0
다사3818,126.80641,37.26337,938500.0,1918500.0,31240150,남양읍,읍,68.0,45.0,0.6618,33.0,28.0,0,0,0,0,0,5.0,5.0,5.0,0,5.0,8.0,8.0,8.0,13.0,32.0
다사3819,126.80633,37.27238,938500.0,1919500.0,31240360,송산면,면,68.0,36.0,0.5294,23.0,23.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,31.0
다사3820,126.80624,37.2814,938500.0,1920500.0,31240150,남양읍,읍,48.0,20.0,0.4167,18.0,18.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,8.0,0.0,20.0
다사3821,126.80616,37.29041,938500.0,1921500.0,31240670,새솔동,동,128.0,13.0,0.1016,39.0,33.0,8.0,16.0,8.0,8.0,8.0,13.0,8.0,8.0,8.0,8.0,18.0,13.0,13.0,8.0,5.0
다사3900,126.81914,37.10119,939500.0,1900500.0,31240130,우정읍,읍,181.0,105.0,0.5801,49.0,49.0,57.0,0,0.0,5.0,8.0,8.0,0.0,5.0,8.0,8.0,13.0,13.0,18.0,18.0,87.0
다사3901,126.81906,37.11021,939500.0,1901500.0,31240390,장안면,면,143.0,62.0,0.4336,63.0,53.0,50.0,5.0,0,5.0,5.0,8.0,0.0,8.0,5.0,8.0,13.0,13.0,23.0,23.0,39.0
다사3902,126.81898,37.11922,939500.0,1902500.0,31240130,우정읍,읍,241.0,39.0,0.1618,53.0,23.0,834.0,0.0,0,0.0,18.0,54.0,55.0,23.0,18.0,13.0,8.0,13.0,8.0,13.0,26.0
다사3903,126.8189,37.12823,939500.0,1903500.0,31240130,우정읍,읍,118.0,52.0,0.4407,48.0,48.0,112.0,0,0.0,5.0,5.0,8.0,5.0,5.0,8.0,5.0,8.0,13.0,13.0,13.0,39.0
다사3904,126.81882,37.13725,939500.0,1904500.0,31240390,장안면,면,179.0,33.0,0.1844,33.0,18.0,449.0,10.0,8.0,0.0,15.0,27.0,28.0,23.0,18.0,8.0,8.0,8.0,13.0,13.0,20.0
다사3905,126.81874,37.14626,939500.0,1905500.0,31240390,장안면,면,269.0,0.0,0.0,18.0,8.0,945.0,0,0.0,0.0,29.0,89.0,62.0,38.0,13.0,8.0,5.0,8.0,8.0,0.0,0.0
다사3906,126.81866,37.15527,939500.0,1906500.0,31240150,남양읍,읍,0,0,0.0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사3907,126.81858,37.16429,939500.0,1907500.0,31240150,남양읍,읍,198.0,33.0,0.1667,79.0,43.0,15749.0,5.0,5.0,5.0,8.0,23.0,33.0,18.0,18.0,8.0,13.0,18.0,13.0,13.0,20.0
다사3908,126.8185,37.1733,939500.0,1908500.0,31240150,남양읍,읍,411.0,74.0,0.18,121.0,89.0,945.0,10.0,8.0,13.0,34.0,56.0,50.0,40.0,28.0,23.0,28.0,23.0,33.0,38.0,36.0
다사3909,126.81842,37.18232,939500.0,1909500.0,31240150,남양읍,읍,297.0,57.0,0.1919,88.0,58.0,803.0,10.0,0,8.0,31.0,31.0,41.0,23.0,18.0,13.0,18.0,33.0,23.0,23.0,34.0
다사3910,126.81833,37.19133,939500.0,1910500.0,31240150,남양읍,읍,7182.0,709.0,0.0987,2909.0,2859.0,1059.0,899.0,346.0,217.0,208.0,426.0,740.0,728.0,740.0,530.0,576.0,581.0,498.0,349.0,360.0
