시군구코드,시군구명,시간코드,외국인구분,남자0009수,남자1014수,남자1519수,남자2024수,남자2529수,남자3034수,남자3539수,남자4044수,남자4549수,남자5054수,남자5559수,남자6064수,남자6569수,여자0009수,여자1014수,여자1519수,여자2024수,여자2529수,여자3034수,여자3539수,여자4044수,여자4549수,여자5054수,여자5559수,여자6064수,여자6569수,연도_월_일
41590,화성시,7,외국인,3.45,38.13,443.99,1312.85,1196.01,1160.87,716.9,445.25,473.2,413.75,222.78,117.26,29.31,6.22,9.99,177.92,310.35,384.33,304.31,282.16,235.22,226.94,200.99,128.19,85.09,26.46,20231203
41590,화성시,20,내국인,7738.8,8590.83,6747.52,11302.33,12071.98,11413.94,14540.73,13006.66,12328.64,9100.72,7049.02,4467.53,1976.46,7217.24,7489.03,6211.13,8370.67,9351.39,9514.73,12383.75,10624.79,9342.7,7094.55,5743.87,3776.87,1953.95,20231205
41590,화성시,5,내국인,2684.35,2488.87,2922.45,4675.84,5180.11,5243.06,6895.08,6412.5,6409.52,5385.68,4551.89,3192.89,1599.13,2381.66,2307.39,2698.22,3291.57,3898.12,4162.69,5686.46,4510.33,4648.99,3811.34,3574.67,2424.06,1438.59,20231204
41590,화성시,12,내국인,7598.53,6701.68,8015.03,12583.41,14382.28,12896.6,16968.18,17493.85,18648.23,16655.55,15448.5,9812.88,4860.05,7348.85,6495.85,6425.71,8292.05,10126.35,11315.37,15068.94,12889.36,12491.15,10645.72,9430.31,6854.85,4080.55,20231208
41590,화성시,3,내국인,2714.94,2686.75,3164.39,4619.82,4904.26,4914.29,6154.9,5602.47,4976.44,4118.62,3372.02,2341.33,1144.73,2223.8,2165.98,2510.9,3095.04,3705.32,3947.55,5284.89,4313.19,4160.17,3188.72,2941.87,1974.34,1063.07,20231214
41590,화성시,5,내국인,2747.91,3006.08,3249.51,4839.84,5327.86,5484.43,7098.1,6545.65,6771.07,5272.01,4531.57,3001.11,1544.67,2533.31,2425.71,2877.88,3450.06,4143.28,4381.8,5614.55,4899.13,4693.82,3754.07,3611.8,2523.69,1468.29,20231218
41590,화성시,22,외국인,0.0,58.0,611.41,1453.71,1489.5,1168.13,682.42,419.5,367.05,249.32,200.92,84.83,28.08,4.08,30.32,302.43,391.24,496.88,442.77,328.98,224.51,256.38,225.6,141.36,110.13,38.16,20231217
41590,화성시,3,내국인,3742.49,4464.87,5357.0,6090.86,6445.82,6134.93,7338.29,6434.01,5920.18,4557.77,3747.74,2667.57,1286.29,3483.17,3378.84,4649.39,5893.33,5824.7,5433.43,6651.16,5130.63,4930.69,3947.97,3479.58,2559.46,1430.41,20231225
41590,화성시,1,외국인,0.0,26.55,329.26,685.64,784.05,732.22,440.09,252.88,209.65,148.55,114.23,37.11,15.01,4.08,16.36,154.97,197.02,340.34,276.87,238.85,189.9,152.52,118.87,88.83,44.02,14.32,20231212
41590,화성시,7,외국인,1.7,43.27,710.7,1600.23,1626.86,1227.27,751.02,382.37,387.47,278.95,205.82,114.28,29.94,6.15,20.17,206.47,378.56,428.38,432.28,305.58,243.62,238.32,226.07,183.79,120.66,27.97,20231231
41590,화성시,8,외국인,1.69,40.37,559.82,1406.32,1504.71,1291.13,899.85,514.44,536.48,431.61,326.56,113.06,56.28,3.71,16.6,195.05,375.8,450.23,410.41,331.19,287.42,308.51,257.66,163.28,120.87,36.52,20231210
41590,화성시,0,외국인,2.01,30.2,420.91,818.86,735.22,755.22,439.31,256.26,245.08,179.22,105.12,50.78,27.06,0.0,17.69,135.16,206.73,273.51,304.24,259.12,200.7,181.65,137.93,92.94,44.41,10.08,20231229
41590,화성시,13,내국인,7351.45,6751.89,7395.98,10976.33,12137.17,11250.09,14959.97,15433.72,16537.4,15178.9,14110.75,9296.11,4728.09,7261.05,6442.81,6734.3,7034.06,8486.84,10062.92,13389.01,11497.01,11735.4,10225.71,9406.96,6823.68,3932.54,20231204
41590,화성시,9,내국인,7555.52,5792.15,5087.95,9044.22,10517.92,10110.48,13153.01,12931.28,13469.72,11997.85,10814.68,6881.14,3349.88,6843.8,5006.54,4274.31,5752.25,7326.23,8664.67,11542.78,9208.76,8977.28,7793.7,7259.6,5363.0,2973.51,20231215
41590,화성시,13,외국인,11.14,66.44,939.97,1886.97,1961.95,1913.34,1612.65,1111.36,1152.96,1028.52,700.87,305.77,61.69,13.69,28.11,389.78,648.07,835.6,935.64,724.92,640.26,666.02,499.09,377.95,164.89,86.44,20231205
41590,화성시,23,외국인,0.0,30.08,443.83,1011.38,1080.87,955.91,564.13,324.64,334.08,235.46,149.82,68.33,32.05,2.0,15.65,251.55,282.89,358.64,408.67,286.74,197.58,216.44,164.27,110.67,49.09,15.31,20231207
41590,화성시,21,외국인,6.01,50.74,865.91,1725.52,1715.62,1419.84,908.69,554.83,437.84,314.93,238.5,117.51,24.08,9.87,44.47,353.58,462.03,583.06,584.98,489.36,352.44,376.17,264.66,198.89,92.23,32.96,20231227
41590,화성시,15,외국인,0.0,63.85,1003.48,2402.24,2423.57,1949.42,1250.76,742.5,661.46,480.15,332.69,199.01,46.9,17.15,37.47,403.98,505.66,779.73,716.66,606.76,499.67,469.19,408.5,232.6,152.2,57.13,20231230
41590,화성시,20,내국인,7831.68,7638.09,6735.52,10360.31,11580.0,11003.75,13985.34,12264.56,11613.62,8688.59,6964.62,4288.91,2097.53,7006.31,6457.94,5859.57,7900.43,9140.69,9331.91,12002.13,9949.42,9274.79,6857.1,5611.48,3719.96,2059.01,20231211
41590,화성시,3,외국인,3.76,23.74,339.35,777.56,873.22,667.61,546.44,214.29,255.73,174.94,128.4,67.14,17.88,2.07,15.87,174.96,249.58,319.07,291.68,216.78,157.08,159.88,132.88,99.75,66.93,22.03,20231209
41590,화성시,14,외국인,8.62,43.1,926.86,2593.15,2621.82,2134.88,1263.45,696.49,701.75,525.22,342.49,178.48,45.42,13.56,27.6,355.54,626.82,786.64,763.8,516.79,481.55,433.86,423.07,242.57,172.71,50.25,20231203
41590,화성시,16,내국인,10997.37,8133.94,7266.42,9958.26,10816.81,10162.3,13769.59,13858.45,14116.31,12526.97,11036.09,7195.55,3643.53,10134.61,7721.84,6037.26,6777.34,8856.25,9872.23,13652.99,10757.37,10939.45,9214.38,8122.7,5809.56,3208.5,20231201
41590,화성시,13,외국인,7.68,82.22,1014.37,2185.34,2220.92,2127.53,1666.91,1136.22,1134.37,1010.32,743.43,315.73,92.26,17.96,47.6,446.06,701.84,878.95,910.06,788.92,671.91,674.46,472.62,360.33,191.52,52.06,20231226
41590,화성시,0,외국인,2.07,36.71,356.96,607.47,637.14,579.66,387.22,180.23,212.17,130.81,112.84,58.98,16.16,2.07,25.44,147.76,216.59,239.82,275.42,185.16,162.98,127.62,140.01,100.05,29.28,9.5,20231226
41590,화성시,9,외국인,5.4,56.69,685.18,1623.75,1680.0,1674.79,1261.29,803.91,796.15,710.66,524.4,243.62,56.96,16.07,26.68,216.77,467.25,617.84,546.22,465.41,459.37,449.81,340.29,245.81,144.96,60.8,20231216
41590,화성시,14,외국인,6.22,70.03,1005.3,2016.1,2139.2,1994.71,1608.98,1079.21,1071.75,922.78,664.78,218.42,102.81,15.8,39.87,410.29,647.13,803.13,886.82,792.6,653.71,656.05,520.18,312.61,163.61,60.31,20231220
41590,화성시,5,외국인,2.07,22.15,454.94,845.48,881.22,871.41,539.56,329.32,376.74,314.97,211.63,75.43,40.9,0.0,18.05,115.68,209.33,301.54,346.75,276.4,216.39,207.94,169.31,112.74,55.68,13.35,20231229
41590,화성시,1,내국인,2788.09,3055.97,3606.41,5466.64,5716.15,5612.55,6824.51,6245.75,5456.49,4343.41,3410.16,2392.01,1209.18,2460.83,2542.6,2914.33,3364.67,4336.12,4499.62,5926.26,4737.13,4388.1,3366.0,3098.06,2093.56,1122.35,20231214
41590,화성시,4,내국인,3240.82,3704.35,4764.55,5575.32,6062.18,5683.59,6906.58,6418.49,5978.24,4777.35,3845.47,2798.61,1371.44,2984.46,3020.4,3827.03,4340.76,4864.0,4955.1,6140.25,4863.71,4682.31,3884.35,3422.7,2568.63,1377.37,20231230
41590,화성시,1,외국인,0.0,22.17,346.4,767.99,794.25,692.65,469.95,236.42,252.45,134.17,106.65,40.63,33.2,4.15,12.26,98.21,220.29,276.1,280.26,242.33,158.28,134.24,137.64,101.78,46.29,19.35,20231214
41590,화성시,18,내국인,9673.07,8136.93,7162.11,10953.74,12022.06,10974.98,13952.72,13214.65,12820.94,10486.68,8254.51,5273.36,2678.31,8899.62,7720.86,6010.68,7942.02,9326.06,10047.8,13093.71,10621.77,10310.72,7797.99,6508.2,4301.37,2287.23,20231211
41590,화성시,10,외국인,9.62,71.51,963.05,2004.67,2237.75,2076.28,1562.54,1013.92,1008.32,942.58,665.08,292.78,87.38,12.24,42.54,392.37,585.76,765.51,870.6,720.89,584.22,616.88,438.88,345.38,169.44,56.94,20231221
41590,화성시,22,외국인,0.0,38.06,777.11,1522.47,1551.41,1304.15,806.12,427.63,399.48,296.46,212.91,114.7,49.09,6.15,33.05,342.03,461.35,486.31,498.88,358.54,327.58,327.5,253.96,125.83,106.97,13.27,20231221
41590,화성시,12,외국인,7.31,84.65,1190.13,2425.78,2613.92,2558.8,1912.82,1354.35,1317.27,1136.57,783.82,357.31,110.33,8.24,48.39,477.27,775.57,997.85,1076.94,998.74,767.91,727.32,559.98,361.15,168.75,59.6,20231220
41590,화성시,2,외국인,3.45,31.98,333.77,806.23,861.52,708.79,438.78,246.47,253.9,158.03,116.7,46.64,11.93,8.23,16.69,201.99,281.78,295.48,315.57,207.37,177.56,193.88,141.44,100.27,42.81,16.4,20231202
41590,화성시,0,내국인,2286.2,2885.2,3093.24,4877.11,5100.27,5311.74,6567.96,5760.85,5136.84,3924.76,3011.03,2025.67,1022.38,2199.13,2336.32,2706.5,3092.73,3824.45,4211.15,5396.83,4330.07,3996.73,3051.16,2641.08,1902.56,1017.12,20231205
41590,화성시,4,외국인,0.0,20.0,295.53,652.4,718.23,613.56,435.87,244.27,250.99,198.07,84.04,61.55,25.41,4.01,12.15,139.44,203.51,277.55,291.53,192.74,196.46,164.88,127.89,105.11,43.6,18.22,20231201
41590,화성시,17,내국인,10371.23,8976.65,8702.47,10874.51,11892.69,11684.71,15132.41,14208.49,14636.74,12528.66,10577.81,6979.97,3361.17,10212.16,9131.38,6744.47,7839.49,9515.54,10563.06,13960.17,11737.5,11277.72,9231.02,7686.43,5502.13,2888.92,20231228
41590,화성시,20,외국인,5.11,75.1,1221.47,2616.33,2695.36,1994.33,1041.02,516.71,529.91,339.39,266.49,110.37,25.66,11.65,39.06,393.45,622.82,689.79,746.68,541.23,393.42,371.73,340.52,219.46,129.24,35.88,20231230
41590,화성시,3,내국인,3401.58,3744.74,4961.55,5897.4,6287.56,5687.05,6844.61,6360.3,5908.03,4566.29,3632.6,2686.05,1302.45,3039.07,3176.02,3991.61,4433.58,4850.57,5012.71,6189.83,4978.14,4694.78,3792.91,3349.35,2537.2,1388.43,20231230
41590,화성시,4,외국인,0.0,20.27,280.54,668.07,792.98,590.53,414.76,223.01,260.01,163.85,97.55,60.8,26.22,9.93,7.96,121.14,191.62,280.93,248.88,194.73,174.14,134.79,105.44,82.25,54.42,21.37,20231206
41590,화성시,0,내국인,2542.22,3601.85,4834.3,5236.21,5640.15,5469.13,6674.26,5700.87,5027.14,3973.18,3074.4,2120.61,1123.19,2467.47,2894.19,4021.84,4091.17,4652.43,4600.85,5904.93,4558.77,4439.55,3328.85,2944.96,2048.04,1179.14,20231226
41590,화성시,16,내국인,10641.81,7975.9,6721.57,10086.27,11208.55,10209.52,13551.25,13400.14,13532.13,11825.57,10300.44,6850.39,3429.22,9967.37,7595.87,5520.55,6611.25,8428.21,9693.2,13244.09,10664.08,10230.0,8763.03,7583.11,5345.22,2839.66,20231211
41590,화성시,4,외국인,6.01,21.86,486.19,1158.35,1170.4,812.01,527.7,233.61,197.14,187.42,149.13,78.57,27.75,4.15,26.31,173.29,277.14,296.85,258.62,240.33,191.72,181.9,162.54,97.49,49.91,25.08,20231225
41590,화성시,21,외국인,0.0,42.61,753.29,1664.28,1752.11,1351.89,739.78,466.64,382.64,289.75,192.34,88.18,31.85,14.45,36.81,303.06,422.72,562.17,512.62,378.39,286.44,304.75,289.37,163.81,122.66,36.0,20231217
41590,화성시,20,외국인,2.01,50.29,876.07,1795.13,1831.14,1590.36,882.23,480.31,460.67,348.88,275.13,119.69,23.91,4.08,30.32,373.99,510.68,585.45,544.63,487.13,337.65,322.95,293.42,156.73,94.68,24.8,20231225
41590,화성시,4,내국인,2616.55,2816.66,3243.74,4677.85,5121.13,4802.6,6400.94,5870.92,5555.75,4605.33,3658.62,2539.58,1316.23,2512.65,2322.44,2622.05,3386.62,3798.31,3895.84,5497.21,4375.91,4450.76,3369.55,2949.13,2217.34,1245.02,20231220
41590,화성시,19,외국인,2.07,34.35,843.67,2119.95,2185.2,1692.94,1061.45,477.53,496.31,354.54,274.94,111.54,29.49,16.08,35.32,361.18,566.93,708.31,656.68,497.63,359.88,370.93,318.22,178.25,148.37,36.05,20231210
41590,화성시,7,외국인,2.01,30.53,673.65,1486.1,1473.78,1501.3,1062.43,821.76,853.21,743.86,478.86,173.43,45.81,2.07,16.28,229.72,407.68,509.7,547.03,482.89,409.67,439.54,302.18,230.73,116.55,32.31,20231211
41590,화성시,16,외국인,1.76,67.81,1092.86,2431.7,2553.13,2088.13,1302.21,789.55,733.23,540.17,418.08,204.12,55.36,18.46,50.46,409.16,632.78,724.02,842.12,601.27,511.47,497.14,354.58,242.4,189.64,40.54,20231223
41590,화성시,6,내국인,3065.7,3117.29,3900.72,6075.62,7023.71,7090.74,9151.9,8860.48,9693.8,8241.19,6839.09,4159.51,1925.57,2552.23,2676.5,3070.24,3886.8,4797.49,5041.52,6747.31,6026.14,5848.82,4887.72,4187.26,3002.89,1605.01,20231221
41590,화성시,15,내국인,9449.01,8085.54,7272.04,9523.79,10378.18,10805.57,14703.23,13267.57,13393.37,11044.26,9029.5,6169.25,2930.9,8983.97,7151.04,6585.81,7951.54,9988.62,10338.51,13469.61,10872.13,10444.46,8690.95,7492.81,5029.81,2916.52,20231216
41590,화성시,0,외국인,0.0,16.22,299.89,645.16,638.16,624.12,367.26,201.05,190.92,143.93,88.47,50.94,13.16,4.08,12.19,134.42,170.57,276.97,240.48,206.99,159.44,151.36,156.35,63.73,53.56,12.59,20231212
41590,화성시,15,외국인,17.68,81.6,1066.94,2008.14,2180.17,2140.84,1674.68,1141.83,1118.11,988.51,718.67,284.5,101.9,15.63,29.96,388.42,625.44,865.79,926.22,739.94,647.17,675.76,504.67,302.12,172.06,50.01,20231219
41590,화성시,4,내국인,2723.25,2677.77,2947.16,4613.53,4779.21,4929.24,6277.75,5760.92,5115.32,4381.28,3537.69,2465.07,1331.57,2354.93,2284.05,2559.81,3133.04,3792.8,3883.92,5166.69,4502.48,4192.7,3310.27,3090.83,2047.16,1153.5,20231215
41590,화성시,13,외국인,9.16,67.41,1124.47,2104.17,2321.1,2104.99,1699.29,1108.66,1148.44,1020.93,815.7,275.32,84.72,20.25,38.23,461.86,690.49,824.22,939.58,848.63,669.51,694.82,433.61,323.36,163.26,52.55,20231228
41590,화성시,1,내국인,2943.0,3415.78,4346.95,5542.4,5980.43,5791.63,6990.36,6475.08,5994.97,4362.35,3600.38,2458.82,1185.76,2883.07,3004.23,3591.93,3821.08,4506.33,4559.99,6366.56,4804.68,4625.01,3659.91,3017.06,2222.29,1228.13,20231222
41590,화성시,21,외국인,0.0,44.97,673.57,1580.81,1608.6,1387.9,862.4,440.16,521.51,320.38,257.56,103.46,43.54,12.09,44.29,323.62,477.73,559.66,563.33,438.56,293.98,341.38,239.52,160.15,81.45,33.83,20231213
41590,화성시,7,외국인,0.0,56.04,683.76,1546.64,1547.05,1653.26,1353.11,904.27,1090.28,1003.98,645.5,240.25,64.22,0.0,12.5,265.5,402.47,573.65,631.08,540.58,453.73,479.82,362.57,232.79,108.27,36.1,20231208
41590,화성시,5,내국인,2878.83,2994.97,4199.59,5194.84,5773.05,5749.39,7479.21,6826.19,6865.77,5762.35,4848.44,3330.92,1529.1,2615.9,2652.41,3239.58,3391.63,4246.92,4515.81,6090.38,4816.6,4771.03,3908.13,3630.46,2684.8,1411.86,20231228
41590,화성시,15,외국인,5.54,72.75,1046.52,2097.83,2186.5,2091.79,1589.03,1036.01,1085.74,913.81,651.59,241.28,99.98,15.34,40.85,424.32,674.79,806.9,971.78,815.49,606.2,695.8,465.2,281.83,175.3,55.09,20231220
41590,화성시,23,외국인,0.0,39.81,461.51,1057.01,1117.28,951.17,573.16,319.44,314.99,202.34,167.18,55.77,23.51,8.23,17.5,220.8,340.48,357.39,365.12,244.86,191.96,191.65,158.56,103.54,97.34,24.01,20231210
41590,화성시,18,내국인,9950.32,9031.88,8759.16,11223.96,12053.32,11845.58,14939.38,14145.16,13542.0,11436.42,9443.9,5906.33,3032.99,9322.34,8359.92,7186.58,8643.71,9864.34,10573.98,13907.4,11492.77,10846.79,8469.01,6980.78,4996.58,2510.03,20231226
41590,화성시,12,외국인,10.78,56.95,830.85,2190.59,2529.2,2042.42,1252.57,729.28,713.24,609.35,415.27,165.42,47.47,10.23,10.23,345.08,602.42,755.07,692.39,491.86,519.97,438.52,341.98,258.28,151.26,52.43,20231203
41590,화성시,7,외국인,6.08,47.24,779.16,1607.66,1767.08,1639.58,1329.14,966.92,1113.0,1018.18,683.09,264.23,83.71,4.01,13.89,257.99,438.69,607.14,573.45,576.45,501.11,486.23,364.05,264.58,83.27,41.52,20231213
41590,화성시,7,내국인,3379.35,3822.08,4614.72,8005.45,9405.75,8753.5,11435.69,11024.83,11801.66,10479.37,8905.8,5326.08,2503.37,3637.6,3221.39,3716.02,4816.76,5933.34,6100.71,8507.57,7101.41,7040.64,6013.75,5347.75,3768.14,2091.8,20231220
41590,화성시,17,외국인,9.02,53.02,986.33,2570.06,2697.62,2074.72,1256.52,571.32,593.62,360.54,304.7,136.05,58.62,10.16,43.78,375.66,635.71,769.81,755.86,512.01,405.29,383.37,345.48,208.11,172.0,40.83,20231210
41590,화성시,17,외국인,11.07,92.21,1045.91,2244.75,2381.08,2140.73,1496.8,844.2,877.97,670.43,481.86,182.69,67.22,13.92,59.49,481.92,679.97,930.34,884.99,697.04,609.42,591.1,442.94,254.21,132.94,30.42,20231219
41590,화성시,9,내국인,7444.61,6354.92,5760.33,9486.15,11191.01,10192.91,13590.39,13405.82,14427.28,12878.07,11309.4,7132.69,3563.56,7032.89,5276.86,4368.92,5976.01,7489.79,8784.17,11926.67,9874.45,9269.1,7971.37,7411.04,5422.77,2987.26,20231220
41590,화성시,13,외국인,6.85,49.23,966.85,2392.94,2646.32,2053.86,1232.87,667.79,658.55,517.22,378.56,163.54,49.38,12.02,13.85,365.23,604.37,829.01,735.39,573.12,423.7,413.2,366.26,265.08,144.8,44.22,20240121
41590,화성시,9,내국인,5056.78,4774.05,5326.82,7363.16,8534.05,8993.24,11410.98,10497.42,10467.03,8416.52,7218.08,4956.2,2530.96,4334.05,4604.26,4916.84,6285.64,7665.94,7800.53,9999.04,8303.92,8041.42,7107.0,6394.96,4567.06,2508.73,20240114
41590,화성시,13,내국인,8309.91,7573.81,8246.27,11512.53,12779.15,11800.86,16200.21,16259.44,17247.19,15973.64,14551.83,9390.5,4753.71,8073.02,6676.0,6308.52,7771.19,9710.42,10896.8,14565.45,12469.29,12451.94,10685.28,9540.03,7065.41,4013.74,20240121
41590,화성시,21,내국인,7016.84,9046.77,7317.31,10704.8,11844.53,11461.81,14065.6,12585.91,11560.66,8530.57,6490.86,4061.14,1801.98,6526.4,7513.72,6564.41,8445.59,9587.63,9748.81,12549.28,10317.78,9256.31,7058.07,5709.77,3938.22,2126.94,20240101
41590,화성시,1,내국인,3577.44,4161.55,5083.57,6916.36,7033.38,6600.04,7994.13,6672.69,6618.71,4917.8,4088.11,2696.29,1374.06,3508.35,3393.28,4318.77,5503.51,6100.01,5706.06,7183.48,5797.32,4997.24,4119.48,3799.38,2580.06,1317.09,20240118
41590,화성시,11,내국인,6390.18,6856.37,7518.83,8726.72,10338.18,10202.98,13487.33,12106.83,12558.21,10045.81,8589.25,6349.51,3437.39,6029.2,6085.4,6733.52,8122.66,9465.07,9971.0,13277.89,10859.47,10794.02,9371.8,8531.16,6027.58,3584.63,20240110
41590,화성시,11,외국인,11.76,58.9,912.44,2052.69,2171.73,1999.95,1571.92,941.26,1086.39,925.25,611.72,218.6,74.46,9.64,28.5,358.57,639.18,792.85,830.82,717.51,602.2,647.82,406.46,317.34,155.55,47.48,20240129
41590,화성시,19,외국인,6.22,73.5,1081.6,2401.85,2436.51,2030.88,1275.18,735.53,662.22,444.25,306.94,104.29,38.05,16.16,60.34,474.57,593.37,814.18,809.56,567.68,537.11,442.0,395.45,221.87,145.75,20.13,20240101
41590,화성시,11,내국인,7668.02,7299.65,6636.29,11065.23,12819.93,11991.53,15453.06,15791.57,16663.98,14848.53,13460.33,8518.83,4099.55,6976.88,6303.09,5442.43,7106.38,8650.22,10202.83,14034.77,11341.32,11312.79,9492.37,8677.16,6323.38,3714.52,20240108
41590,화성시,1,외국인,0.0,17.36,312.69,679.9,852.69,634.08,424.78,226.84,245.04,148.85,100.61,52.32,30.17,7.86,7.96,121.46,219.28,329.0,312.54,188.73,176.23,153.32,117.36,94.75,49.55,17.53,20240107
41590,화성시,23,외국인,1.76,22.29,408.28,944.81,1011.28,835.89,548.96,284.84,294.77,202.2,159.93,73.39,6.06,6.15,23.21,213.98,232.37,342.71,284.13,242.74,205.47,209.16,169.11,100.13,64.3,19.65,20240110
41590,화성시,14,내국인,9057.62,7599.93,7285.05,10787.56,12191.27,10992.19,14832.95,14897.8,15544.04,13942.76,12794.05,7885.94,4186.05,8568.28,6859.6,5459.29,7159.81,9087.43,9846.05,13655.48,11444.1,11480.12,9600.44,8906.61,6537.04,3631.11,20240112
41590,화성시,17,내국인,11084.13,8842.56,7587.33,10928.81,12126.08,11221.44,14210.14,13835.14,14033.9,11872.41,9947.84,6369.81,3184.58,9595.57,7836.45,6006.44,7696.78,9570.67,10500.79,13879.57,11189.08,10626.26,8825.53,7119.46,5005.46,2606.06,20240120
41590,화성시,4,내국인,2484.65,2436.92,2707.46,4423.91,4672.92,4743.97,6240.28,5471.85,5288.46,4420.66,3653.79,2377.88,1155.67,2257.05,2044.73,2358.4,2954.95,3711.72,3734.38,5306.49,4418.77,4043.07,3265.24,2947.52,2250.68,1255.14,20240128
41590,화성시,14,내국인,8419.31,7022.21,7196.32,10943.3,11866.73,10696.96,15037.84,14937.96,15926.16,14465.15,13301.56,8874.23,4231.92,8281.84,6566.86,6385.48,6767.68,8593.2,9653.73,13284.24,11585.86,11547.54,9771.45,8952.44,6189.98,3818.39,20240106
41590,화성시,5,외국인,0.0,23.96,347.83,700.29,771.77,750.1,538.03,264.46,426.22,340.51,218.43,59.95,41.55,4.08,4.15,124.05,192.31,295.49,278.02,201.74,183.76,174.48,140.66,110.03,57.34,24.43,20240108
41590,화성시,14,외국인,3.78,55.96,942.65,2347.33,2395.24,1991.12,1252.7,722.85,734.14,507.21,388.0,169.75,54.81,17.58,43.39,380.8,540.6,772.97,687.8,594.28,493.31,483.65,375.98,232.29,151.52,56.61,20240124
41590,화성시,19,외국인,4.15,55.27,787.77,1771.58,1885.4,1507.95,1095.61,562.56,589.31,446.78,280.63,117.62,39.9,9.57,46.7,375.88,513.01,641.81,673.53,553.2,395.25,418.67,337.77,200.14,117.86,38.07,20240106
41590,화성시,23,외국인,0.0,32.05,563.41,1204.95,1153.29,987.67,641.29,322.03,351.8,227.23,193.23,72.4,37.88,4.15,21.49,220.65,303.72,429.94,392.28,280.86,232.95,219.17,191.8,137.35,71.36,27.08,20240109
41590,화성시,1,외국인,0.0,15.29,311.99,755.84,822.06,730.11,465.01,225.22,256.94,196.31,140.88,58.9,25.86,0.0,13.44,164.04,239.7,293.67,301.4,244.03,187.31,147.12,156.82,91.57,41.56,9.63,20240127
41590,화성시,1,내국인,2526.94,3132.22,3308.8,5283.4,5513.45,5461.1,6966.75,6186.52,5249.95,4138.72,3458.96,2264.73,1129.18,2365.55,2599.14,2969.54,3462.96,4083.27,4474.25,5620.94,4608.7,4240.53,3444.79,3041.0,2062.46,1127.99,20240111
41590,화성시,22,외국인,5.84,56.78,850.56,1982.7,2031.3,1572.09,883.54,415.05,411.17,305.88,203.03,90.6,37.81,9.99,40.97,348.25,498.24,601.87,547.67,403.78,276.73,285.76,256.95,162.63,108.04,27.85,20240121
41590,화성시,21,내국인,6233.92,8103.61,7359.12,9905.51,10639.69,10520.67,13053.17,11251.23,10658.76,7822.43,6389.11,3914.34,1949.28,5727.05,7666.0,6859.01,8365.53,9495.12,9073.47,11926.26,9423.61,8487.39,6708.67,5506.8,3783.22,1900.36,20240121
41590,화성시,9,외국인,9.69,51.3,769.67,1788.77,1830.56,1663.65,1292.52,851.31,872.2,799.92,523.11,237.04,58.13,2.07,30.71,308.42,440.34,657.96,709.76,660.97,524.87,505.49,393.97,303.48,142.19,52.36,20240123
41590,화성시,12,외국인,9.38,92.88,1227.7,2549.38,2549.36,2551.66,1875.0,1227.97,1200.35,1092.36,687.48,344.12,76.71,9.63,31.68,487.51,783.48,1045.03,1076.71,933.9,783.88,789.01,509.98,374.15,176.4,56.01,20240104
41590,화성시,5,외국인,1.76,24.15,311.1,728.18,832.48,692.55,532.24,351.17,411.29,315.92,269.79,95.97,30.37,2.07,6.3,141.93,194.71,275.27,315.38,206.86,174.17,204.87,147.94,123.74,65.0,17.19,20240124
41590,화성시,13,외국인,9.16,56.02,959.36,1941.71,2007.93,2023.31,1466.63,1007.53,1230.62,973.52,678.83,289.16,57.56,15.51,18.86,388.9,588.01,810.32,880.73,759.97,673.43,604.92,457.34,337.72,133.68,61.08,20240104
41590,화성시,3,외국인,0.0,35.74,485.86,998.78,1052.58,804.14,505.6,239.37,263.35,204.38,119.23,62.76,26.8,4.08,24.22,178.74,268.3,310.42,327.96,206.56,223.09,193.14,162.86,114.12,77.59,17.51,20240106
41590,화성시,15,내국인,9379.46,7546.63,8079.7,10605.27,11962.79,11029.0,15380.25,15600.17,16247.33,14671.15,13257.05,8556.35,4302.74,9087.05,7040.71,6162.9,7396.36,9254.48,10604.39,14448.58,11908.84,11845.97,10185.37,9013.08,6691.21,3705.54,20240113
41590,화성시,16,외국인,5.54,83.26,1097.57,2070.23,2195.62,2130.23,1512.77,944.09,936.33,800.82,574.67,255.17,59.45,14.09,54.15,465.72,697.47,788.15,862.44,776.33,593.67,642.8,454.81,294.83,162.12,55.82,20240109
41590,화성시,9,외국인,1.69,53.07,610.78,1568.79,1666.09,1382.6,1039.0,571.16,569.12,503.37,350.53,127.28,71.43,5.71,14.45,235.26,462.32,498.62,482.23,433.65,343.23,365.19,288.99,195.99,148.09,43.76,20240123
41590,화성시,14,내국인,9930.3,7222.1,7242.62,11152.33,12440.85,11268.07,15276.14,15238.51,16767.27,15271.38,13822.76,8919.98,4560.08,9634.61,6959.74,5941.19,7198.24,8936.08,10110.64,14212.54,11826.14,12094.88,10205.19,9706.77,6951.5,3972.52,20240101
41590,화성시,11,외국인,9.38,66.32,935.88,1979.99,2202.69,2235.39,1754.64,1182.62,1340.69,1235.18,791.94,325.44,89.53,7.81,29.09,345.81,593.63,854.31,863.16,733.4,655.57,636.65,483.23,349.22,168.13,62.84,20240127
41590,화성시,3,외국인,3.45,33.9,342.56,825.13,850.89,686.07,419.41,232.81,263.34,166.05,108.47,50.72,10.17,8.23,16.61,180.59,253.39,286.45,317.09,193.16,185.05,182.94,131.65,86.09,37.05,18.48,20240122
