route_id,seq,station_id,updown,acc_m
216000006,62,216000102,F,26190.0
216000006,63,216000101,F,26570.0
216000006,64,216000100,F,26770.0
216000006,65,216000728,F,26920.0
216000006,66,216000099,F,27110.0
216000006,67,216000098,F,27330.0
216000006,68,216000097,F,27500.0
216000006,69,216000096,B,27620.0
216000006,70,216000095,B,27860.0
216000019,17,225000126,F,4800.0
216000019,18,225000125,F,5070.0
216000019,19,208000081,F,5380.0
216000019,20,208000080,F,5910.0
216000019,21,208000004,F,6210.0
216000019,22,208000003,F,6600.0
216000019,23,208000002,F,6980.0
216000019,24,208000001,F,7450.0
216000019,25,208000066,F,7780.0
216000019,26,208000065,F,8160.0
216000019,27,208000064,F,8480.0
216000019,28,208000063,F,8910.0
216000019,29,208000062,F,9270.0
216000019,30,208000061,F,9550.0
216000019,31,208000060,F,9810.0
216000019,32,208000059,F,10110.0
216000019,33,208000058,F,10420.0
216000019,34,208000057,F,10820.0
216000019,35,208000056,F,11010.0
216000019,36,208000169,F,11260.0
216000019,37,208000168,F,11780.0
216000019,38,224000001,F,12640.0
216000019,39,224000750,F,13620.0
216000019,40,224000218,F,14060.0
216000019,41,224000224,F,14950.0
216000019,42,224000223,F,15670.0
216000019,43,224000076,F,16310.0
216000019,44,224000033,F,17290.0
216000019,45,224000032,F,17730.0
216000019,46,224000031,F,18430.0
216000019,47,224000030,F,19130.0
216000019,48,224000029,F,19630.0
216000019,49,224001116,F,20020.0
216000019,50,224000028,F,20790.0
216000019,51,224000273,F,21170.0
216000019,52,224000841,F,22300.0
216000019,53,224000272,F,22470.0
216000019,54,224000878,F,23140.0
216000019,55,224000271,F,23420.0
216000019,56,224000881,F,23700.0
216000019,57,224000270,F,23900.0
216000019,58,224000269,F,24190.0
216000019,59,224000525,F,24620.0
216000019,60,224000524,F,25160.0
216000019,61,224000557,F,25430.0
216000019,62,224000556,F,25740.0
216000019,63,224000555,F,26080.0
216000019,64,224000554,F,26760.0
216000019,65,224000553,F,27230.0
216000019,66,224000552,F,28160.0
216000019,67,211000129,F,29130.0
216000019,68,211000023,F,29430.0
216000019,69,211000022,F,29680.0
216000019,70,211000021,F,29930.0
216000019,71,211000020,F,30200.0
216000019,72,211000016,F,30510.0
216000019,73,211000001,F,30900.0
216000019,74,210000186,F,31200.0
216000019,75,210000185,F,31420.0
216000019,76,210000149,F,31610.0
216000019,77,210000184,F,31870.0
216000019,78,210000339,F,32220.0
216000019,79,210000404,F,32480.0
216000019,80,210000003,F,32730.0
216000019,81,211000232,B,33600.0
216000019,82,211000017,B,33900.0
216000019,83,211000289,B,34300.0
216000019,84,211000019,B,34730.0
216000019,85,211000018,B,34970.0
216000019,86,211000149,B,35270.0
216000019,87,211000148,B,35500.0
216000019,88,211000128,B,35820.0
216000019,89,224000551,B,36890.0
216000019,90,224000550,B,37660.0
216000019,91,224000549,B,38090.0
216000019,92,224000548,B,38750.0
216000019,93,224000547,B,39240.0
216000019,94,224000546,B,39550.0
216000019,95,224000545,B,39740.0
216000019,96,224001054,B,40170.0
216000019,97,224000287,B,40690.0
216000019,98,224000286,B,40950.0
216000046,47,216000202,B,67980.0
216000046,48,216000006,B,71340.0
216000046,49,216000227,B,72130.0
216000046,50,216000290,B,72860.0
216000046,51,216000288,B,73900.0
216000046,52,216000075,B,74800.0
216000046,53,217000234,B,76280.0
216000046,54,217000139,B,76700.0
216000046,55,217000487,B,77660.0
216000046,56,217000137,B,77980.0
216000046,57,217000762,B,78440.0
216000046,58,216000305,B,80210.0
216000046,59,216000350,B,80550.0
216000046,60,216000162,B,82300.0
216000046,61,216000052,B,82790.0
216000046,62,216000387,B,83160.0
216000046,63,233003138,B,86220.0
216000046,64,233003143,B,86820.0
216000046,65,233003144,B,87520.0
216000047,1,224000567,F,
216000047,2,224000566,F,660.0
216000047,3,224000145,F,870.0
216000047,4,224000565,F,1170.0
216000047,5,224000564,F,1420.0
216000047,6,224000022,F,1780.0
216000047,7,224000021,F,1990.0
216000047,8,224000437,F,2340.0
216000047,9,224000020,F,2900.0
216000047,10,224000019,F,3380.0
216000047,11,224000183,F,3790.0
216000047,12,224000018,F,4680.0
216000047,13,224000112,F,4800.0
216000047,14,224000111,F,5300.0
216000047,15,224000469,F,6090.0
216000047,16,224000468,F,6350.0
216000047,17,224000467,F,6520.0
216000047,18,224000543,F,6880.0
216000047,19,217000007,F,8010.0
216000047,20,217000006,F,8310.0
216000047,21,217000001,F,8840.0
216000047,22,224000542,F,9360.0
216000047,23,224000541,F,10250.0
216000047,24,224000816,F,10630.0
216000047,25,224000767,F,10850.0
216000047,26,224000818,F,11080.0
216000047,27,224000824,F,11380.0
216000047,28,224000826,F,11720.0
216000047,29,224000115,F,12060.0
216000047,30,224000538,F,12970.0
216000047,31,224000137,F,14240.0
216000047,32,224000059,F,14900.0
216000047,33,224000058,F,15470.0
216000047,34,224000057,F,15790.0
216000047,35,224000730,F,15970.0
216000047,36,224000829,F,16280.0
216000047,37,224000041,F,16740.0
216000047,38,224000728,F,17500.0
216000047,39,224000052,F,17880.0
216000047,40,224000703,F,18540.0
216000047,41,224000050,F,18950.0
216000047,42,224000082,F,19720.0
216000047,43,224000081,F,19990.0
216000047,44,224000080,F,20230.0
216000047,45,224000078,F,21210.0
216000047,46,208000116,F,27940.0
216000047,47,208000037,F,28380.0
216000047,48,117000013,F,29120.0
216000047,49,117000011,F,30000.0
216000047,50,117000009,F,30510.0
216000047,51,117000007,F,31300.0
216000047,52,117000005,F,31850.0
216000047,53,117000003,F,32410.0
216000047,54,117000001,F,33120.0
216000047,55,120000674,B,34180.0
216000047,56,117000002,B,35670.0
216000047,57,117000004,B,36100.0
216000047,58,117000006,B,36690.0
216000047,59,117000008,B,37490.0
216000047,60,117000010,B,38030.0
216000047,61,117000012,B,38510.0
216000047,62,117000014,B,39420.0
216000047,63,117000310,B,40100.0
215000219,47,215000032,B,17700.0
215000219,48,215000031,B,18120.0
215000219,49,215000030,B,18520.0
215000219,50,215000029,B,18790.0
215000219,51,215000028,B,19130.0
215000219,52,215000367,B,19720.0
215000219,53,215000366,B,19900.0
215000219,54,215000364,B,20340.0
215000219,55,215000023,B,20760.0
215000219,56,215000022,B,20950.0
215000219,57,215000021,B,21230.0
215000219,58,215000020,B,21690.0
215000219,59,215000019,B,21940.0
215000219,60,215000018,B,22320.0
215000219,61,215000178,B,22570.0
215000219,62,215000176,B,22850.0
215000219,63,215000016,B,23080.0
215000219,64,215000317,B,23290.0
215000220,1,215000310,F,
215000220,2,215000039,F,400.0
215000220,3,215000242,F,600.0
215000220,4,215000038,F,910.0
215000220,5,215000311,F,1250.0
215000220,6,215000312,F,1600.0
215000220,7,215000343,F,1890.0
215000220,8,215000371,F,2160.0
215000220,9,215000365,F,2420.0
215000220,10,215000313,F,3020.0
215000220,11,215000390,F,3210.0
215000220,12,215000189,F,3560.0
215000220,13,215000319,F,3760.0
215000220,14,215000102,F,3890.0
215000220,15,215000088,F,4210.0
215000220,16,215000087,F,4470.0
215000220,17,215000004,F,4950.0
215000220,18,215000003,F,5370.0
215000220,19,215000002,F,5590.0
215000220,20,215000001,F,5820.0
215000220,21,215000059,F,6010.0
215000220,22,215000058,F,6350.0
215000220,23,215000057,F,6740.0
215000220,24,215000056,F,6990.0
215000220,25,215000302,B,7120.0
215000220,26,215000304,B,7480.0
215000220,27,215000426,B,7900.0
215000220,28,215000306,B,8220.0
215000220,29,215000301,B,8420.0
215000220,30,215000307,B,8680.0
215000220,31,215000360,B,9280.0
215000220,32,215000142,B,9860.0
215000220,33,215000284,B,10740.0
215000220,34,215000218,B,11160.0
215000220,35,215000204,B,11250.0
215000220,36,215000285,B,11460.0
215000220,37,235000838,B,11720.0
215000220,38,215000394,B,13970.0
215000220,39,215000411,B,14710.0
215000220,40,215000168,B,14910.0
215000220,41,215000385,B,15060.0
215000220,42,215000383,B,15200.0
215000220,43,215000297,B,15340.0
215000220,44,215000343,B,15810.0
215000220,45,215000371,B,16080.0
215000220,46,215000365,B,16340.0
215000220,47,215000316,B,16650.0
215000220,48,215000315,B,17010.0
215000220,49,215000041,B,17340.0
215000220,50,215000243,B,17610.0
215000220,51,215000317,B,18220.0
215000221,1,215000310,F,
215000221,2,215000039,F,400.0
215000221,3,215000242,F,600.0
215000221,4,215000038,F,910.0
215000221,5,215000311,F,1250.0
215000221,6,215000312,F,1600.0
215000221,7,215000343,F,1890.0
215000221,8,215000371,F,2160.0
215000221,9,215000365,F,2420.0
215000221,10,215000070,F,3340.0
215000221,11,215000416,F,3660.0
215000221,12,215000172,F,3800.0
215000221,13,235000963,F,6540.0
216000006,71,216000094,B,28040.0
216000006,72,216000727,B,28220.0
216000006,73,216000093,B,28350.0
216000006,74,216000092,B,28590.0
216000006,75,216000091,B,29060.0
216000006,76,216000090,B,29660.0
216000006,77,216000089,B,30020.0
216000006,78,216000088,B,30220.0
216000006,79,216000087,B,30530.0
216000006,80,216000086,B,30840.0
216000006,81,216000085,B,31380.0
216000006,82,216000731,B,31700.0
216000006,83,216000084,B,31870.0
216000006,84,216000083,B,32080.0
216000006,85,216000082,B,32390.0
216000006,86,216000081,B,32610.0
216000006,87,216000080,B,32830.0
216000006,88,216000729,B,33100.0
216000006,89,216000079,B,33540.0
216000006,90,216000078,B,34000.0
216000006,91,216000077,B,34490.0
216000006,92,216000076,B,34760.0
216000006,93,216000075,B,35260.0
216000006,94,217000237,B,35800.0
216000006,95,217000236,B,36020.0
216000006,96,217000235,B,36330.0
216000006,97,217000234,B,36740.0
216000006,98,217000233,B,37190.0
216000006,99,217000232,B,37450.0
216000006,100,217000231,B,37870.0
216000006,101,217000230,B,38250.0
216000006,102,217000229,B,38570.0
216000006,103,217000228,B,38930.0
216000006,104,217000227,B,39320.0
216000006,105,217000226,B,39780.0
216000006,106,217000225,B,39960.0
216000006,107,217000224,B,40300.0
216000006,108,217000223,B,40680.0
216000006,109,217000800,B,40880.0
216000006,110,217000222,B,41140.0
216000006,111,217000221,B,41440.0
216000006,112,217000220,B,41910.0
216000006,113,217000219,B,42450.0
216000006,114,217000218,B,43030.0
216000006,115,217000217,B,43480.0
216000006,116,217000216,B,44150.0
216000006,117,217000366,B,45050.0
216000006,118,224000560,B,46210.0
216000006,119,224000559,B,46450.0
216000006,120,224001091,B,46920.0
216000006,121,224000558,B,47240.0
216000006,122,224000517,B,47580.0
216000006,123,224000516,B,47950.0
216000006,124,224000515,B,48110.0
216000006,125,224000514,B,48310.0
216000006,126,224000513,B,48660.0
216000006,127,224000512,B,49150.0
216000006,128,224000511,B,49370.0
216000006,129,224000510,B,49770.0
216000006,130,224000509,B,50110.0
216000006,131,224000508,B,50370.0
216000006,132,224000507,B,50620.0
216000006,133,224000506,B,50980.0
216000006,134,224000505,B,51210.0
216000006,135,224000504,B,51440.0
216000006,136,224000503,B,51630.0
216000006,137,224000502,B,51870.0
216000006,138,224001076,B,53130.0
216000006,139,224000620,B,53590.0
216000007,1,233001910,F,
216000007,2,233003142,F,340.0
216000007,3,233003139,F,960.0
216000007,4,233003140,F,1450.0
216000007,5,233002128,F,2210.0
216000007,6,233002133,F,2470.0
216000007,7,216000020,F,3780.0
216000007,8,216000222,F,4120.0
216000007,9,216000349,F,4510.0
216000007,10,216000306,F,4820.0
216000007,11,216000356,F,6250.0
216000007,12,217000763,F,6680.0
216000007,13,217000756,F,6970.0
216000019,99,224000879,B,41190.0
216000019,100,224000285,B,41490.0
216000019,101,224000877,B,41750.0
216000019,102,224000284,B,42640.0
216000019,103,224000283,B,43780.0
216000019,104,224000040,B,44130.0
216000019,105,224001115,B,44840.0
216000019,106,224000039,B,45250.0
216000019,107,224001071,B,45520.0
216000019,108,224000038,B,45740.0
216000019,109,224000037,B,46450.0
216000019,110,224000036,B,47210.0
216000019,111,224000035,B,47700.0
216000019,112,224000075,B,48560.0
216000019,113,224000265,B,49280.0
216000019,114,224000264,B,50120.0
216000019,115,224000034,B,50970.0
216000019,116,224000078,B,51920.0
216000019,117,224000077,B,52570.0
216000019,118,224000518,B,53420.0
216000019,119,208000384,B,54170.0
216000019,120,208000167,B,54350.0
216000019,121,208000166,B,54860.0
216000019,122,208000165,B,55320.0
216000019,123,208000164,B,55500.0
216000019,124,208000163,B,55860.0
216000019,125,208000162,B,56180.0
216000019,126,208000161,B,56440.0
216000019,127,208000160,B,56710.0
216000019,128,208000159,B,57050.0
216000019,129,208000158,B,57500.0
216000019,130,208000157,B,57770.0
216000019,131,208000156,B,58180.0
216000019,132,208000155,B,58620.0
216000019,133,208000087,B,59030.0
216000019,134,208000086,B,59410.0
216000019,135,208000085,B,59750.0
216000019,136,208000083,B,60140.0
216000019,137,208000082,B,60580.0
216000019,138,225000157,B,60930.0
216000019,139,225000156,B,61180.0
216000019,140,225000007,B,61430.0
216000019,141,225000155,B,61710.0
216000019,142,225000154,B,62030.0
216000019,143,225000153,B,62470.0
216000019,144,225000152,B,62630.0
216000019,145,225000151,B,62840.0
216000019,146,225000210,B,63080.0
216000019,147,225000053,B,63240.0
216000019,148,225000149,B,63760.0
216000019,149,225000148,B,64060.0
216000019,150,225000147,B,64380.0
216000019,151,225000146,B,64670.0
216000019,152,225000145,B,64890.0
216000019,153,225000144,B,65380.0
216000019,154,225000143,B,65510.0
216000019,155,225000142,B,65840.0
216000020,1,211000139,F,
216000020,2,211000017,F,260.0
216000020,3,211000289,F,660.0
216000020,4,211000019,F,1090.0
216000020,5,211000018,F,1330.0
216000020,6,211000149,F,1630.0
216000020,7,211000148,F,1860.0
216000020,8,211000128,F,2180.0
216000020,9,224000551,F,3250.0
216000020,10,224000550,F,4020.0
216000020,11,224000549,F,4450.0
216000020,12,224000548,F,5110.0
216000020,13,224000547,F,5600.0
216000020,14,224000546,F,5910.0
216000020,15,224000545,F,6100.0
216000020,16,224001054,F,6530.0
216000020,17,224000287,F,7050.0
216000020,18,224000286,F,7310.0
216000020,19,224000879,F,7550.0
216000020,20,224000285,F,7850.0
216000020,21,224000877,F,8110.0
216000020,22,224000284,F,9000.0
216000020,23,224000283,F,10140.0
216000020,24,224001126,F,10540.0
216000047,64,208000094,B,40490.0
216000047,65,224000218,B,46950.0
216000047,66,224000216,B,47890.0
216000047,67,224000215,B,48220.0
216000047,68,224000087,B,48480.0
216000047,69,224000074,B,49190.0
216000047,70,224000704,B,49580.0
216000047,71,224000072,B,50180.0
216000047,72,224000734,B,50700.0
216000047,73,224000049,B,51340.0
216000047,74,224000069,B,51840.0
216000047,75,224000068,B,52310.0
216000047,76,224000067,B,52700.0
216000047,77,224000289,B,53240.0
216000047,78,224000483,B,53850.0
216000047,79,224000586,B,55080.0
216000047,80,224000106,B,56050.0
216000047,81,224000827,B,56400.0
216000047,82,224000825,B,56720.0
216000047,83,224000819,B,57010.0
216000047,84,224000768,B,57240.0
216000047,85,224000817,B,57580.0
216000047,86,224000582,B,57970.0
216000047,87,224000581,B,58800.0
216000047,88,217000002,B,59350.0
216000047,89,217000009,B,59690.0
216000047,90,217000008,B,59980.0
216000047,91,224000580,B,61210.0
216000047,92,224000466,B,61600.0
216000047,93,224000465,B,61740.0
216000047,94,224000464,B,62000.0
216000047,95,224000110,B,62820.0
216000047,96,224000109,B,63310.0
216000047,97,224000017,B,63450.0
216000047,98,224000182,B,64300.0
216000047,99,224000016,B,64750.0
216000047,100,224000015,B,65190.0
216000047,101,224000014,B,65740.0
216000047,102,224000013,B,66090.0
216000047,103,224000012,B,66310.0
216000047,104,224000558,B,66580.0
216000047,105,224000517,B,66920.0
216000047,106,224000516,B,67290.0
216000047,107,224000515,B,67450.0
216000047,108,224000514,B,67650.0
216000047,109,224000513,B,68000.0
216000047,110,224000861,B,68890.0
216000048,1,216000702,F,
216000048,2,216000007,F,210.0
216000048,3,216000182,F,620.0
216000048,4,216000740,F,920.0
216000048,5,216000181,F,1110.0
216000048,6,216000373,F,1770.0
216000048,7,216000180,F,2450.0
216000048,8,216000371,F,3490.0
216000048,9,216000022,F,4000.0
216000048,10,216000654,F,4250.0
216000048,11,216000021,F,4600.0
216000048,12,216000655,F,4810.0
216000048,13,216000705,F,5040.0
216000048,14,216000706,F,5480.0
216000048,15,216000708,F,5830.0
216000048,16,216000711,F,6110.0
216000048,17,216000712,F,6460.0
216000048,18,216000714,F,6940.0
216000048,19,216000717,F,7210.0
216000048,20,217000113,F,8060.0
216000048,21,217000140,B,9000.0
216000048,22,216000716,B,9820.0
216000048,23,216000715,B,10070.0
216000048,24,216000713,B,10540.0
216000048,25,216000710,B,10950.0
216000048,26,216000709,B,11220.0
216000048,27,216000707,B,11510.0
216000048,28,216000704,B,11960.0
216000048,29,216000703,B,12180.0
216000048,30,216000027,B,12410.0
216000048,31,216000653,B,12810.0
216000048,32,216000658,B,13150.0
216000048,33,216000370,B,13470.0
216000048,34,216000178,B,14530.0
216000048,35,216000372,B,15260.0
216000097,39,217000266,F,13550.0
216000097,40,217000274,F,13810.0
216000097,41,217000140,F,14320.0
216000097,42,217000264,B,15100.0
216000098,1,217000264,F,
216000098,2,217000140,F,530.0
216000098,3,217000264,F,1310.0
216000098,4,217000263,F,1600.0
216000098,5,217000271,F,1890.0
216000098,6,217000270,F,2220.0
216000098,7,217000269,F,2700.0
216000098,8,216000072,F,2900.0
216000098,9,216000071,F,3150.0
216000098,10,216000070,F,3460.0
216000098,11,216000125,F,3670.0
216000098,12,216000012,F,3990.0
216000098,13,216000724,F,4190.0
216000098,14,216000271,F,4440.0
216000098,15,216000270,F,4620.0
216000098,16,216000269,F,4930.0
216000098,17,216000268,F,5170.0
216000098,18,216000102,F,5550.0
216000098,19,216000101,F,5930.0
216000098,20,216000146,F,6110.0
216000098,21,216000088,F,6480.0
216000098,22,216000087,F,6790.0
216000098,23,216000086,F,7100.0
216000098,24,216000085,F,7640.0
216000098,25,216000731,F,7960.0
216000098,26,216000084,F,8130.0
216000098,27,216000083,F,8340.0
216000098,28,216000239,F,8830.0
216000098,29,216000238,F,9090.0
216000098,30,216000737,F,9560.0
216000098,31,216000044,F,9920.0
216000098,32,216000043,F,10340.0
216000098,33,216000042,F,10720.0
216000098,34,216000228,F,11060.0
216000098,35,216000227,F,11360.0
216000098,36,216000226,F,11730.0
216000098,37,216000290,F,12090.0
216000098,38,216000289,F,12700.0
216000098,39,216000288,F,13130.0
216000098,40,216000287,F,13450.0
216000098,41,216000311,F,13750.0
216000098,42,216000117,F,13980.0
216000098,43,216000074,F,14180.0
216000098,44,217000264,B,15120.0
216000099,1,217000735,F,
216000099,2,217000145,F,400.0
216000099,3,217000144,F,880.0
216000099,4,217000143,F,1240.0
216000099,5,217000142,F,1560.0
216000099,6,217000091,F,1840.0
216000099,7,217000090,F,2220.0
216000099,8,217000022,F,2650.0
216000099,9,217000108,F,3210.0
216000099,10,216000221,F,3560.0
216000099,11,216000288,F,3870.0
216000099,12,216000287,F,4190.0
216000099,13,216000311,F,4490.0
216000099,14,216000117,F,4720.0
216000099,15,216000074,F,4920.0
216000099,16,217000113,F,5680.0
216000099,17,217000140,F,7040.0
216000099,18,217000264,F,7820.0
216000099,19,217000263,F,8110.0
216000099,20,217000271,F,8400.0
216000099,21,217000270,F,8730.0
216000099,22,217000076,F,9020.0
216000099,23,217000613,F,9230.0
216000099,24,217000653,F,9510.0
216000099,25,217000136,F,9700.0
216000099,26,217000257,F,10020.0
216000099,27,217000256,F,10370.0
216000099,28,217000255,F,10730.0
216000099,29,217000197,F,11050.0
216000099,30,217000196,F,11450.0
216000099,31,217000055,F,11850.0
216000099,32,217000054,F,13060.0
216000099,33,217000284,F,13690.0
216000099,34,217000053,F,14170.0
216000099,35,217000585,F,14510.0
217000010,80,224000080,B,36410.0
217000010,81,224000078,B,37390.0
217000010,82,224000077,B,38040.0
217000010,83,224000518,B,38890.0
217000010,84,208000384,B,39640.0
217000010,85,208000167,B,39820.0
217000010,86,208000166,B,40330.0
217000010,87,208000165,B,40790.0
217000010,88,208000164,B,40970.0
217000010,89,208000163,B,41330.0
217000010,90,208000162,B,41650.0
217000010,91,208000161,B,41910.0
217000010,92,208000160,B,42180.0
217000010,93,208000159,B,42510.0
217000010,94,208000158,B,42970.0
217000010,95,208000157,B,43200.0
217000010,96,208000156,B,43660.0
217000010,97,208000155,B,44100.0
217000010,98,208000087,B,44510.0
217000010,99,208000086,B,44900.0
217000010,100,208000281,B,45150.0
217000010,101,208000084,B,45810.0
217000010,102,209000118,B,46230.0
217000010,103,209000117,B,46470.0
217000011,1,217000140,F,
217000011,2,216000076,F,680.0
217000011,3,216000759,F,900.0
217000011,4,216000299,F,1120.0
217000011,5,216000298,F,1430.0
217000011,6,216000297,F,1730.0
217000011,7,216000296,F,2150.0
217000011,8,216000295,F,2640.0
217000011,9,216000218,F,3110.0
217000011,10,216000069,F,3460.0
217000011,11,216000068,F,3780.0
217000011,12,216000009,F,4260.0
217000011,13,216000188,F,4610.0
217000011,14,216000187,F,5150.0
217000011,15,216000186,F,5810.0
217000011,16,216000739,F,6110.0
217000011,17,216000185,F,6500.0
217000011,18,216000184,F,7100.0
217000011,19,216000183,F,7590.0
217000011,20,216000008,F,8120.0
217000011,21,216000646,F,8760.0
217000011,22,224000227,F,9060.0
217000011,23,224000226,F,10260.0
217000011,24,224000225,F,10730.0
217000011,25,224000224,F,11420.0
217000011,26,224000223,F,12150.0
217000011,27,224000222,F,12990.0
217000011,28,224000221,F,13520.0
217000011,29,224000518,F,14620.0
217000011,30,208000113,F,15950.0
217000011,31,208000112,F,16190.0
217000011,32,213000142,F,16700.0
217000011,33,213000487,B,17730.0
217000011,34,213000481,B,18420.0
217000011,35,213000484,B,18660.0
217000011,36,213000143,B,19380.0
217000011,37,208000079,B,19860.0
217000011,38,208000078,B,20250.0
217000011,39,208000168,B,20650.0
217000011,40,224000001,B,21500.0
217000011,41,224000268,B,22070.0
217000011,42,224000267,B,22510.0
217000011,43,224000266,B,23110.0
217000011,44,224000265,B,24010.0
217000011,45,224000264,B,24840.0
217000011,46,224000263,B,25540.0
217000011,47,224000262,B,25900.0
217000011,48,224000261,B,27020.0
217000011,49,216000647,B,27350.0
217000011,50,216000007,B,27970.0
217000011,51,216000202,B,28420.0
217000011,52,216000201,B,28950.0
217000011,53,216000200,B,29530.0
217000011,54,216000199,B,30140.0
217000011,55,216000198,B,30940.0
217000011,56,216000197,B,31480.0
217000011,57,216000006,B,31830.0
217000011,58,216000228,B,32310.0
218000015,13,101000022,B,29990.0
218000015,14,101000020,B,31100.0
218000015,15,112000017,B,34050.0
218000015,16,112000013,B,34900.0
218000015,17,219000386,B,50950.0
218000015,18,219000383,B,52650.0
218000015,19,219000382,B,53430.0
218000015,20,219000380,B,54400.0
218000015,21,219001037,B,55990.0
218000015,22,219000461,B,56590.0
218000015,23,219000712,B,57660.0
218000015,24,219000705,B,58440.0
218000016,1,218000495,F,
218000016,2,218000651,F,370.0
218000016,3,218000179,F,590.0
218000016,4,218000178,F,930.0
218000016,5,218000177,F,1250.0
218000016,6,218000176,F,1590.0
218000016,7,218000040,F,1770.0
218000016,8,218000174,F,2440.0
218000016,9,218000173,F,3050.0
218000016,10,218000172,F,3760.0
218000016,11,218000171,F,4160.0
218000016,12,218000170,F,4580.0
218000016,13,218000152,F,4820.0
218000016,14,218000151,F,5790.0
218000016,15,218000226,F,6110.0
218000016,16,218000653,F,6440.0
218000016,17,218000225,F,6740.0
218000016,18,218000224,F,7720.0
218000016,19,218000223,F,7980.0
218000016,20,218000284,F,8370.0
218000016,21,218000274,F,8770.0
218000016,22,218000273,F,9030.0
218000016,23,218000638,F,9470.0
218000016,24,218000687,F,10550.0
218000016,25,218000692,F,10930.0
218000016,26,218000689,F,11350.0
218000016,27,218000693,F,11940.0
218000016,28,218000681,F,12490.0
218000016,29,218000680,B,12840.0
218000016,30,218000691,B,13360.0
218000016,31,218000690,B,13880.0
218000016,32,218000686,B,14370.0
218000016,33,218000688,B,14730.0
218000016,34,218000276,B,16280.0
218000016,35,218000275,B,16570.0
218000016,36,218000090,B,16910.0
218000016,37,218000218,B,17340.0
218000016,38,218000217,B,17650.0
218000016,39,218000216,B,18380.0
218000016,40,218000459,B,18600.0
218000016,41,218000652,B,18880.0
218000016,42,218000215,B,19210.0
218000016,43,218000214,B,19510.0
218000016,44,218000213,B,20490.0
218000016,45,218000057,B,20650.0
218000016,46,218000056,B,21250.0
218000016,47,218000055,B,21550.0
218000016,48,218000054,B,22360.0
218000016,49,218000053,B,22870.0
218000016,50,218000052,B,23400.0
218000016,51,218000051,B,23790.0
218000016,52,218000050,B,24020.0
218000016,53,218000049,B,24340.0
218000016,54,218000650,B,24700.0
218000016,55,218000533,B,24850.0
218000016,56,218000496,B,25200.0
218000018,1,219001153,F,
218000018,2,219000450,F,370.0
218000018,3,219000366,F,750.0
218000018,4,219000365,F,1110.0
218000018,5,219000364,F,1590.0
218000018,6,219000363,F,2100.0
218000018,7,219000362,F,2730.0
218000018,8,219000361,F,3070.0
218000018,9,219000360,F,3530.0
218000018,10,219000359,F,3690.0
218000018,11,219000358,F,4150.0
218000018,12,219000357,F,4460.0
218000018,13,219000356,F,4770.0
218000018,14,219000370,F,5440.0
216000075,19,216000296,F,9000.0
216000075,20,216000295,F,9490.0
216000075,21,216000218,F,9970.0
216000075,22,216000069,F,10330.0
216000075,23,216000068,F,10650.0
216000075,24,216000009,F,11130.0
216000075,25,216000188,F,11480.0
216000075,26,216000187,F,12010.0
216000075,27,216000186,F,12660.0
216000075,28,216000739,F,12950.0
216000075,29,216000185,F,13400.0
216000075,30,216000184,F,13940.0
216000075,31,216000183,F,14420.0
216000075,32,216000008,F,14940.0
216000075,33,216000646,F,15570.0
216000075,34,224000227,F,15880.0
216000075,35,224000226,F,17070.0
216000075,36,224000225,F,17540.0
216000075,37,224000224,F,18240.0
216000075,38,224000223,F,18960.0
216000075,39,224000222,F,19800.0
216000075,40,224000221,F,20340.0
216000075,41,224000518,F,21450.0
216000075,42,208000113,F,22780.0
216000075,43,208000112,F,23020.0
216000075,44,213000142,F,23530.0
216000075,45,213000487,B,24560.0
216000075,46,213000481,B,25250.0
216000075,47,213000484,B,25490.0
216000075,48,213000143,B,26210.0
216000075,49,208000079,B,26690.0
216000075,50,208000078,B,27100.0
216000075,51,208000168,B,27490.0
216000075,52,224000001,B,28350.0
216000075,53,224000268,B,28920.0
216000075,54,224000267,B,29360.0
216000075,55,224000266,B,29960.0
216000075,56,224000265,B,30850.0
216000075,57,224000264,B,31690.0
216000075,58,224000263,B,32390.0
216000075,59,224000262,B,32750.0
216000075,60,224000261,B,33870.0
216000075,61,216000647,B,34200.0
216000075,62,216000007,B,34820.0
216000075,63,216000202,B,35270.0
216000075,64,216000201,B,35770.0
216000075,65,216000200,B,36340.0
216000075,66,216000199,B,36930.0
216000075,67,216000198,B,37720.0
216000075,68,216000197,B,38260.0
216000075,69,216000006,B,38610.0
216000075,70,216000228,B,39090.0
216000075,71,216000227,B,39390.0
216000075,72,216000226,B,39760.0
216000075,73,216000290,B,40120.0
216000075,74,216000289,B,40730.0
216000075,75,216000288,B,41160.0
216000075,76,216000287,B,41480.0
216000075,77,216000311,B,41780.0
216000075,78,216000117,B,42010.0
216000075,79,216000074,B,42210.0
216000075,80,217000113,B,42970.0
216000075,81,217000487,B,44090.0
216000075,82,217000137,B,44410.0
216000075,83,217000762,B,44870.0
216000075,84,216000357,B,45600.0
216000075,85,216000305,B,46640.0
216000075,86,216000350,B,46980.0
216000075,87,216000162,B,48730.0
216000075,88,216000246,B,48980.0
216000075,89,216000052,B,49230.0
216000075,90,216000387,B,49600.0
216000076,1,217000720,F,
216000076,2,217000070,F,560.0
216000076,3,217000302,F,790.0
216000076,4,217000069,F,1060.0
216000076,5,217000068,F,1290.0
216000076,6,217000326,F,1550.0
216000076,7,217000325,F,1860.0
