grid_id,period,D,S,zD,zS,mi,quadrant,priority,bin_mi,bin_demand,bin_supply,coverage,freq,pop,workers,elderly_ratio,region,mi_raw,mi_naive,nf,bin_flow,action,region_code,region_kind,d_score,s_score,flow_trips_per_day,nearest_stop_id,nearest_stop_m,lon,lat
다사5214,am,0.621838,0.714965,1.204,1.2962,-0.0922,ok,0.0,3,4,4,0.1237,187.422,943.0,353.0,0.1697,봉담읍,-0.0922,-0.0922,0.6368,4,DRT,31240120,읍,62.18,71.5,235.8,41590-36159,525.8,126.96455,37.22814
다사5300,am,0.244719,0.281456,-0.252,-0.2502,-0.0018,mid,0.0,3,2,2,0.3517,3.733,238.0,1753.0,0.042,양감면,-0.0018,-0.0018,0.43847,2,NEW_STOP,31240420,면,24.47,28.15,59.5,41590-36181,389.0,126.97669,37.10199
다사5301,am,0.28957,0.43135,-0.0788,0.2845,-0.3634,mid,0.0,2,3,3,0.5682,9.314,263.0,1444.0,0.1179,양감면,-0.3634,-0.3634,0.45945,3,ADD_FREQ,31240420,면,28.96,43.13,65.8,41590-36780,259.1,126.97663,37.11101
다사5302,am,0.283442,0.415999,-0.1025,0.2298,-0.3323,mid,0.0,2,3,2,0.1142,18.636,129.0,937.0,0.155,향남읍,-0.3323,-0.3323,0.36895,2,DRT,31240140,읍,28.34,41.6,32.2,41590-37334,531.5,126.97657,37.12002
다사5303,am,0.368375,0.496366,0.2254,0.5164,-0.291,mid,0.0,2,3,3,0.2272,28.969,375.0,1345.0,0.1333,향남읍,-0.291,-0.291,0.50364,3,NEW_STOP,31240140,읍,36.84,49.64,93.8,41590-37335,463.7,126.9765,37.12903
다사5304,am,0.303094,0.567182,-0.0266,0.769,-0.7957,mid,0.0,1,3,3,0.844,17.282,270.0,1563.0,0.1815,향남읍,-0.7957,-0.7957,0.45299,3,ADD_FREQ,31240140,읍,30.31,56.72,67.5,41590-37336,93.6,126.97644,37.13805
다사5305,am,0.254901,0.275797,-0.2127,-0.2703,0.0566,mid,0.0,3,2,2,0.1228,5.652,138.0,657.0,0.3188,정남면,0.0566,0.0577,0.37712,2,DRT,31240430,면,25.49,27.58,34.5,41590-55068,526.3,126.97638,37.14706
다사5306,am,0.524591,0.468013,0.8285,0.4153,0.4132,ok,0.0,4,4,3,0.2073,23.964,760.0,424.0,0.2303,정남면,0.4132,0.4132,0.60688,4,NEW_STOP,31240430,면,52.46,46.8,190.0,41590-55068,475.6,126.97632,37.15608
다사5307,am,0.543811,0.545158,0.9027,0.6905,0.2123,ok,0.0,3,4,3,0.6358,20.911,780.0,1623.0,0.2795,정남면,0.2123,0.2123,0.60933,4,ADD_FREQ,31240430,면,54.38,54.52,195.0,41590-36367,218.5,126.97626,37.16509
다사5308,am,0.279621,0.376211,-0.1172,0.0878,-0.2051,mid,0.0,3,2,2,0.3193,9.283,218.0,264.0,0.2844,정남면,-0.2051,-0.2051,0.4295,2,NEW_STOP,31240430,면,27.96,37.62,54.5,41590-37572,408.4,126.97619,37.1741
다사5309,am,0.250184,0.348064,-0.2309,-0.0126,-0.2116,mid,0.0,3,2,2,0.6797,3.537,163.0,783.0,0.3497,정남면,-0.2116,-0.2183,0.39621,2,ADD_FREQ,31240430,면,25.02,34.81,40.8,41590-55365,192.2,126.97613,37.18312
다사5310,am,0.627696,0.420559,1.2266,0.246,0.9806,need,1.29111,5,4,2,0.4542,10.5,1066.0,556.0,0.1276,정남면,0.9806,0.9806,0.65362,4,NEW_STOP,31240430,면,62.77,42.06,266.5,41590-36622,327.5,126.97607,37.19213
다사5311,am,0.545991,0.68221,0.9112,1.1793,-0.2682,ok,0.0,2,4,4,0.5378,72.343,1092.0,971.0,0.2161,봉담읍,-0.2682,-0.2682,0.65965,4,ADD_FREQ,31240120,읍,54.6,68.22,273.0,41590-36197,277.3,126.97601,37.20115
다사5312,am,0.980546,0.847777,2.5889,1.7699,0.819,need,1.25133,5,4,4,0.4015,324.297,9062.0,3314.0,0.0976,봉담읍,0.819,0.819,0.96109,4,NEW_STOP,31240120,읍,98.05,84.78,2265.5,41590-55773,359.1,126.97594,37.21016
다사5313,am,1.0,0.969163,2.664,2.2029,0.4611,ok,0.0,4,4,4,0.8598,799.079,14905.0,3828.0,0.104,봉담읍,0.4611,0.4611,1.0,4,ADD_FREQ,31240120,읍,100.0,96.92,3726.2,41590-36195,84.1,126.97588,37.21917
다사5314,am,0.90523,0.85623,2.2981,1.8001,0.498,ok,0.0,4,4,4,0.3465,474.337,7251.0,1931.0,0.1878,기배동,0.498,0.498,0.93141,4,NEW_STOP,31240560,동,90.52,85.62,1812.8,41590-36172,392.1,126.97582,37.22819
다사5400,am,0.303983,0.357119,-0.0232,0.0197,-0.0429,mid,0.0,3,3,2,0.4168,6.551,328.0,1112.0,0.1738,양감면,-0.0429,-0.0429,0.48914,3,NEW_STOP,31240420,면,30.4,35.71,82.0,41590-36241,349.9,126.98794,37.10204
다사5401,am,0.28152,0.427326,-0.1099,0.2702,-0.3801,mid,0.0,2,2,2,0.5898,8.646,274.0,914.0,0.1898,양감면,-0.3801,-0.3801,0.46111,3,ADD_FREQ,31240420,면,28.15,42.73,68.5,41590-36268,246.1,126.98788,37.11106
다사5402,am,0.39968,0.534946,0.3463,0.6541,-0.3078,ok,0.0,2,3,3,0.5392,22.836,324.0,885.0,0.2623,양감면,-0.3078,-0.3078,0.48788,3,ADD_FREQ,31240420,면,39.97,53.49,81.0,41590-37345,276.5,126.98782,37.12007
다사5403,am,0.361267,0.367217,0.198,0.0558,0.1422,mid,0.0,3,3,2,0.1377,12.019,206.0,1338.0,0.2184,향남읍,0.1422,0.1422,0.42832,2,DRT,31240140,읍,36.13,36.72,51.5,41590-37343,517.4,126.98776,37.12908
다사5404,am,0.277515,0.387524,-0.1254,0.1282,-0.2536,mid,0.0,2,2,2,0.6953,4.969,392.0,1756.0,0.1531,정남면,-0.2536,-0.2536,0.50884,3,ADD_FREQ,31240430,면,27.75,38.75,98.0,41590-37483,182.8,126.9877,37.1381
다사5405,am,0.215378,0.379502,-0.3653,0.0996,-0.4087,mid,0.0,2,2,2,0.535,6.346,164.0,655.0,0.1402,정남면,-0.4087,-0.4649,0.38771,2,ADD_FREQ,31240430,면,21.54,37.95,41.0,41590-37528,279.0,126.98764,37.14711
다사5406,am,0.45568,0.425596,0.5625,0.264,0.2985,ok,0.0,4,3,2,0.1547,18.739,357.0,771.0,0.3081,정남면,0.2985,0.2985,0.5014,3,NEW_STOP,31240430,면,45.57,42.56,89.2,41590-36225,507.2,126.98758,37.15613
다사5407,am,0.66781,0.572293,1.3815,0.7873,0.5942,ok,0.0,4,4,3,0.348,42.642,2359.0,659.0,0.1162,정남면,0.5942,0.5942,0.76872,4,NEW_STOP,31240430,면,66.78,57.23,589.8,41590-36236,391.2,126.98752,37.16514
다사5408,am,0.485458,0.65861,0.6775,1.0952,-0.4177,ok,0.0,2,4,4,0.586,55.524,491.0,692.0,0.2709,정남면,-0.4177,-0.4177,0.54011,3,ADD_FREQ,31240430,면,48.55,65.86,122.8,41590-36259,248.4,126.98746,37.17415
다사5409,am,0.429552,0.523511,0.4616,0.6133,-0.1516,ok,0.0,3,3,3,0.4065,26.287,333.0,1128.0,0.2012,정남면,-0.1516,-0.1516,0.49106,3,NEW_STOP,31240430,면,42.96,52.35,83.2,41590-36260,356.1,126.9874,37.18317
다사5410,am,0.517713,0.525095,0.802,0.6189,0.1831,ok,0.0,3,4,3,0.1527,41.26,763.0,1048.0,0.228,정남면,0.1831,0.1831,0.60376,4,NEW_STOP,31240430,면,51.77,52.51,190.8,41590-55454,508.4,126.98734,37.19218
다사5411,am,0.663874,0.805058,1.3663,1.6176,-0.2513,ok,0.0,2,4,4,0.4277,223.863,898.0,4382.0,0.2773,화산동,-0.2513,-0.2513,0.63013,4,NEW_STOP,31240570,동,66.39,80.51,224.5,41590-55164,343.4,126.98727,37.20119
다사5412,am,0.609779,0.86234,1.1574,1.8219,-0.6644,ok,0.0,2,4,4,0.5767,270.002,657.0,1304.0,0.137,화산동,-0.6644,-0.6644,0.58127,4,ADD_FREQ,31240570,동,60.98,86.23,164.2,41590-55344,254.0,126.98721,37.21021
다사5413,am,0.737275,0.97492,1.6497,2.2235,-0.5738,ok,0.0,2,4,4,0.886,691.612,3720.0,838.0,0.1317,기배동,-0.5738,-0.5738,0.83248,4,ADD_FREQ,31240560,동,73.73,97.49,930.0,41590-55794,68.4,126.98715,37.21922
다사5414,am,0.504185,0.964397,0.7498,2.1859,-1.4362,ok,0.0,0,4,4,0.8382,525.971,615.0,1580.0,0.4033,기배동,-1.4362,-1.4362,0.57553,3,ADD_FREQ,31240560,동,50.42,96.44,153.8,41590-55820,97.1,126.98709,37.22824
다사5501,am,0.025191,0.011,-1.0996,-1.2149,0.0251,mid,0.0,3,0,0,0.05,0.0,5.0,3.0,1.0,양감면,0.0251,0.1153,0.05038,0,DRT,31240420,면,2.52,1.1,1.2,41590-36271,805.6,126.99914,37.1111
다사5502,am,0.333825,0.501496,0.092,0.5347,-0.4427,mid,0.0,2,3,3,0.4023,22.236,132.0,434.0,0.1591,양감면,-0.4427,-0.4427,0.37176,2,NEW_STOP,31240420,면,33.38,50.15,33.0,41590-36278,358.6,126.99908,37.12012
다사5503,am,0.170293,0.320497,-0.5393,-0.1109,-0.3234,mid,0.0,2,1,2,0.7655,2.185,58.0,421.0,0.2586,정남면,-0.3234,-0.4285,0.27425,1,ADD_FREQ,31240430,면,17.03,32.05,14.5,41590-37351,140.7,126.99902,37.12913
다사5504,am,0.142249,0.011,-0.6476,-1.2149,0.3809,mid,0.0,4,1,0,0.05,0.0,63.0,538.0,0.0794,정남면,0.3809,0.5673,0.2845,1,DRT,31240430,면,14.22,1.1,15.8,41590-37483,832.1,126.99896,37.13815
다사5505,am,0.089292,0.011,-0.8521,-1.2149,0.18,mid,0.0,3,0,0,0.05,0.0,13.0,8.0,0.3846,정남면,0.18,0.3628,0.17858,0,DRT,31240430,면,8.93,1.1,3.2,41590-36486,871.1,126.9989,37.14716
다사5506,am,0.117328,0.102393,-0.7438,-0.8889,0.0859,mid,0.0,3,0,1,0.05,1.006,23.0,11.0,0.2174,정남면,0.0859,0.145,0.20069,0,DRT,31240430,면,11.73,10.24,5.8,41590-36286,678.3,126.99884,37.15617
다사5507,am,0.264517,0.451954,-0.1756,0.358,-0.5336,mid,0.0,2,2,3,0.5553,11.329,94.0,604.0,0.3298,정남면,-0.5336,-0.5336,0.33211,1,ADD_FREQ,31240430,면,26.45,45.2,23.5,41590-36485,266.8,126.99878,37.16519
다사5509,am,0.415936,0.695901,0.409,1.2282,-0.8191,ok,0.0,1,3,4,0.7813,53.13,313.0,802.0,0.2396,정남면,-0.8191,-0.8191,0.47622,3,ADD_FREQ,31240430,면,41.59,69.59,78.2,41590-36277,131.2,126.99866,37.18322
다사5510,am,0.434405,0.50653,0.4803,0.5527,-0.0723,ok,0.0,3,3,3,0.317,26.856,303.0,2282.0,0.2937,화산동,-0.0723,-0.0723,0.47753,3,NEW_STOP,31240570,동,43.44,50.65,75.8,41590-55169,409.8,126.9986,37.19223
다사5511,am,0.726165,0.724451,1.6068,1.33,0.2768,ok,0.0,4,4,4,0.4405,118.105,2501.0,1415.0,0.1383,화산동,0.2768,0.2768,0.77652,4,NEW_STOP,31240570,동,72.62,72.45,625.2,41590-36999,335.7,126.99854,37.20124
다사5512,am,0.720704,0.675438,1.5857,1.1552,0.4305,ok,0.0,4,4,4,0.4812,75.594,2671.0,753.0,0.0464,화산동,0.4305,0.4305,0.78056,4,NEW_STOP,31240570,동,72.07,67.54,667.8,41590-36281,311.3,126.99848,37.21026
다사5513,am,0.220875,0.011,-0.3441,-1.2149,0.7784,mid,0.0,5,2,0,0.05,0.0,213.0,1351.0,0.3615,기배동,0.7784,0.8708,0.44175,2,DRT,31240560,동,22.09,1.1,53.2,41590-55795,813.0,126.99842,37.21927
다사5603,am,0.286332,0.46048,-0.0913,0.3884,-0.4798,mid,0.0,2,3,3,0.6313,10.583,307.0,595.0,0.3257,정남면,-0.4798,-0.4798,0.48099,3,ADD_FREQ,31240430,면,28.63,46.05,76.8,41590-37917,221.2,127.01028,37.12918
다사5604,am,0.290398,0.148635,-0.0756,-0.7239,0.6483,mid,0.0,4,3,1,0.05,1.853,212.0,363.0,0.2547,정남면,0.6483,0.6483,0.42832,2,DRT,31240430,면,29.04,14.86,53.0,41590-36310,600.0,127.01022,37.13819
다사5605,am,0.38714,0.469421,0.2979,0.4203,-0.1225,ok,0.0,3,3,3,0.6593,10.831,300.0,737.0,0.2067,정남면,-0.1225,-0.1225,0.47887,3,ADD_FREQ,31240430,면,38.71,46.94,75.0,41590-36306,204.4,127.01016,37.14721
다사5606,am,0.261728,0.243264,-0.1863,-0.3864,0.1997,mid,0.0,3,2,1,0.225,3.375,244.0,724.0,0.2951,정남면,0.1997,0.2001,0.44404,3,NEW_STOP,31240430,면,26.17,24.33,61.0,41590-36297,465.0,127.0101,37.15622
다사5607,am,0.326267,0.447794,0.0628,0.3432,-0.2803,mid,0.0,2,3,3,0.628,9.575,370.0,978.0,0.2838,정남면,-0.2803,-0.2803,0.51043,3,ADD_FREQ,31240430,면,32.63,44.78,92.5,41590-36299,223.2,127.01004,37.16523
다사5611,am,0.878292,0.852621,2.1941,1.7872,0.4069,ok,0.0,4,4,4,0.8007,171.903,5822.0,952.0,0.1371,화산동,0.4069,0.4069,0.89867,4,ADD_FREQ,31240570,동,87.83,85.26,1455.5,41590-36305,119.6,127.00981,37.20129
다사5612,am,0.873,0.848109,2.1737,1.7711,0.4026,ok,0.0,4,4,4,0.8847,144.126,6872.0,1330.0,0.1509,화산동,0.4026,0.4026,0.92323,4,ADD_FREQ,31240570,동,87.3,84.81,1718.0,41590-36301,69.2,127.00975,37.2103
다사5613,am,0.242909,0.34656,-0.259,-0.0179,-0.2292,mid,0.0,3,2,2,0.113,10.593,138.0,144.0,0.3986,화산동,-0.2292,-0.2411,0.37924,2,DRT,31240570,동,24.29,34.66,34.5,41590-36323,532.2,127.00969,37.21932
다사5704,am,0.439059,0.49853,0.4983,0.5242,-0.0258,ok,0.0,3,3,3,0.6363,14.348,704.0,1772.0,0.206,정남면,-0.0258,-0.0258,0.59372,4,ADD_FREQ,31240430,면,43.91,49.85,176.0,41590-36329,218.2,127.02148,37.13824
다사5705,am,0.197499,0.044227,-0.4343,-1.0964,0.5503,drt,0.0,4,1,1,0.05,0.288,145.0,1423.0,0.2828,정남면,0.5503,0.6621,0.38444,2,DRT,31240430,면,19.75,4.42,36.2,41590-36334,760.6,127.02142,37.14725
다사5706,am,0.280478,0.216497,-0.1139,-0.4819,0.3679,mid,0.0,4,2,1,0.05,3.784,360.0,933.0,0.2778,정남면,0.3679,0.3679,0.50149,3,DRT,31240430,면,28.05,21.65,90.0,41590-36331,628.2,127.02136,37.15627
다사5707,am,0.456631,0.412349,0.5662,0.2167,0.3494,mid,0.0,4,3,2,0.391,11.009,2739.0,691.0,0.0796,정남면,0.3494,0.3494,0.78619,4,NEW_STOP,31240430,면,45.66,41.23,684.8,41590-36270,365.4,127.02131,37.16528
다사5711,am,0.870676,0.813977,2.1647,1.6494,0.5154,ok,0.0,4,4,4,0.637,168.464,5946.0,360.0,0.1189,화산동,0.5154,0.5154,0.90106,4,ADD_FREQ,31240570,동,87.07,81.4,1486.5,41590-55415,217.8,127.02108,37.20134
다사5712,am,0.742678,0.599098,1.6705,0.8829,0.7877,need,1.25963,5,4,4,0.1087,78.938,2769.0,605.0,0.2113,화산동,0.7877,0.7877,0.79251,4,DRT,31240570,동,74.27,59.91,692.2,41590-36328,534.8,127.02102,37.21035
다사5713,am,0.374265,0.783028,0.2482,1.539,-1.2908,mid,0.0,0,3,4,0.7123,116.997,364.0,1128.0,0.3984,화산동,-1.2908,-1.2908,0.50368,3,ADD_FREQ,31240570,동,37.43,78.3,91.0,41590-36322,172.6,127.02097,37.21936
다사5804,am,0.572166,0.474121,1.0122,0.4371,0.5751,ok,0.0,4,4,3,0.7477,9.575,1037.0,2529.0,0.1389,정남면,0.5751,0.5751,0.64776,4,ADD_FREQ,31240430,면,57.22,47.41,259.2,41590-36481,151.4,127.03274,37.13828
다사5811,am,0.988002,0.955205,2.6177,2.1531,0.4646,ok,0.0,4,4,4,0.8148,367.845,10073.0,2725.0,0.0753,병점1동,0.4646,0.4646,0.976,4,ADD_FREQ,31240530,동,98.8,95.52,2518.2,41590-36679,111.1,127.03235,37.20138
다사5812,am,0.97715,0.989917,2.5758,2.277,0.2989,ok,0.0,4,4,4,0.9542,717.384,8524.0,6429.0,0.1273,진안동,0.2989,0.2989,0.9543,4,ADD_FREQ,31240520,동,97.71,98.99,2131.0,41590-36340,27.5,127.03229,37.21039
다사5813,am,0.698051,0.799403,1.4982,1.5974,-0.0991,ok,0.0,3,4,4,0.48,196.3,4633.0,976.0,0.0814,진안동,-0.0991,-0.0991,0.86472,4,NEW_STOP,31240520,동,69.81,79.94,1158.2,41590-55573,312.0,127.03224,37.21941
다사5814,am,0.425727,0.752001,0.4468,1.4283,-0.9815,ok,0.0,1,3,4,0.6938,95.094,482.0,1183.0,0.3527,진안동,-0.9815,-0.9815,0.54022,3,ADD_FREQ,31240520,동,42.57,75.2,120.5,41590-55029,183.7,127.03218,37.22842
다사5911,am,1.0,0.97338,2.664,2.218,0.4461,ok,0.0,4,4,4,0.879,543.122,19592.0,2064.0,0.1282,진안동,0.4461,0.4461,1.0,4,ADD_FREQ,31240520,동,100.0,97.34,4898.0,41590-55295,72.6,127.04362,37.20143
다사5912,am,1.0,0.969237,2.664,2.2032,0.4608,ok,0.0,4,4,4,0.8602,569.336,25931.0,8904.0,0.1164,병점2동,0.4608,0.4608,1.0,4,ADD_FREQ,31240540,동,100.0,96.92,6482.8,41590-55234,83.9,127.04356,37.21044
다사5913,am,0.983743,0.835967,2.6013,1.7278,0.8735,need,1.42386,5,4,4,0.4468,274.562,12437.0,3544.0,0.1297,진안동,0.8735,0.8735,1.0,4,NEW_STOP,31240520,동,98.37,83.6,3109.2,41590-37983,331.9,127.04351,37.21945
다사5914,am,0.808863,0.779452,1.9261,1.5262,0.3999,ok,0.0,4,4,4,0.6068,136.032,4040.0,1522.0,0.1069,진안동,0.3999,0.3999,0.84471,4,ADD_FREQ,31240520,동,80.89,77.95,1010.0,41590-36754,235.9,127.04345,37.22847
다사5915,am,0.801368,0.787558,1.8971,1.5551,0.342,ok,0.0,4,4,4,0.8132,102.151,15890.0,2177.0,0.0437,진안동,0.342,0.342,1.0,4,ADD_FREQ,31240520,동,80.14,78.76,3972.5,41590-36418,112.1,127.0434,37.23748
다사6011,am,0.99534,0.906233,2.646,1.9785,0.6676,ok,0.0,4,4,4,0.9235,210.719,19045.0,3136.0,0.0705,동탄3동,0.6676,0.6676,1.0,4,ADD_FREQ,31240620,동,99.53,90.62,4761.2,41590-37720,45.9,127.05488,37.20147
다사6012,am,1.0,0.952627,2.664,2.1439,0.5201,ok,0.0,4,4,4,0.7847,447.324,19701.0,3205.0,0.0994,동탄3동,0.5201,0.5201,1.0,4,ADD_FREQ,31240620,동,100.0,95.26,4925.2,41590-55020,129.2,127.05483,37.21048
다사6013,am,1.0,0.918673,2.664,2.0228,0.6412,ok,0.0,4,4,4,0.6303,660.021,20162.0,4099.0,0.0617,진안동,0.6412,0.6412,1.0,4,ADD_FREQ,31240520,동,100.0,91.87,5040.5,41590-37574,221.8,127.05478,37.2195
다사6014,am,0.799885,0.85542,1.8914,1.7972,0.0942,ok,0.0,3,4,4,0.5705,258.758,7221.0,3865.0,0.0836,반월동,0.0942,0.0942,0.92686,4,ADD_FREQ,31240550,동,79.99,85.54,1805.2,41590-36484,257.7,127.05473,37.22851
다사6110,am,0.987256,0.96238,2.6148,2.1787,0.4361,ok,0.0,4,4,4,0.829,402.536,14415.0,1939.0,0.1314,동탄2동,0.4361,0.4361,1.0,4,ADD_FREQ,31240600,동,98.73,96.24,3603.8,41590-37699,102.6,127.0662,37.1925
다사6111,am,1.0,0.949657,2.664,2.1333,0.5307,ok,0.0,4,4,4,0.7712,912.407,21450.0,4476.0,0.0625,동탄1동,0.5307,0.5307,1.0,4,ADD_FREQ,31240610,동,100.0,94.97,5362.5,41590-37588,137.3,127.06615,37.20151
다사6112,am,1.0,0.938363,2.664,2.0931,0.571,ok,0.0,4,4,4,0.7198,765.472,11836.0,3878.0,0.0967,동탄1동,0.571,0.571,1.0,4,ADD_FREQ,31240610,동,100.0,93.84,2959.0,41590-36960,168.1,127.0661,37.21052
다사6113,am,0.701039,0.695926,1.5098,1.2283,0.2815,ok,0.0,4,4,4,0.1163,164.0,721.0,5390.0,0.2039,반월동,0.2815,0.2815,0.59385,4,DRT,31240550,동,70.1,69.59,180.2,41590-55442,530.2,127.06605,37.21954
다사6114,am,0.993269,0.96018,2.638,2.1709,0.4672,ok,0.0,4,4,4,0.819,803.911,10797.0,59383.0,0.0807,반월동,0.4672,0.4672,0.98654,4,ADD_FREQ,31240550,동,99.33,96.02,2699.2,41590-37592,108.6,127.066,37.22855
다사6115,am,1.0,0.951966,2.664,2.1416,0.5224,ok,0.0,4,4,4,0.8433,342.074,22934.0,3896.0,0.1128,반월동,0.5224,0.5224,1.0,4,ADD_FREQ,31240550,동,100.0,95.2,5733.5,41590-36615,94.0,127.06595,37.23757
다사6207,am,0.478714,0.45763,0.6514,0.3783,0.2732,ok,0.0,4,4,3,0.716,8.835,2074.0,761.0,0.1398,동탄6동,0.2732,0.2732,0.74867,4,ADD_FREQ,31240700,동,47.87,45.76,518.5,41590-55459,170.4,127.07762,37.16549
다사6208,am,0.293866,0.425422,-0.0623,0.2634,-0.3256,mid,0.0,2,3,2,0.6315,7.866,228.0,697.0,0.3509,동탄6동,-0.3256,-0.3256,0.43884,2,ADD_FREQ,31240700,동,29.39,42.54,57.0,41590-36424,221.1,127.07757,37.17451
다사6209,am,0.594334,0.882071,1.0978,1.8923,-0.7945,ok,0.0,1,4,4,0.922,175.572,1508.0,2891.0,0.0995,동탄6동,-0.7945,-0.7945,0.6974,4,ADD_FREQ,31240700,동,59.43,88.21,377.0,41590-36412,46.8,127.07752,37.18352
다사6210,am,1.0,0.972317,2.664,2.2142,0.4499,ok,0.0,4,4,4,0.8742,669.284,16916.0,4792.0,0.0632,동탄2동,0.4499,0.4499,1.0,4,ADD_FREQ,31240600,동,100.0,97.23,4229.0,41590-37669,75.5,127.07747,37.19254
다사6211,am,0.945549,0.733565,2.4538,1.3625,1.0913,need,1.56978,5,4,4,0.4602,122.528,7429.0,8499.0,0.0664,동탄1동,1.0913,1.0913,0.93185,4,NEW_STOP,31240610,동,94.55,73.36,1857.2,41590-55724,323.9,127.07742,37.20155
다사6212,am,1.0,0.991017,2.664,2.2809,0.3832,ok,0.0,4,4,4,0.9592,897.142,13931.0,4049.0,0.0576,동탄1동,0.3832,0.3832,1.0,4,ADD_FREQ,31240610,동,100.0,99.1,3482.8,41590-37758,24.5,127.07737,37.21056
다사6213,am,0.863689,0.840648,2.1378,1.7445,0.3932,ok,0.0,4,4,4,0.5767,228.729,1825.0,9918.0,0.0312,동탄1동,0.3932,0.3932,0.72738,4,ADD_FREQ,31240610,동,86.37,84.06,456.2,41590-36414,254.0,127.07732,37.21958
다사6307,am,0.713631,0.61349,1.5584,0.9342,0.6242,ok,0.0,4,4,4,0.8263,25.796,2005.0,6769.0,0.0758,동탄6동,0.6242,0.6242,0.74081,4,ADD_FREQ,31240700,동,71.36,61.35,501.2,41590-55092,104.2,127.08889,37.16553
다사6308,am,0.548438,0.52832,0.9206,0.6304,0.2902,ok,0.0,4,4,3,0.6837,16.789,182.0,6467.0,0.0275,동탄6동,0.2902,0.2902,0.40802,2,ADD_FREQ,31240700,동,54.84,52.83,45.5,41590-55103,189.8,127.08884,37.17455
다사6309,am,0.835466,0.647417,2.0288,1.0552,0.9735,need,1.33004,5,4,4,0.3842,71.794,5050.0,2978.0,0.0531,동탄6동,0.9735,0.9735,0.87449,4,NEW_STOP,31240700,동,83.55,64.74,1262.5,41590-36704,369.5,127.08879,37.18356
다사6310,am,0.867088,0.762474,2.1509,1.4657,0.6852,ok,0.0,4,4,4,0.7702,90.578,9365.0,1250.0,0.0479,동탄6동,0.6852,0.6852,0.96404,4,ADD_FREQ,31240700,동,86.71,76.25,2341.2,41590-55761,137.9,127.08874,37.19258
다사6311,am,0.903735,0.654393,2.2924,1.0801,1.2122,need,1.70118,6,4,4,0.4317,69.893,8976.0,3032.0,0.0392,동탄6동,1.2122,1.2122,0.95853,4,NEW_STOP,31240700,동,90.37,65.44,2244.0,41590-37134,341.0,127.08869,37.20159
다사6312,am,0.920839,0.916485,2.3584,2.015,0.3434,ok,0.0,4,4,4,0.7172,322.472,4060.0,13906.0,0.0438,동탄5동,0.3434,0.3434,0.84168,4,ADD_FREQ,31240650,동,92.08,91.65,1015.0,41590-55937,169.7,127.08864,37.2106
다사6406,am,0.712903,0.945147,1.5556,2.1173,-0.5617,ok,0.0,2,4,4,0.7507,379.425,1151.0,1668.0,0.1025,동탄8동,-0.5617,-0.5617,0.65793,4,ADD_FREQ,31240710,동,71.29,94.51,287.8,41590-55519,149.6,127.1002,37.15656
다사6407,am,0.980782,0.921155,2.5898,2.0317,0.5582,ok,0.0,4,4,4,0.8108,285.495,12808.0,2484.0,0.041,동탄7동,0.5582,0.5582,1.0,4,ADD_FREQ,31240691,동,98.08,92.12,3202.0,41590-55592,113.5,127.10015,37.16557
다사6408,am,0.928003,0.801532,2.3861,1.605,0.7811,need,1.1301,5,4,4,0.5965,163.962,9072.0,1936.0,0.0592,동탄7동,0.7811,0.7811,0.95952,4,ADD_FREQ,31240691,동,92.8,80.15,2268.0,41590-55475,242.1,127.1001,37.17459
다사6409,am,0.778671,0.883119,1.8095,1.896,-0.0865,ok,0.0,3,4,4,0.5507,330.614,2132.0,628.0,0.0905,동탄6동,-0.0865,-0.0865,0.7497,4,ADD_FREQ,31240700,동,77.87,88.31,533.0,41590-36487,269.6,127.10005,37.1836
다사6410,am,0.960883,0.955817,2.513,2.1553,0.3577,ok,0.0,4,4,4,0.7992,564.21,7519.0,1837.0,0.0464,동탄4동,0.3577,0.3577,0.93364,4,ADD_FREQ,31240640,동,96.09,95.58,1879.8,41590-36384,120.5,127.10001,37.19261
다사6411,am,1.0,0.92388,2.664,2.0414,0.6226,ok,0.0,4,4,4,0.654,595.876,20510.0,6414.0,0.0348,동탄4동,0.6226,0.6226,1.0,4,ADD_FREQ,31240640,동,100.0,92.39,5127.5,41590-36447,207.6,127.09996,37.20163
다사6412,am,0.977752,0.963517,2.5781,2.1828,0.3953,ok,0.0,4,4,4,0.8342,493.154,8765.0,19251.0,0.0609,동탄5동,0.3953,0.3953,0.9555,4,ADD_FREQ,31240650,동,97.78,96.35,2191.2,41590-55852,99.5,127.09991,37.21064
다사6505,am,0.026224,0.011,-1.0956,-1.2149,0.0267,mid,0.0,3,0,0,0.05,0.0,8.0,0.0,0.0,동탄8동,0.0267,0.1193,0.05245,0,DRT,31240710,동,2.62,1.1,2.0,41590-36944,936.4,127.1115,37.14758
다사6506,am,0.848653,0.990063,2.0797,2.2775,-0.1978,ok,0.0,3,4,4,0.9548,454.907,7097.0,1431.0,0.0666,동탄8동,-0.1978,-0.1978,0.92359,4,ADD_FREQ,31240710,동,84.87,99.01,1774.2,41590-55684,27.1,127.11146,37.1566
다사6507,am,1.0,0.930113,2.664,2.0636,0.6004,ok,0.0,4,4,4,0.6823,675.417,18345.0,3588.0,0.0524,동탄8동,0.6004,0.6004,1.0,4,ADD_FREQ,31240710,동,100.0,93.01,4586.2,41590-55505,190.6,127.11141,37.16561
