grid_id,period,daytype,boardings,potential,board_day,freq,coverage,nearest_stop_id,nearest_stop_m,rail_m,stops_n,pop,workers,elderly_ratio
다사4311,day,wd,1.453,42.75,3.199,12.99,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,pm,wd,0.492,10.18,3.199,7.633,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,night,wd,0.124,6.77,3.199,0.43,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,am,we,0.429,7.54,5.69,7.499,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,day,we,3.108,42.3,5.69,12.99,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,pm,we,0.848,10.51,5.69,7.633,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4311,night,we,0.297,8.54,5.69,0.43,0.6497,41590-37648,280.3,6813.5,5,84.0,464.0,0.0595
다사4312,am,wd,1.866,15.56,10.097,9.226,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,day,wd,4.585,86.88,10.097,19.246,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,pm,wd,1.551,20.29,10.097,9.476,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,night,wd,0.391,13.19,10.097,0.804,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,am,we,1.175,15.06,15.588,8.551,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,day,we,8.515,85.92,15.588,19.246,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,pm,we,2.324,20.95,15.588,9.4,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4312,night,we,0.814,16.72,15.588,0.804,0.5596,41590-37035,352.3,6014.1,7,186.0,678.0,0.1667
다사4313,am,wd,1.825,16.71,9.871,6.312,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,day,wd,4.482,91.67,9.871,8.416,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,pm,wd,1.517,21.75,9.871,6.312,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,night,wd,0.382,14.46,9.871,0.701,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,am,we,0.928,16.16,12.318,6.312,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,day,we,6.729,90.59,12.318,8.416,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,pm,we,1.837,22.47,12.318,6.312,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4313,night,we,0.643,18.27,12.318,0.701,0.4113,41590-55842,470.9,5074.4,6,210.0,1179.0,0.0619
다사4314,am,wd,15.183,14.78,82.136,92.079,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,day,wd,37.298,83.92,82.136,214.958,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,pm,wd,12.621,18.26,82.136,92.079,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,night,wd,3.179,11.26,82.136,6.387,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,am,we,5.776,14.4,76.64,83.887,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,day,we,41.866,82.59,76.64,196.012,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,pm,we,11.428,18.9,76.64,83.887,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4314,night,we,4.0,14.47,76.64,5.773,0.624,41590-55087,300.8,4162.4,8,163.0,145.0,0.2822
다사4315,am,wd,50.473,100.85,273.048,155.564,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,day,wd,123.99,575.69,273.048,342.599,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,pm,wd,41.956,125.79,273.048,155.564,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,night,wd,10.568,76.39,273.048,12.068,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,am,we,13.046,98.17,173.097,140.698,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,day,we,94.558,566.45,173.097,308.286,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,pm,we,25.81,129.99,173.097,140.698,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4315,night,we,9.035,98.53,173.097,10.863,0.9231,41590-37161,61.5,3301.0,12,1253.0,521.0,0.2338
다사4316,am,wd,13.908,43.81,75.241,8.141,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,day,wd,34.167,246.02,75.241,12.461,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,pm,wd,11.561,56.41,75.241,8.287,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,night,wd,2.912,36.21,75.241,0.467,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,am,we,2.795,42.48,37.083,8.141,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,day,we,20.257,243.05,37.083,12.461,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,pm,we,5.529,58.3,37.083,8.287,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4316,night,we,1.935,46.0,37.083,0.467,0.5595,41590-60124,352.4,2543.8,6,550.0,30.0,0.1927
다사4317,am,wd,7.675,7.64,41.521,2.964,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,day,wd,18.855,44.73,41.521,5.16,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,pm,wd,6.38,8.89,41.521,2.999,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,night,wd,1.607,5.24,41.521,0.114,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,am,we,1.519,7.53,20.151,2.732,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,day,we,11.008,43.72,20.151,4.959,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,pm,we,3.005,9.27,20.151,2.767,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4317,night,we,1.052,6.84,20.151,0.114,0.1853,41590-60123,651.7,2011.8,7,93.0,8.0,0.5269
다사4318,am,wd,0.124,0.0,0.67,0.952,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,day,wd,0.304,0.0,0.67,1.649,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,pm,wd,0.103,0.0,0.67,0.969,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,night,wd,0.026,0.0,0.67,0.055,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,am,we,0.011,0.0,0.15,0.952,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,day,we,0.082,0.0,0.15,1.649,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,pm,we,0.022,0.0,0.15,0.969,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4318,night,we,0.008,0.0,0.15,0.055,0.2062,41590-37187,635.0,1903.3,4,0.0,3.0,0.0
다사4400,am,wd,0.278,12.39,1.503,0.641,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,day,wd,0.683,69.99,1.503,1.952,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,pm,wd,0.231,15.56,1.503,0.641,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,night,wd,0.058,9.84,1.503,0.146,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,am,we,0.215,12.06,2.852,0.339,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,day,we,1.558,68.92,2.852,0.866,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,pm,we,0.425,16.12,2.852,0.339,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4400,night,we,0.149,12.58,2.852,0.01,0.05,41590-37179,777.8,16747.6,2,153.0,398.0,0.2353
다사4401,am,wd,10.262,13.29,55.517,45.295,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,day,wd,25.21,74.94,55.517,140.796,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,pm,wd,8.531,16.44,55.517,45.295,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,night,wd,2.149,10.13,55.517,11.255,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,am,we,6.286,12.93,83.4,22.882,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,day,we,45.559,73.82,83.4,60.112,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,pm,we,12.435,17.01,83.4,22.882,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4401,night,we,4.353,13.01,83.4,1.17,0.6021,41590-36898,318.3,15765.0,9,174.0,515.0,0.1667
다사4402,am,wd,1.083,21.19,5.859,7.531,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,day,wd,2.661,122.25,5.859,23.627,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,pm,wd,0.9,26.11,5.859,7.531,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,night,wd,0.227,15.56,5.859,0.717,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,am,we,0.45,20.65,5.964,7.531,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,day,we,3.258,120.15,5.964,23.627,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,pm,we,0.889,26.99,5.964,7.531,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4402,night,we,0.311,20.16,5.964,0.717,0.5268,41590-37437,378.5,14785.8,9,252.0,236.0,0.3333
다사4403,am,wd,0.019,2.78,0.102,0.211,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,day,wd,0.046,15.48,0.102,0.337,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,pm,wd,0.016,3.54,0.102,0.211,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,night,wd,0.004,2.3,0.102,0.012,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,am,we,0.012,2.7,0.153,0.211,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,day,we,0.084,15.28,0.153,0.337,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,pm,we,0.023,3.66,0.153,0.211,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4403,night,we,0.008,2.92,0.153,0.012,0.05,41590-36735,761.2,13809.5,2,28.0,105.0,0.1786
다사4404,am,wd,0.26,12.6,1.409,0.709,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,day,wd,0.64,70.05,1.409,1.485,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,pm,wd,0.217,16.15,1.409,0.859,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,night,wd,0.055,10.53,1.409,0.028,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,am,we,0.156,12.24,2.07,0.709,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,day,we,1.131,69.27,2.07,1.485,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,pm,we,0.309,16.72,2.07,0.859,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4404,night,we,0.108,13.34,2.07,0.028,0.2125,41590-55942,630.0,12835.9,4,150.0,402.0,0.1533
다사4405,am,wd,0.402,19.94,2.177,1.936,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,day,wd,0.989,113.92,2.177,3.702,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,pm,wd,0.335,24.36,2.177,2.193,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,night,wd,0.084,14.62,2.177,0.088,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,am,we,0.258,19.47,3.418,1.936,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,day,we,1.867,111.99,3.418,3.702,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,pm,we,0.51,25.23,3.418,2.193,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4405,night,we,0.178,18.92,3.418,0.088,0.6758,41590-55846,259.4,11867.6,8,233.0,407.0,0.279
다사4406,am,wd,0.999,20.64,5.407,3.312,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,day,wd,2.455,116.74,5.407,5.299,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,pm,wd,0.831,26.19,5.407,3.312,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,night,wd,0.209,16.2,5.407,0.184,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,am,we,0.931,20.04,12.356,3.312,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,day,we,6.75,115.26,12.356,5.299,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,pm,we,1.842,27.03,12.356,3.312,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4406,night,we,0.645,20.76,12.356,0.184,0.4136,41590-37052,469.1,10904.2,6,239.0,299.0,0.1967
다사4407,am,wd,6.171,22.18,33.385,1.039,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,day,wd,15.16,122.0,33.385,1.662,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,pm,wd,5.13,28.8,33.385,1.039,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,night,wd,1.292,19.02,33.385,0.058,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,am,we,4.152,21.48,55.094,1.039,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,day,we,30.096,120.73,55.094,1.662,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,pm,we,8.215,29.77,55.094,1.039,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4407,night,we,2.876,24.05,55.094,0.058,0.8369,41590-55642,130.4,9948.9,9,281.0,1075.0,0.0641
다사4408,am,wd,5.818,29.62,31.476,10.19,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,day,wd,14.293,165.2,31.476,16.304,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,pm,wd,4.837,37.92,31.476,10.19,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,night,wd,1.218,24.19,31.476,0.566,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,am,we,3.902,28.72,51.77,10.19,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,day,we,28.281,163.25,51.77,16.304,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,pm,we,7.719,39.16,51.77,10.19,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4408,night,we,2.702,30.8,51.77,0.566,0.7812,41590-37182,175.0,9003.3,7,364.0,1167.0,0.1346
다사4409,am,wd,0.141,16.66,0.763,0.569,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,day,wd,0.346,93.07,0.763,0.95,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,pm,wd,0.117,21.47,0.763,0.569,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,night,wd,0.03,13.96,0.763,0.012,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,am,we,0.087,16.16,1.159,0.569,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,day,we,0.633,91.86,1.159,0.95,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,pm,we,0.173,22.21,1.159,0.569,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4409,night,we,0.06,17.72,1.159,0.012,0.0734,41590-60042,741.2,8069.9,6,199.0,915.0,0.1809
다사4410,am,wd,1.865,12.5,10.088,8.74,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,day,wd,4.581,70.38,10.088,15.487,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,pm,wd,1.55,15.6,10.088,8.77,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,night,wd,0.39,9.92,10.088,0.245,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,am,we,1.271,12.18,16.868,8.74,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,day,we,9.215,69.25,16.868,15.487,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,pm,we,2.515,16.17,16.868,8.77,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4410,night,we,0.88,12.68,16.868,0.245,0.7412,41590-36973,207.1,7155.5,15,134.0,420.0,0.2687
다사4411,am,wd,5.921,23.02,32.03,17.32,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,day,wd,14.545,130.72,32.03,35.43,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,pm,wd,4.922,28.2,32.03,17.587,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,night,wd,1.24,17.35,32.03,0.622,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,am,we,2.938,22.46,38.987,17.32,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,day,we,21.298,128.43,38.987,35.43,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,pm,we,5.813,29.22,38.987,17.587,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4411,night,we,2.035,22.35,38.987,0.622,0.6801,41590-37713,255.9,6267.5,20,280.0,693.0,0.2679
다사4412,am,wd,0.651,11.03,3.521,2.611,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,day,wd,1.599,62.94,3.521,8.409,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,pm,wd,0.541,13.6,3.521,2.711,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,night,wd,0.136,8.44,3.521,0.0,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,am,we,0.423,10.76,5.617,2.611,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,day,we,3.068,61.82,5.617,8.409,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,pm,we,0.838,14.09,5.617,2.711,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4412,night,we,0.293,10.85,5.617,0.0,0.4839,41590-55823,412.9,5417.1,6,121.0,194.0,0.3388
다사4413,am,wd,1.093,1.28,5.913,7.92,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,day,wd,2.685,7.45,5.913,17.224,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,pm,wd,0.909,1.4,5.913,8.001,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,night,wd,0.229,0.78,5.913,0.294,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,am,we,0.203,1.27,2.7,7.92,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,day,we,1.475,7.25,2.7,17.224,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,pm,we,0.403,1.47,2.7,8.001,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4413,night,we,0.141,1.04,2.7,0.294,0.6193,41590-37755,304.6,4628.7,4,13.0,154.0,0.3846
다사4414,am,wd,0.192,12.52,1.036,13.157,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,day,wd,0.47,72.29,1.036,29.578,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,pm,wd,0.159,15.61,1.036,13.23,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,night,wd,0.04,9.18,1.036,0.606,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,am,we,0.039,12.17,0.52,12.853,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,day,we,0.284,71.17,0.52,28.858,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,pm,we,0.078,16.1,0.52,12.926,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4414,night,we,0.027,11.9,0.52,0.606,0.5587,41590-55380,353.0,3816.3,6,133.0,114.0,0.3308
다사4415,am,wd,79.701,88.26,431.166,126.761,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,day,wd,195.791,502.23,431.166,285.214,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,pm,wd,66.252,112.88,431.166,126.972,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,night,wd,16.687,68.87,431.166,9.855,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,am,we,14.925,85.54,198.018,115.684,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,day,we,108.172,495.35,198.018,256.656,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,pm,we,29.526,116.24,198.018,115.896,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4415,night,we,10.335,88.58,198.018,8.74,0.9506,41590-37186,39.5,2851.9,20,1105.0,955.0,0.181
다사4416,am,wd,74.226,162.91,401.547,47.11,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,day,wd,182.341,928.22,401.547,88.583,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,pm,wd,61.701,201.28,401.547,47.362,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,night,wd,15.541,122.96,401.547,0.811,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,am,we,18.54,158.83,245.993,38.419,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,day,we,134.38,913.75,245.993,81.044,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,pm,we,36.679,208.37,245.993,38.671,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4416,night,we,12.839,158.28,245.993,0.811,0.8526,41590-60020,117.9,1926.2,12,2017.0,304.0,0.2593
다사4417,am,wd,14.443,8.65,78.132,22.881,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,day,wd,35.479,50.53,78.132,43.617,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,pm,wd,12.006,10.76,78.132,22.982,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,night,wd,3.024,6.4,78.132,0.326,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,am,we,3.701,8.44,49.099,18.346,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,day,we,26.822,49.64,49.099,39.684,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,pm,we,7.321,11.13,49.099,18.448,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4417,night,we,2.563,8.3,49.099,0.326,0.7047,41590-37729,236.2,1133.3,6,78.0,66.0,0.5641
다사4418,am,wd,6.839,33.8,36.997,33.943,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,day,wd,16.8,196.18,36.997,73.965,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,pm,wd,5.685,40.36,36.997,34.049,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,night,wd,1.432,23.72,36.997,1.356,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,am,we,1.629,33.12,21.616,30.188,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,day,we,11.808,192.31,21.616,69.079,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,pm,we,3.223,41.88,21.616,30.293,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4418,night,we,1.128,30.89,21.616,1.356,0.5802,41590-37599,335.8,926.9,15,395.0,177.0,0.4025
다사4419,am,wd,0.0,5.75,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,day,wd,0.0,33.4,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,pm,wd,0.0,6.9,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,night,wd,0.0,4.18,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,am,we,0.0,5.65,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,day,we,0.0,32.71,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,pm,we,0.0,7.18,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4419,night,we,0.0,5.42,0.0,0.0,0.1766,41590-37187,658.7,1559.6,4,48.0,3.0,0.6458
다사4500,am,wd,0.0,13.5,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
다사4500,day,wd,0.0,76.68,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
다사4500,pm,wd,0.0,17.09,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
다사4500,night,wd,0.0,10.35,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
다사4500,am,we,0.0,13.09,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
다사4500,day,we,0.0,75.61,0.0,0.0,0.7762,41590-55480,179.1,16593.3,5,138.0,195.0,0.2246
