grid_id,period,D,S,zD,zS,mi,quadrant,priority,bin_mi,bin_demand,bin_supply,coverage,freq,pop,workers,elderly_ratio,region,mi_raw,mi_naive,nf,bin_flow,action,region_code,region_kind,d_score,s_score,flow_trips_per_day,nearest_stop_id,nearest_stop_m,lon,lat
다사4213,day,0.566199,0.418464,0.6485,0.0742,0.5743,mid,0.0,4,3,2,0.441,10.151,380.0,2522.0,0.0132,남양읍,0.5743,0.5743,0.59803,3,NEW_STOP,31240150,읍,56.62,41.85,95.0,41590-55345,335.4,126.8519,37.21856
다사4214,day,0.509764,0.611893,0.434,0.7365,-0.3026,ok,0.0,2,3,3,0.117,80.241,163.0,552.0,0.2577,비봉면,-0.3026,-0.3026,0.51536,2,DRT,31240330,면,50.98,61.19,40.8,41590-55393,529.8,126.85183,37.22757
다사4215,day,0.243827,0.134305,-0.5771,-0.8988,0.2311,drt,0.0,3,1,1,0.05,1.522,108.0,27.0,0.5093,비봉면,0.2311,0.3217,0.47446,1,DRT,31240330,면,24.38,13.43,27.0,41590-55829,687.6,126.85175,37.23659
다사4216,day,0.289618,0.465575,-0.403,0.2355,-0.513,mid,0.0,2,1,2,0.5407,12.47,138.0,45.0,0.5435,비봉면,-0.513,-0.6385,0.50878,2,ADD_FREQ,31240330,면,28.96,46.56,34.5,41590-55828,275.6,126.85167,37.2456
다사4217,day,0.312317,0.605944,-0.3167,0.7162,-0.8715,over,0.0,1,2,3,0.6632,30.543,123.0,51.0,0.3577,비봉면,-0.8715,-1.0329,0.48442,1,ADD_FREQ,31240330,면,31.23,60.59,30.8,41590-55871,202.1,126.85159,37.25461
다사4218,day,0.063493,0.192787,-1.2627,-0.6986,-0.169,mid,0.0,3,0,1,0.05,2.911,0.0,15.0,0.0,비봉면,-0.169,-0.5641,0.0,0,DRT,31240330,면,6.35,19.28,0.0,41590-55833,631.4,126.85152,37.26363
다사4300,day,0.560368,0.550544,0.6263,0.5265,0.0999,mid,0.0,3,3,3,0.8055,15.458,278.0,970.0,0.1403,장안면,0.0999,0.0999,0.56343,3,ADD_FREQ,31240390,면,56.04,55.05,69.5,41590-36706,116.7,126.86416,37.10144
다사4301,day,0.288999,0.120624,-0.4053,-0.9457,0.4335,drt,0.0,4,1,1,0.05,1.276,155.0,1232.0,0.0645,팔탄면,0.4335,0.5403,0.50057,2,DRT,31240380,면,28.9,12.06,38.8,41590-36845,766.6,126.86408,37.11046
다사4302,day,0.422226,0.567096,0.1012,0.5831,-0.482,mid,0.0,2,2,3,0.5557,27.144,128.0,396.0,0.2422,팔탄면,-0.482,-0.482,0.49634,2,ADD_FREQ,31240380,면,42.22,56.71,32.0,41590-36899,266.6,126.864,37.11947
다사4303,day,0.550898,0.557132,0.5903,0.549,0.0413,ok,0.0,3,3,3,0.5762,24.248,351.0,1155.0,0.0456,팔탄면,0.0413,0.0413,0.5853,3,ADD_FREQ,31240380,면,55.09,55.71,87.8,41590-55650,254.3,126.86393,37.12848
다사4304,day,0.560628,0.583574,0.6273,0.6396,-0.0122,ok,0.0,3,3,3,0.8347,19.095,403.0,924.0,0.2605,팔탄면,-0.0122,-0.0122,0.61023,3,ADD_FREQ,31240380,면,56.06,58.36,100.8,41590-55649,99.2,126.86385,37.1375
다사4305,day,0.233916,0.020143,-0.6148,-1.2897,0.472,drt,0.0,4,1,1,0.05,0.071,103.0,196.0,0.2233,팔탄면,0.472,0.675,0.46483,1,DRT,31240380,면,23.39,2.01,25.8,41590-55846,740.9,126.86378,37.14651
다사4306,day,0.511637,0.11858,0.4411,-0.9527,1.3937,need,1.8821,6,3,1,0.539,0.0,355.0,923.0,0.2394,팔탄면,1.3937,1.3937,0.59606,3,ADD_FREQ,31240380,면,51.16,11.86,88.8,41590-36930,276.6,126.8637,37.15553
다사4307,day,0.409124,0.011,0.0513,-1.321,1.3724,mid,0.0,6,2,0,0.05,0.0,187.0,600.0,0.1658,팔탄면,1.3724,1.3724,0.52648,2,DRT,31240380,면,40.91,1.1,46.8,41590-55644,573.5,126.86363,37.16454
다사4308,day,0.252065,0.205179,-0.5458,-0.6561,0.081,drt,0.0,3,1,1,0.7463,0.36,123.0,139.0,0.4634,남양읍,0.081,0.1104,0.48941,2,ADD_FREQ,31240150,읍,25.21,20.52,30.8,41590-37173,152.2,126.86355,37.17355
다사4309,day,0.548292,0.442096,0.5804,0.1551,0.4253,mid,0.0,4,3,2,0.5788,9.605,296.0,2064.0,0.1588,팔탄면,0.4253,0.4253,0.57222,3,ADD_FREQ,31240380,면,54.83,44.21,74.0,41590-37164,252.7,126.86348,37.18257
다사4310,day,0.342133,0.169618,-0.2033,-0.7779,0.5144,mid,0.0,4,2,1,0.05,2.287,240.0,398.0,0.1708,팔탄면,0.5144,0.5746,0.54776,2,DRT,31240380,면,34.21,16.96,60.0,41590-60085,671.9,126.8634,37.19158
다사4311,day,0.326907,0.468901,-0.2612,0.2469,-0.4417,mid,0.0,2,2,2,0.5328,12.99,84.0,464.0,0.0595,비봉면,-0.4417,-0.5081,0.44062,1,ADD_FREQ,31240330,면,32.69,46.89,21.0,41590-37648,280.3,126.86332,37.20059
다사4312,day,0.431196,0.491768,0.1353,0.3252,-0.1899,mid,0.0,3,3,2,0.4128,19.246,186.0,678.0,0.1667,남양읍,-0.1899,-0.1899,0.52211,2,NEW_STOP,31240150,읍,43.12,49.18,46.5,41590-37035,352.3,126.86325,37.20961
다사4313,day,0.418523,0.346238,0.0871,-0.1731,0.2602,mid,0.0,4,2,2,0.2152,8.416,210.0,1179.0,0.0619,비봉면,0.2602,0.2602,0.52823,2,NEW_STOP,31240330,면,41.85,34.62,52.5,41590-55842,470.9,126.86317,37.21862
다사4314,day,0.542893,0.813938,0.5599,1.4284,-0.8685,ok,0.0,1,3,4,0.4987,196.012,163.0,145.0,0.2822,비봉면,-0.8685,-0.8685,0.51754,2,NEW_STOP,31240330,면,54.29,81.39,40.8,41590-55087,300.8,126.8631,37.22763
다사4315,day,0.715592,0.961798,1.2165,1.9347,-0.7182,ok,0.0,1,4,4,0.8975,308.286,1253.0,521.0,0.2338,비봉면,-0.7182,-0.7182,0.74149,4,ADD_FREQ,31240330,면,71.56,96.18,313.2,41590-37161,61.5,126.86302,37.23665
다사4316,day,0.552417,0.437326,0.5961,0.1388,0.4573,mid,0.0,4,3,2,0.4127,12.461,550.0,30.0,0.1927,비봉면,0.4573,0.4573,0.64283,3,NEW_STOP,31240330,면,55.24,43.73,137.5,41590-60124,352.4,126.86295,37.24566
다사4317,day,0.409953,0.248918,0.0545,-0.5064,0.5609,mid,0.0,4,2,1,0.05,4.959,93.0,8.0,0.5269,비봉면,0.5609,0.5609,0.4444,1,DRT,31240330,면,41.0,24.89,23.2,41590-60123,651.7,126.86287,37.25467
다사4318,day,0.0059,0.140853,-1.4816,-0.8764,-0.0387,mid,0.0,3,0,1,0.05,1.649,0.0,3.0,0.0,비봉면,-0.0387,-0.6052,0.0,0,DRT,31240330,면,0.59,14.09,0.0,41590-37187,635.0,126.86279,37.26369
다사4400,day,0.319125,0.094149,-0.2908,-1.0363,0.6379,mid,0.0,4,2,1,0.05,0.866,153.0,398.0,0.2353,장안면,0.6379,0.7455,0.49666,2,DRT,31240390,면,31.91,9.41,38.2,41590-37179,777.8,126.87541,37.1015
다사4401,day,0.542672,0.651493,0.5591,0.8721,-0.3131,ok,0.0,2,3,3,0.4695,60.112,174.0,515.0,0.1667,팔탄면,-0.3131,-0.3131,0.50458,2,NEW_STOP,31240380,면,54.27,65.15,43.5,41590-36898,318.3,126.87533,37.11052
다사4402,day,0.389777,0.508272,-0.0222,0.3817,-0.3936,mid,0.0,2,2,3,0.3692,23.627,252.0,236.0,0.3333,팔탄면,-0.3936,-0.4039,0.56093,3,NEW_STOP,31240380,면,38.98,50.83,63.0,41590-37437,378.5,126.87526,37.11953
다사4403,day,0.169159,0.049713,-0.8609,-1.1885,0.1855,mid,0.0,3,0,1,0.05,0.337,28.0,105.0,0.1786,팔탄면,0.1855,0.3275,0.32624,0,DRT,31240380,면,16.92,4.97,7.0,41590-36735,761.2,126.87519,37.12854
다사4404,day,0.305617,0.132335,-0.3422,-0.9056,0.4687,mid,0.0,4,2,1,0.05,1.485,150.0,402.0,0.1533,팔탄면,0.4687,0.5634,0.49724,2,DRT,31240380,면,30.56,13.23,37.5,41590-55942,630.0,126.87511,37.13756
다사4405,day,0.355811,0.331225,-0.1513,-0.2245,0.0672,mid,0.0,3,2,2,0.5677,3.702,233.0,407.0,0.279,팔탄면,0.0672,0.0732,0.55278,3,ADD_FREQ,31240380,면,35.58,33.12,58.2,41590-55846,259.4,126.87504,37.14657
다사4406,day,0.432665,0.293311,0.1408,-0.3544,0.4952,mid,0.0,4,3,1,0.2182,5.299,239.0,299.0,0.1967,팔탄면,0.4952,0.4952,0.55612,3,NEW_STOP,31240380,면,43.27,29.33,59.8,41590-37052,469.1,126.87496,37.15559
다사4407,day,0.540556,0.302693,0.551,-0.3222,0.8732,need,0.91616,5,3,1,0.7827,1.662,281.0,1075.0,0.0641,팔탄면,0.8732,0.8732,0.56149,3,ADD_FREQ,31240380,면,54.06,30.27,70.2,41590-55642,130.4,126.87489,37.1646
다사4408,day,0.553516,0.535849,0.6003,0.4761,0.1241,ok,0.0,3,3,3,0.7083,16.304,364.0,1167.0,0.1346,팔탄면,0.1241,0.1241,0.59652,3,ADD_FREQ,31240380,면,55.35,53.58,91.0,41590-37182,175.0,126.87482,37.17361
다사4409,day,0.301838,0.100018,-0.3565,-1.0162,0.5444,drt,0.0,4,2,1,0.05,0.95,199.0,915.0,0.1809,팔탄면,0.5444,0.6597,0.52984,2,DRT,31240380,면,30.18,10.0,49.8,41590-60042,741.2,126.87474,37.18263
다사4410,day,0.424116,0.517632,0.1083,0.4138,-0.3054,mid,0.0,2,2,3,0.6548,15.487,134.0,420.0,0.2687,팔탄면,-0.3054,-0.3054,0.49721,2,ADD_FREQ,31240380,면,42.41,51.76,33.5,41590-36973,207.1,126.87467,37.19164
다사4411,day,0.518953,0.605417,0.4689,0.7144,-0.2455,ok,0.0,3,3,3,0.5735,35.43,280.0,693.0,0.2679,비봉면,-0.2455,-0.2455,0.56866,3,ADD_FREQ,31240330,면,51.9,60.54,70.0,41590-37713,255.9,126.87459,37.20065
다사4412,day,0.347937,0.367406,-0.1813,-0.1006,-0.073,mid,0.0,3,2,2,0.3118,8.409,121.0,194.0,0.3388,비봉면,-0.073,-0.0806,0.48414,1,NEW_STOP,31240330,면,34.79,36.74,30.2,41590-55823,412.9,126.87452,37.20967
다사4413,day,0.191663,0.495233,-0.7754,0.3371,-0.6834,over,0.0,2,0,2,0.4923,17.224,13.0,154.0,0.3846,비봉면,-0.6834,-1.1125,0.24675,0,NEW_STOP,31240330,면,19.17,49.52,3.2,41590-37755,304.6,126.87444,37.21868
다사4414,day,0.269,0.543296,-0.4814,0.5016,-0.7528,over,0.0,1,1,3,0.4117,28.858,133.0,114.0,0.3308,비봉면,-0.7528,-0.983,0.50036,2,NEW_STOP,31240330,면,26.9,54.33,33.2,41590-55380,353.0,126.87437,37.22769
다사4415,day,0.717854,0.945519,1.2251,1.8789,-0.6539,ok,0.0,2,4,4,0.9342,256.656,1105.0,955.0,0.181,비봉면,-0.6539,-0.6539,0.72584,4,ADD_FREQ,31240330,면,71.79,94.55,276.2,41590-37186,39.5,126.8743,37.23671
다사4416,day,0.769898,0.764234,1.4229,1.2582,0.1647,ok,0.0,3,4,4,0.8035,81.044,2017.0,304.0,0.2593,비봉면,0.1647,0.1647,0.79733,4,ADD_FREQ,31240330,면,76.99,76.42,504.2,41590-60020,117.9,126.87422,37.24572
다사4417,day,0.48085,0.627362,0.324,0.7895,-0.4655,ok,0.0,2,3,3,0.6063,39.684,78.0,66.0,0.5641,비봉면,-0.4655,-0.4655,0.45893,1,ADD_FREQ,31240330,면,48.08,62.74,19.5,41590-37729,236.2,126.87415,37.25473
다사4418,day,0.500425,0.663326,0.3984,0.9126,-0.5142,ok,0.0,2,3,4,0.4403,69.079,395.0,177.0,0.4025,매송면,-0.5142,-0.5142,0.61557,3,NEW_STOP,31240310,면,50.04,66.33,98.8,41590-37599,335.8,126.87407,37.26375
다사4419,day,0.205674,0.011,-0.7221,-1.321,0.3852,mid,0.0,4,1,0,0.05,0.0,48.0,3.0,0.6458,매송면,0.3852,0.5989,0.41135,1,DRT,31240310,면,20.57,1.1,12.0,41590-37187,658.7,126.874,37.27276
다사4500,day,0.253671,0.15433,-0.5397,-0.8303,0.2142,drt,0.0,3,1,1,0.7015,0.0,138.0,195.0,0.2246,팔탄면,0.2142,0.2906,0.50734,2,ADD_FREQ,31240380,면,25.37,15.43,34.5,41590-55480,179.1,126.88666,37.10156
다사4501,day,0.501031,0.501415,0.4008,0.3582,0.0425,ok,0.0,3,3,2,0.1828,30.815,188.0,149.0,0.2872,팔탄면,0.0425,0.0425,0.5268,2,NEW_STOP,31240380,면,50.1,50.14,47.0,41590-37206,490.3,126.88659,37.11058
다사4502,day,0.482179,0.638577,0.3291,0.8279,-0.4988,ok,0.0,2,3,3,0.6578,39.649,326.0,315.0,0.2301,팔탄면,-0.4988,-0.4988,0.58569,3,ADD_FREQ,31240380,면,48.22,63.86,81.5,41590-37216,205.3,126.88652,37.11959
다사4503,day,0.433864,0.568347,0.1454,0.5874,-0.442,mid,0.0,2,3,3,0.7165,20.786,604.0,526.0,0.1871,팔탄면,-0.442,-0.442,0.6545,3,ADD_FREQ,31240380,면,43.39,56.83,151.0,41590-37360,170.1,126.88644,37.1286
다사4504,day,0.435868,0.400709,0.153,0.0134,0.1396,mid,0.0,3,3,2,0.6707,5.681,203.0,1050.0,0.0493,팔탄면,0.1396,0.1396,0.52622,2,ADD_FREQ,31240380,면,43.59,40.07,50.8,41590-37413,197.6,126.88637,37.13762
다사4505,day,0.339135,0.237793,-0.2147,-0.5445,0.2935,mid,0.0,4,2,1,0.3498,2.342,305.0,723.0,0.2131,팔탄면,0.2935,0.3297,0.57654,3,NEW_STOP,31240380,면,33.91,23.78,76.2,41590-36451,390.1,126.8863,37.14663
다사4506,day,0.45294,0.46975,0.2179,0.2498,-0.0319,mid,0.0,3,3,2,0.7665,8.574,240.0,636.0,0.2167,팔탄면,-0.0319,-0.0319,0.55051,3,ADD_FREQ,31240380,면,45.29,46.97,60.0,41590-37402,140.1,126.88623,37.15564
다사4507,day,0.55429,0.158485,0.6032,-0.816,1.4193,need,1.77817,6,3,1,0.1745,1.462,266.0,2253.0,0.203,팔탄면,1.4193,1.4193,0.56543,3,NEW_STOP,31240380,면,55.43,15.85,66.5,41590-55911,495.3,126.88615,37.16466
다사4508,day,0.574812,0.524159,0.6813,0.4361,0.2451,ok,0.0,3,3,3,0.2975,30.228,645.0,2525.0,0.0636,팔탄면,0.2451,0.2451,0.66076,3,NEW_STOP,31240380,면,57.48,52.42,161.2,41590-55004,421.5,126.88608,37.17367
다사4509,day,0.509948,0.732795,0.4347,1.1505,-0.7159,ok,0.0,1,3,4,0.7427,70.65,188.0,1200.0,0.1809,팔탄면,-0.7159,-0.7159,0.53005,2,ADD_FREQ,31240380,면,50.99,73.28,47.0,41590-55006,154.4,126.88601,37.18269
다사4510,day,0.564632,0.658823,0.6425,0.8972,-0.2547,ok,0.0,2,3,3,0.4937,61.042,321.0,1293.0,0.1371,팔탄면,-0.2547,-0.2547,0.58136,3,NEW_STOP,31240380,면,56.46,65.88,80.2,41590-37209,303.8,126.88593,37.1917
다사4511,day,0.46267,0.682637,0.2549,0.9788,-0.7239,ok,0.0,1,3,4,0.9675,32.934,111.0,755.0,0.3243,비봉면,-0.7239,-0.7239,0.4769,1,ADD_FREQ,31240330,면,46.27,68.26,27.8,41590-37213,19.5,126.88586,37.20071
다사4512,day,0.20557,0.011,-0.7225,-1.321,0.3848,mid,0.0,4,1,0,0.05,0.0,63.0,8.0,0.4127,비봉면,0.3848,0.5985,0.41114,1,DRT,31240330,면,20.56,1.1,15.8,41590-36712,956.6,126.88579,37.20973
다사4513,day,0.172855,0.011,-0.8469,-1.321,0.2724,mid,0.0,4,0,0,0.05,0.0,36.0,0.0,0.0,비봉면,0.2724,0.4741,0.34571,0,DRT,31240330,면,17.29,1.1,9.0,41590-37755,1009.1,126.88571,37.21874
다사4514,day,0.0,0.322134,-1.5041,-0.2557,-0.0,mid,0.0,3,0,2,0.05,9.321,0.0,0.0,0.0,비봉면,-0.0,-1.2484,0.0,0,DRT,31240330,면,0.0,32.21,0.0,41590-37188,664.5,126.88564,37.22775
다사4515,day,0.270521,0.578426,-0.4756,0.6219,-0.8435,over,0.0,1,1,3,0.2057,53.598,13.0,14.0,1.1538,비봉면,-0.8435,-1.0975,0.27792,0,NEW_STOP,31240330,면,27.05,57.84,3.2,41590-37207,476.6,126.88557,37.23677
다사4516,day,0.349713,0.529488,-0.1745,0.4544,-0.5711,mid,0.0,2,2,3,0.3822,27.263,93.0,160.0,0.5806,비봉면,-0.5711,-0.6289,0.47221,1,NEW_STOP,31240330,면,34.97,52.95,23.2,41590-37612,370.7,126.8855,37.24578
다사4517,day,0.137398,0.130062,-0.9817,-0.9134,-0.0338,mid,0.0,3,0,1,0.05,1.443,8.0,3.0,0.625,비봉면,-0.0338,-0.0683,0.20636,0,DRT,31240330,면,13.74,13.01,2.0,41590-37218,641.1,126.88542,37.25479
다사4518,day,0.606507,0.764343,0.8017,1.2586,-0.4568,ok,0.0,2,4,4,0.6235,109.516,846.0,172.0,0.2801,매송면,-0.4568,-0.4568,0.69818,4,ADD_FREQ,31240310,면,60.65,76.43,211.5,41590-37614,225.9,126.88535,37.26381
다사4519,day,0.44883,0.60655,0.2023,0.7182,-0.5159,mid,0.0,2,3,3,0.5547,36.901,123.0,256.0,0.3171,매송면,-0.5159,-0.5159,0.49582,2,ADD_FREQ,31240310,면,44.88,60.66,30.8,41590-37215,267.2,126.88528,37.27282
다사4520,day,0.369432,0.546071,-0.0996,0.5111,-0.5748,mid,0.0,2,2,3,0.776,15.709,190.0,703.0,0.3947,매송면,-0.5748,-0.6107,0.52571,2,ADD_FREQ,31240310,면,36.94,54.61,47.5,41590-37210,134.4,126.8852,37.28183
다사4600,day,0.900137,0.824821,1.9181,1.4656,0.4524,ok,0.0,4,4,4,0.5748,187.518,8452.0,738.0,0.0745,향남읍,0.4524,0.4524,0.96058,4,ADD_FREQ,31240140,읍,90.01,82.48,2113.0,41590-55483,255.1,126.89792,37.10162
다사4601,day,0.726517,0.655856,1.258,0.8871,0.3709,ok,0.0,4,4,3,0.5798,51.633,2852.0,384.0,0.0624,향남읍,0.3709,0.3709,0.83237,4,ADD_FREQ,31240140,읍,72.65,65.59,713.0,41590-36762,252.1,126.89784,37.11063
다사4602,day,0.544095,0.586984,0.5645,0.6512,-0.0868,ok,0.0,3,3,3,0.2963,49.127,1428.0,57.0,0.0357,향남읍,-0.0868,-0.0868,0.75253,4,NEW_STOP,31240140,읍,54.41,58.7,357.0,41590-37225,422.2,126.89777,37.11965
다사4603,day,0.843649,0.771938,1.7033,1.2846,0.4187,ok,0.0,4,4,4,0.5385,133.616,5910.0,721.0,0.1291,향남읍,0.4187,0.4187,0.92116,4,ADD_FREQ,31240140,읍,84.36,77.19,1477.5,41590-36908,276.9,126.8977,37.12866
다사4604,day,0.440058,0.668103,0.1689,0.929,-0.7601,mid,0.0,1,3,4,0.6782,48.054,216.0,714.0,0.5509,향남읍,-0.7601,-0.7601,0.5445,2,ADD_FREQ,31240140,읍,44.01,66.81,54.0,41590-55114,193.1,126.89763,37.13767
다사4605,day,0.452397,0.753891,0.2159,1.2228,-1.0069,mid,0.0,1,3,4,0.6912,90.383,153.0,436.0,0.1895,팔탄면,-1.0069,-1.0069,0.50297,2,ADD_FREQ,31240380,면,45.24,75.39,38.2,41590-37234,185.3,126.89756,37.14669
다사4606,day,0.527426,0.793889,0.5011,1.3597,-0.8586,ok,0.0,1,3,4,0.773,106.778,135.0,581.0,0.1333,팔탄면,-0.8586,-0.8586,0.4811,1,ADD_FREQ,31240380,면,52.74,79.39,33.8,41590-36803,136.2,126.89749,37.1557
다사4607,day,0.669787,0.660036,1.0423,0.9014,0.1409,ok,0.0,3,4,4,0.528,58.16,739.0,2845.0,0.161,팔탄면,0.1409,0.1409,0.67925,4,ADD_FREQ,31240380,면,66.98,66.0,184.8,41590-55387,283.2,126.89742,37.16472
다사4608,day,0.559108,0.503115,0.6215,0.3641,0.2575,ok,0.0,4,3,2,0.2502,27.834,318.0,1387.0,0.1069,팔탄면,0.2575,0.2575,0.57944,3,NEW_STOP,31240380,면,55.91,50.31,79.5,41590-55876,449.9,126.89734,37.17373
다사4609,day,0.245965,0.011,-0.5689,-1.321,0.5434,drt,0.0,4,1,0,0.05,0.0,133.0,103.0,0.2331,팔탄면,0.5434,0.7521,0.49193,2,DRT,31240380,면,24.6,1.1,33.2,41590-37766,852.4,126.89727,37.18274
다사4610,day,0.341499,0.235659,-0.2058,-0.5518,0.3094,mid,0.0,4,2,1,0.3445,2.318,134.0,593.0,0.2687,팔탄면,0.3094,0.346,0.49002,2,NEW_STOP,31240380,면,34.15,23.57,33.5,41590-37249,393.3,126.8972,37.19176
다사4611,day,0.403585,0.574653,0.0303,0.609,-0.5769,mid,0.0,2,2,3,0.77,19.911,193.0,289.0,0.5078,비봉면,-0.5769,-0.5787,0.53459,2,ADD_FREQ,31240330,면,40.36,57.47,48.2,41590-37233,138.0,126.89713,37.20077
다사4612,day,0.215001,0.060619,-0.6867,-1.1511,0.3075,mid,0.0,4,1,1,0.05,0.451,58.0,30.0,0.5862,비봉면,0.3075,0.4645,0.4189,1,DRT,31240330,면,21.5,6.06,14.5,41590-37226,753.7,126.89706,37.20978
다사4613,day,0.103478,0.011,-1.1107,-1.321,0.0866,mid,0.0,3,0,0,0.05,0.0,8.0,0.0,0.625,비봉면,0.0866,0.2104,0.20696,0,DRT,31240330,면,10.35,1.1,2.0,41590-37226,1665.6,126.89699,37.2188
다사4614,day,0.190107,0.011,-0.7813,-1.321,0.3298,mid,0.0,4,0,0,0.05,0.0,28.0,3.0,0.8214,비봉면,0.3298,0.5397,0.38021,1,DRT,31240330,면,19.01,1.1,7.0,41590-37246,852.0,126.89691,37.22781
다사4615,day,0.288433,0.340693,-0.4075,-0.1921,-0.1726,mid,0.0,3,1,2,0.4233,5.406,218.0,120.0,0.4587,비봉면,-0.1726,-0.2154,0.54886,2,NEW_STOP,31240330,면,28.84,34.07,54.5,41590-37246,346.0,126.89684,37.23682
다사4616,day,0.467321,0.777628,0.2726,1.304,-1.0315,ok,0.0,1,3,4,0.5388,139.41,196.0,127.0,0.4235,비봉면,-1.0315,-1.0315,0.5313,2,ADD_FREQ,31240330,면,46.73,77.76,49.0,41590-37237,276.7,126.89677,37.24584
다사4617,day,0.280289,0.683884,-0.4385,0.983,-1.118,over,0.0,1,1,4,0.9125,36.508,113.0,67.0,0.4425,매송면,-1.118,-1.4215,0.48823,2,ADD_FREQ,31240310,면,28.03,68.39,28.2,41590-37180,52.5,126.8967,37.25485
다사4618,day,0.185099,0.011,-0.8003,-1.321,0.3127,mid,0.0,4,0,0,0.05,0.0,28.0,72.0,0.5357,매송면,0.3127,0.5207,0.3702,1,DRT,31240310,면,18.51,1.1,7.0,41590-37178,819.1,126.89663,37.26387
다사4619,day,0.225896,0.011,-0.6452,-1.321,0.462,drt,0.0,4,1,0,0.05,0.0,68.0,54.0,0.4559,매송면,0.462,0.6758,0.45179,1,DRT,31240310,면,22.59,1.1,17.0,41590-37215,893.0,126.89655,37.27288
다사4620,day,0.15671,0.13915,-0.9083,-0.8822,-0.014,mid,0.0,3,0,1,0.6325,0.0,23.0,50.0,0.6522,매송면,-0.014,-0.026,0.31342,0,ADD_FREQ,31240310,면,15.67,13.92,5.8,41590-55421,220.5,126.89648,37.28189
다사4700,day,0.698802,0.677465,1.1526,0.9611,0.1916,ok,0.0,3,4,4,0.7945,42.43,3003.0,192.0,0.0982,향남읍,0.1916,0.1916,0.83911,4,ADD_FREQ,31240140,읍,69.88,67.75,750.8,41590-60091,123.3,126.90917,37.10168
다사4701,day,0.905051,0.894237,1.9367,1.7033,0.2334,ok,0.0,3,4,4,0.7415,240.022,6976.0,1413.0,0.0626,향남읍,0.2334,0.2334,0.93834,4,ADD_FREQ,31240140,읍,90.51,89.42,1744.0,41590-55323,155.1,126.9091,37.11069
다사4702,day,0.926642,0.790699,2.0188,1.3488,0.67,ok,0.0,4,4,4,0.5973,139.621,7845.0,1928.0,0.0857,향남읍,0.67,0.67,0.95276,4,ADD_FREQ,31240140,읍,92.66,79.07,1961.2,41590-55288,241.6,126.90903,37.1197
다사4703,day,0.965224,0.925139,2.1655,1.8091,0.3564,ok,0.0,4,4,4,0.849,253.498,6447.0,3058.0,0.1053,향남읍,0.3564,0.3564,0.93045,4,ADD_FREQ,31240140,읍,96.52,92.51,1611.8,41590-37265,90.6,126.90896,37.12872
다사4704,day,0.947521,0.859052,2.0982,1.5829,0.5154,ok,0.0,4,4,4,0.7952,168.415,4724.0,839.0,0.1397,향남읍,0.5154,0.5154,0.89504,4,ADD_FREQ,31240140,읍,94.75,85.91,1181.0,41590-36626,122.9,126.90889,37.13773
다사4705,day,0.19274,0.011,-0.7713,-1.321,0.339,mid,0.0,4,0,0,0.05,0.0,53.0,27.0,0.0943,향남읍,0.339,0.5497,0.38548,1,DRT,31240140,읍,19.27,1.1,13.2,41590-37240,865.4,126.90882,37.14674
다사4706,day,0.408905,0.393857,0.0505,-0.0101,0.0606,mid,0.0,3,2,2,0.0758,15.939,93.0,313.0,0.3011,팔탄면,0.0606,0.0606,0.45884,1,DRT,31240380,면,40.89,39.39,23.2,41590-37257,554.5,126.90875,37.15576
다사4707,day,0.683212,0.53965,1.0934,0.4892,0.6042,ok,0.0,4,4,3,0.252,36.812,1369.0,485.0,0.1936,팔탄면,0.6042,0.6042,0.7523,4,NEW_STOP,31240380,면,68.32,53.97,342.2,41590-55713,448.8,126.90868,37.16477
다사4708,day,0.409751,0.51732,0.0537,0.4127,-0.359,mid,0.0,2,2,3,0.6728,14.967,326.0,453.0,0.2515,팔탄면,-0.359,-0.359,0.58474,3,ADD_FREQ,31240380,면,40.98,51.73,81.5,41590-55878,196.3,126.90861,37.17379
다사4709,day,0.41392,0.492454,0.0696,0.3275,-0.258,mid,0.0,2,2,2,0.7063,11.537,338.0,52.0,0.2811,팔탄면,-0.258,-0.258,0.59278,3,ADD_FREQ,31240380,면,41.39,49.25,84.5,41590-55702,176.2,126.90854,37.1828
다사4710,day,0.398345,0.506726,0.0104,0.3764,-0.3618,mid,0.0,2,2,2,0.8463,10.075,261.0,101.0,0.2989,팔탄면,-0.3618,-0.3661,0.56501,3,ADD_FREQ,31240380,면,39.83,50.67,65.2,41590-55765,92.2,126.90847,37.19181
다사4711,day,0.210503,0.287749,-0.7038,-0.3734,-0.2157,mid,0.0,3,1,1,0.398,3.49,33.0,12.0,0.697,봉담읍,-0.2157,-0.3304,0.36639,0,NEW_STOP,31240120,읍,21.05,28.77,8.2,41590-36055,361.2,126.9084,37.20083
다사4712,day,0.072404,0.011,-1.2288,-1.321,0.0301,mid,0.0,3,0,0,0.05,0.0,5.0,0.0,1.0,봉담읍,0.0301,0.0923,0.14481,0,DRT,31240120,읍,7.24,1.1,1.2,41590-36055,1316.8,126.90833,37.20984
다사4713,day,0.0,0.011,-1.5041,-1.321,-0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,봉담읍,-0.0,-0.183,0.0,0,DRT,31240120,읍,0.0,1.1,0.0,41590-36596,1541.0,126.90826,37.21885
